*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-27 14:29:50:977291,Child Name:,Child Name
2017-11-27 14:29:50:985367,On or OFF:,Face Tracking is OFF
2017-11-27 14:29:51:651888,On or OFF:,Face Tracking is ON
2017-11-27 14:29:52:654560,Robot State:,Introduce Nao Started
2017-11-27 14:29:55:401757,Robot State:,Introduce Nao Ended
2017-11-27 14:29:56:010762,On or OFF:,Face Tracking is OFF
2017-11-27 14:29:57:038749,Robot State:,Looking at The Book
2017-11-27 14:29:57:629133,Robot State:,TaskONE Selected
2017-11-27 14:29:58:663708,Robot State:,Looking at The Book
2017-11-27 14:29:59:180989,Current State of Reading: ,False
2017-11-27 14:29:59:188092,Current State of Reading: ,Waiting for Red-card
2017-11-27 14:30:00:748064,Robot State:,Reading Mode Started
2017-11-27 14:30:05:320394,Robot Hand Pose: ,"x: 0.203531086445
y: 0.0515965335071
z: 0.253608554602
x: 0.0161018464714
y: 0.292914897203
z: -0.283878087997
w: 1.0"
2017-11-27 14:30:05:320793,Current Word:,\rspd=70\  The
2017-11-27 14:30:06:698803,Current Word:,\rspd=70\ new
2017-11-27 14:30:06:697828,Robot Hand Pose: ,"x: 0.207363247871
y: 0.0432416908443
z: 0.270066022873
x: 0.0127742066979
y: 0.215030118823
z: -0.316313028336
w: 1.0"
2017-11-27 14:30:08:103491,Robot Hand Pose: ,"x: 0.205650925636
y: 0.0371241420507
z: 0.270527929068
x: 0.0162418112159
y: 0.212263569236
z: -0.345956116915
w: 1.0"
2017-11-27 14:30:08:104543,Current Word:,\rspd=70\ house		
2017-11-27 14:30:08:599367,Current Word:,\rspd=70\  and
2017-11-27 14:30:08:599081,Robot Hand Pose: ,"x: 0.20134755969
y: 0.0384093783796
z: 0.256198227406
x: 0.0062684006989
y: 0.278979659081
z: -0.346950054169
w: 1.0"
2017-11-27 14:30:09:803608,Current Word:,\rspd=70\ the
2017-11-27 14:30:09:803440,Robot Hand Pose: ,"x: 0.202974259853
y: 0.0440717190504
z: 0.256861150265
x: 0.0125729395077
y: 0.276641815901
z: -0.318076789379
w: 1.0"
2017-11-27 14:30:10:999569,Robot Hand Pose: ,"x: 0.202007383108
y: 0.0389364026487
z: 0.257456719875
x: 0.0186630263925
y: 0.273218542337
z: -0.343368440866
w: 1.0"
2017-11-27 14:30:10:999973,Current Word:,\rspd=70\ moving
2017-11-27 14:30:12:199198,Robot Hand Pose: ,"x: 0.200866937637
y: 0.0364478975534
z: 0.256788522005
x: 0.0224244222045
y: 0.275263190269
z: -0.369150906801
w: 1.0"
2017-11-27 14:30:12:199537,Current Word:,\rspd=70\ van		
2017-11-27 14:30:13:615810,Robot State:,Looking at The Book
