*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 20:31:08:735665,Child Name:,Child Name
2017-11-28 20:31:08:745413,On or OFF:,Face Tracking is OFF
2017-11-28 20:31:09:353116,On or OFF:,Face Tracking is ON
2017-11-28 20:31:10:355300,Robot State:,Introduce Nao Started
2017-11-28 20:31:13:932813,Robot State:,Introduce Nao Ended
2017-11-28 20:31:14:225935,On or OFF:,Face Tracking is OFF
2017-11-28 20:31:15:249011,Robot State:,Looking at The Book
2017-11-28 20:31:16:012194,Robot State:,TaskONE Selected
2017-11-28 20:31:17:030534,Robot State:,Looking at The Book
2017-11-28 20:31:17:539844,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:549940,Current State of Reading: ,False
2017-11-28 20:31:17:550189,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:557305,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:557654,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:557922,Current State of Reading: ,False
2017-11-28 20:31:17:561714,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:561956,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:562427,Current State of Reading: ,False
2017-11-28 20:31:17:564933,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:565719,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:565957,Current State of Reading: ,False
2017-11-28 20:31:17:569593,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:569999,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:570062,Current State of Reading: ,False
2017-11-28 20:31:17:572515,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:572754,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:572811,Current State of Reading: ,False
2017-11-28 20:31:17:577732,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:579143,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:579286,Current State of Reading: ,False
2017-11-28 20:31:17:591479,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:591876,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:591981,Current State of Reading: ,False
2017-11-28 20:31:17:603096,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:603540,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:603673,Current State of Reading: ,False
2017-11-28 20:31:17:723147,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:724103,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:724332,Current State of Reading: ,False
2017-11-28 20:31:17:803185,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:803892,Current State of Reading: ,False
2017-11-28 20:31:17:804034,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:922696,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:17:924140,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:17:926578,Current State of Reading: ,False
2017-11-28 20:31:18:008671,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:18:009540,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:18:009978,Current State of Reading: ,False
2017-11-28 20:31:18:103314,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:18:104088,Current State of Reading: ,False
2017-11-28 20:31:18:104249,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:18:302814,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:18:303038,Current State of Reading: ,False
2017-11-28 20:31:18:303151,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:18:402854,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:18:403156,Current State of Reading: ,False
2017-11-28 20:31:18:406017,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:18:505145,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:18:505790,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:18:505874,Current State of Reading: ,False
2017-11-28 20:31:19:130108,Robot State:,Reading Mode Started
2017-11-28 20:31:19:403785,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:19:404446,Current State of Reading: ,False
2017-11-28 20:31:19:404392,Detected ARTags: ,"[53, 54]"
2017-11-28 20:31:19:723262,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:31:19:724170,Current State of Reading: ,Waiting for Green-card
2017-11-28 20:31:19:724041,Detected ARTags: ,"[53, 54]"
