*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:58:06:945091,Child Name:,Child Name
2017-11-20 17:58:06:949486,On or OFF:,Face Tracking is OFF
2017-11-20 17:58:07:526139,On or OFF:,Face Tracking is ON
2017-11-20 17:58:08:530146,Robot State:,Introduce Nao Started
2017-11-20 17:58:11:212976,Robot State:,Introduce Nao Ended
2017-11-20 17:58:11:550297,On or OFF:,Face Tracking is OFF
2017-11-20 17:58:12:562559,Robot State:,Looking at The Book
2017-11-20 17:58:13:311110,Robot State:,TaskONE Selected
2017-11-20 17:58:14:322677,Robot State:,Looking at The Book
2017-11-20 17:58:14:836637,Current State of Reading: ,False
2017-11-20 17:58:14:842129,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:58:16:644230,Robot State:,Reading Mode Started
2017-11-20 17:58:21:325775,Current Word:,\rspd=70\  HOOT
2017-11-20 17:58:21:326408,Robot Hand Pose: ,"x: 0.206632733345
y: 0.101691968739
z: 0.253338605165
x: 0.0190062504262
y: 0.300961405039
z: -0.0435199066997
w: 1.0"
2017-11-20 17:58:23:845176,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:58:23:845827,Robot Hand Pose: ,"x: 0.212675094604
y: 0.0818214714527
z: 0.272738605738
x: 0.00648884568363
y: 0.206207931042
z: -0.134087920189
w: 1.0"
2017-11-20 17:58:24:743845,Robot Hand Pose: ,"x: 0.207269847393
y: 0.10528088361
z: 0.257208794355
x: 0.0206284113228
y: 0.282691806555
z: -0.0243930462748
w: 1.0"
2017-11-20 17:58:24:744111,Current Word:,\rspd=70\  Don't
2017-11-20 17:58:25:970450,Robot Hand Pose: ,"x: 0.20844912529
y: 0.10745511204
z: 0.26110047102
x: 0.0210739281029
y: 0.264214605093
z: -0.0135752977803
w: 1.0"
2017-11-20 17:58:25:971124,Current Word:,\rspd=70\ listen
2017-11-20 17:58:27:184743,Robot Hand Pose: ,"x: 0.208719193935
y: 0.100783713162
z: 0.260506540537
x: 0.0126150455326
y: 0.266254812479
z: -0.0453514456749
w: 1.0"
2017-11-20 17:58:27:185639,Current Word:,\rspd=70\ to
2017-11-20 17:58:28:391282,Robot Hand Pose: ,"x: 0.208697974682
y: 0.0924768820405
z: 0.259619951248
x: 0.00304397125728
y: 0.26938393712
z: -0.085252456367
w: 1.0"
2017-11-20 17:58:28:392394,Current Word:,\rspd=70\ that
2017-11-20 17:58:29:607495,Robot Hand Pose: ,"x: 0.208627551794
y: 0.0840980857611
z: 0.259130418301
x: 0.00354875973426
y: 0.270923137665
z: -0.124950572848
w: 1.0"
2017-11-20 17:58:29:608062,Current Word:,\rspd=70\ tiny
2017-11-20 17:58:30:827657,Robot Hand Pose: ,"x: 0.208349794149
y: 0.0762281343341
z: 0.259349703789
x: 0.00411032512784
y: 0.268840521574
z: -0.163178414106
w: 1.0"
2017-11-20 17:58:30:827874,Current Word:,\rspd=70\ little
2017-11-20 17:58:32:008502,Robot Hand Pose: ,"x: 0.206847086549
y: 0.0697486028075
z: 0.25648406148
x: 0.00357945659198
y: 0.281663268805
z: -0.195399865508
w: 1.0"
2017-11-20 17:58:32:009348,Current Word:,\rspd=70\  rabbit 			
2017-11-20 17:58:33:203629,Robot Hand Pose: ,"x: 0.202448502183
y: 0.107513435185
z: 0.244798511267
x: 0.0176402889192
y: 0.343806445599
z: -0.0136971138418
w: 1.0"
2017-11-20 17:58:33:204282,Current Word:,\rspd=70\  I am
2017-11-20 17:58:34:264416,Robot Hand Pose: ,"x: 0.202314913273
y: 0.109491929412
z: 0.245211601257
x: 0.0164143610746
y: 0.342091351748
z: -0.00387717806734
w: 1.0"
2017-11-20 17:58:34:265221,Current Word:,\rspd=70\ the
2017-11-20 17:58:34:618256,Detected Cards: ,RED Card Detected
2017-11-20 17:58:35:920790,Current State of Reading: ,Correcting Mode
2017-11-20 17:58:35:935470,Robot State:,Reaction Mode Started
2017-11-20 17:58:44:400346,Robot State:,Looking at The Book
2017-11-20 17:58:47:901654,Robot State:,Looking at The Book
2017-11-20 17:58:48:453484,Robot State:,Reaction Mode Ended
2017-11-20 17:58:48:697548,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:58:50:736586,Robot State:,Reading Mode Started
2017-11-20 17:58:55:303995,Robot Hand Pose: ,"x: 0.204904317856
y: 0.10768353194
z: 0.250905245543
x: -0.00668286997825
y: 0.313739418983
z: -0.0109301339835
w: 1.0"
2017-11-20 17:58:55:304256,Current Word:,\rspd=70\  HOOT
2017-11-20 17:58:57:965929,Robot Hand Pose: ,"x: 0.212670147419
y: 0.0867443978786
z: 0.272275328636
x: 0.00710128247738
y: 0.208922177553
z: -0.108871161938
w: 1.0"
2017-11-20 17:58:57:966342,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:58:58:926091,Current Word:,\rspd=70\  Don't
2017-11-20 17:58:58:926261,Robot Hand Pose: ,"x: 0.204452872276
y: 0.112567596138
z: 0.251259177923
x: 0.0177775714546
y: 0.312761336565
z: 0.0133322542533
w: 1.0"
2017-11-20 17:59:00:163661,Robot Hand Pose: ,"x: 0.206571012735
y: 0.114734828472
z: 0.257624715567
x: 0.0156820658594
y: 0.281872957945
z: 0.0235420875251
w: 1.0"
2017-11-20 17:59:00:163812,Current Word:,\rspd=70\ listen
2017-11-20 17:59:01:402505,Robot Hand Pose: ,"x: 0.20681771636
y: 0.106348380446
z: 0.255995899439
x: 0.00465376861393
y: 0.288791954517
z: -0.0162483528256
w: 1.0"
2017-11-20 17:59:01:403246,Current Word:,\rspd=70\ to
2017-11-20 17:59:02:645371,Robot Hand Pose: ,"x: 0.207680389285
y: 0.0974213331938
z: 0.256913840771
x: 0.004971800372
y: 0.283203661442
z: -0.0595046542585
w: 1.0"
2017-11-20 17:59:02:645786,Current Word:,\rspd=70\ that
2017-11-20 17:59:03:829064,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:59:03:902905,Robot Hand Pose: ,"x: 0.207631260157
y: 0.0889421477914
z: 0.256356239319
x: 0.00672620721161
y: 0.284720987082
z: -0.101124152541
w: 1.0"
2017-11-20 17:59:04:922864,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:59:05:009925,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:59:06:601161,Robot State:,Looking at The Book
2017-11-20 17:59:08:653622,Robot State:,Reading Mode Started
2017-11-20 17:59:13:544675,Robot Hand Pose: ,"x: 0.205271407962
y: 0.107714168727
z: 0.252613037825
x: 0.0187206119299
y: 0.305337756872
z: -0.0127541935071
w: 1.0"
2017-11-20 17:59:13:545059,Current Word:,\rspd=70\  HOOT
2017-11-20 17:59:16:184890,Robot Hand Pose: ,"x: 0.212955951691
y: 0.0870237499475
z: 0.273265659809
x: 0.00158204766922
y: 0.204185649753
z: -0.10742200166
w: 1.0"
2017-11-20 17:59:16:185031,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:59:17:163634,Current Word:,\rspd=70\  Don't
2017-11-20 17:59:17:163813,Robot Hand Pose: ,"x: 0.204639256001
y: 0.112629160285
z: 0.251513212919
x: 0.0140432473272
y: 0.311263352633
z: 0.0130357826129
w: 1.0"
2017-11-20 17:59:18:382716,Robot Hand Pose: ,"x: 0.20647662878
y: 0.114792585373
z: 0.257308781147
x: 0.0138493729755
y: 0.283259123564
z: 0.0234412029386
w: 1.0"
2017-11-20 17:59:18:384540,Current Word:,\rspd=70\ listen
2017-11-20 17:59:19:627188,Current Word:,\rspd=70\ to
2017-11-20 17:59:19:626676,Robot Hand Pose: ,"x: 0.207221537828
y: 0.10673417151
z: 0.257275313139
x: 0.00325594004244
y: 0.282441437244
z: -0.014900976792
w: 1.0"
2017-11-20 17:59:20:862717,Robot Hand Pose: ,"x: 0.207596331835
y: 0.0973934978247
z: 0.256987571716
x: 0.00349149270914
y: 0.282827019691
z: -0.0594901517034
w: 1.0"
2017-11-20 17:59:20:863377,Current Word:,\rspd=70\ that
2017-11-20 17:59:22:102796,Robot Hand Pose: ,"x: 0.20773203671
y: 0.0885297060013
z: 0.256690055132
x: 0.00511247105896
y: 0.283101141453
z: -0.102657370269
w: 1.0"
2017-11-20 17:59:22:104168,Current Word:,\rspd=70\ tiny
2017-11-20 17:59:23:342380,Robot Hand Pose: ,"x: 0.207737058401
y: 0.0803255736828
z: 0.257584810257
x: 0.00678579509258
y: 0.277725547552
z: -0.142497569323
w: 1.0"
2017-11-20 17:59:23:342783,Current Word:,\rspd=70\ little
2017-11-20 17:59:24:602705,Robot Hand Pose: ,"x: 0.207776159048
y: 0.0716909095645
z: 0.259042054415
x: 0.00916154403239
y: 0.2697481215
z: -0.183803245425
w: 1.0"
2017-11-20 17:59:24:603232,Current Word:,\rspd=70\ mouse  			
2017-11-20 17:59:25:927453,Robot Hand Pose: ,"x: 0.19960641861
y: 0.115148253739
z: 0.240694314241
x: 0.0114207360893
y: 0.365434199572
z: 0.0262139178813
w: 1.0"
2017-11-20 17:59:25:927798,Current Word:,\rspd=70\  I am
2017-11-20 17:59:27:003641,Robot Hand Pose: ,"x: 0.199804350734
y: 0.116667814553
z: 0.241477459669
x: 0.00993771851063
y: 0.361880004406
z: 0.0344032682478
w: 1.0"
2017-11-20 17:59:27:004315,Current Word:,\rspd=70\ the
2017-11-20 17:59:28:102743,Robot Hand Pose: ,"x: 0.200329989195
y: 0.111971110106
z: 0.241110175848
x: 0.00348967290483
y: 0.362997591496
z: 0.0114606097341
w: 1.0"
2017-11-20 17:59:28:103829,Current Word:,\rspd=70\ wisest
2017-11-20 17:59:29:204623,Robot Hand Pose: ,"x: 0.200713828206
y: 0.104400642216
z: 0.240750342607
x: 0.000938337412663
y: 0.36358755827
z: -0.0261694695801
w: 1.0"
2017-11-20 17:59:29:205038,Current Word:,\rspd=70\ and
2017-11-20 17:59:30:305527,Robot Hand Pose: ,"x: 0.201128721237
y: 0.0978985801339
z: 0.240444526076
x: 0.00282904552296
y: 0.363943427801
z: -0.059130012989
w: 1.0"
2017-11-20 17:59:30:306683,Current Word:,\rspd=70\ bravest
2017-11-20 17:59:31:383285,Current Word:,\rspd=70\  snake
2017-11-20 17:59:31:383451,Robot Hand Pose: ,"x: 0.201215595007
y: 0.0903748571873
z: 0.240265905857
x: 0.00141536886804
y: 0.363474756479
z: -0.0969144254923
w: 1.0"
2017-11-20 17:59:32:463364,Robot Hand Pose: ,"x: 0.201057583094
y: 0.0827593132854
z: 0.240097135305
x: 0.00050628563622
y: 0.363159090281
z: -0.134621068835
w: 1.0"
2017-11-20 17:59:32:463803,Current Word:,\rspd=70\ in
2017-11-20 17:59:33:545837,Robot Hand Pose: ,"x: 0.200606971979
y: 0.076592810452
z: 0.240103811026
x: 0.00326978252269
y: 0.362085849047
z: -0.165650337934
w: 1.0"
2017-11-20 17:59:33:546018,Current Word:,\rspd=70\ the
2017-11-20 17:59:34:648295,Robot Hand Pose: ,"x: 0.200230494142
y: 0.0693926140666
z: 0.240382984281
x: 0.00450391322374
y: 0.359474092722
z: -0.201726257801
w: 1.0"
2017-11-20 17:59:34:648938,Current Word:,\rspd=70\ skies.
2017-11-20 17:59:36:079183,Robot State:,Looking at The Book
2017-11-20 17:59:39:939291,Robot State:,Looking at The Book
2017-11-20 17:59:39:987528,Detected Cards: ,RED Card Detected
2017-11-20 17:59:40:208586,Current State of Reading: ,Correcting Mode
