*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 16:39:48:573692,Child Name:,Child Name
2017-11-20 16:40:10:046191,Detected Cards: ,RED Card Detected
2017-11-20 16:40:10:200569,Robot Hand Pose: ,"x: 0.206997931004
y: 0.102095514536
z: 0.255566179752
x: -0.00325207808055
y: 0.290316969156
z: -0.0386593900621
w: 1.0"
2017-11-20 16:40:11:002968,Current State of Reading: ,Correcting Mode
2017-11-20 16:40:11:009427,Robot State:,Reaction Mode Started
2017-11-20 16:40:19:038113,Robot State:,Looking at The Book
2017-11-20 16:40:20:037449,Robot State:,Looking at The Book
2017-11-20 16:40:20:571926,Robot State:,Reaction Mode Ended
2017-11-20 16:40:20:814177,Current State of Reading: ,Waiting for Red-card
2017-11-20 16:40:22:411275,Robot State:,Reading Mode Started
2017-11-20 16:40:26:940596,Robot Hand Pose: ,"x: 0.20241971314
y: 0.114465035498
z: 0.245256572962
x: 0.0216615404934
y: 0.342770606279
z: 0.0194051358849
w: 1.0"
2017-11-20 16:40:26:941250,Current Word:,\rspd=70\  HOOT
2017-11-20 16:40:29:780624,Robot Hand Pose: ,"x: 0.212216645479
y: 0.090947791934
z: 0.269849866629
x: 0.0017042318359
y: 0.220638886094
z: -0.0915891975164
w: 1.0"
2017-11-20 16:40:29:781609,Current Word:,\rspd=70\ HOOT		
2017-11-20 16:40:30:803972,Current Word:,\rspd=70\  Don't
2017-11-20 16:40:30:803526,Robot Hand Pose: ,"x: 0.202933996916
y: 0.119497776031
z: 0.249460235238
x: 0.0105328420177
y: 0.322770059109
z: 0.0474049001932
w: 1.0"
2017-11-20 16:40:32:080746,Robot Hand Pose: ,"x: 0.205075353384
y: 0.12126660347
z: 0.255878329277
x: 0.00811124872416
y: 0.291422873735
z: 0.0542093701661
w: 1.0"
2017-11-20 16:40:32:081685,Current Word:,\rspd=70\ listen
2017-11-20 16:40:33:381410,Robot Hand Pose: ,"x: 0.206234633923
y: 0.112924717367
z: 0.256053179502
x: -0.00179164623842
y: 0.289518356323
z: 0.0141965094954
w: 1.0"
2017-11-20 16:40:33:382352,Current Word:,\rspd=70\ to
2017-11-20 16:40:34:701962,Robot Hand Pose: ,"x: 0.206935733557
y: 0.103348501027
z: 0.255612254143
x: -0.00106604513712
y: 0.290450543165
z: -0.0321525372565
w: 1.0"
2017-11-20 16:40:34:702125,Current Word:,\rspd=70\ that
2017-11-20 16:40:36:000984,Robot Hand Pose: ,"x: 0.207562237978
y: 0.0947231128812
z: 0.255848407745
x: 0.00383448600769
y: 0.288079380989
z: -0.0738578215241
w: 1.0"
2017-11-20 16:40:36:001304,Current Word:,\rspd=70\ tiny
2017-11-20 16:40:37:359622,Robot Hand Pose: ,"x: 0.207551822066
y: 0.0843977853656
z: 0.255970478058
x: 0.00409513385966
y: 0.286258608103
z: -0.123328514397
w: 1.0"
2017-11-20 16:40:37:360191,Current Word:,\rspd=70\ little
2017-11-20 16:40:38:723894,Robot Hand Pose: ,"x: 0.207385674119
y: 0.0754356756806
z: 0.256882846355
x: 0.00569368992001
y: 0.280586987734
z: -0.168044775724
w: 1.0"
2017-11-20 16:40:38:724874,Current Word:,\rspd=70\  rabbit 			
2017-11-20 16:40:40:121095,Current Word:,\rspd=70\  I am
2017-11-20 16:40:40:121207,Robot Hand Pose: ,"x: 0.197537019849
y: 0.123274318874
z: 0.238629579544
x: 0.011206173338
y: 0.377791643143
z: 0.0681488588452
w: 1.0"
2017-11-20 16:40:41:240290,Current Word:,\rspd=70\ the
2017-11-20 16:40:41:239971,Robot Hand Pose: ,"x: 0.197705537081
y: 0.1239008829
z: 0.239589646459
x: 0.00715826684609
y: 0.373153626919
z: 0.070003323257
w: 1.0"
2017-11-20 16:40:42:361312,Robot Hand Pose: ,"x: 0.198798194528
y: 0.118933588266
z: 0.239728868008
x: -0.00121204776224
y: 0.371319949627
z: 0.0446816198528
w: 1.0"
2017-11-20 16:40:42:361571,Current Word:,\rspd=70\ wisest
2017-11-20 16:40:43:480727,Current Word:,\rspd=70\ and
2017-11-20 16:40:43:481012,Robot Hand Pose: ,"x: 0.200566127896
y: 0.111239895225
z: 0.241727650166
x: -0.000510915764607
y: 0.3602026999
z: 0.00687298132107
w: 1.0"
2017-11-20 16:40:44:659061,Robot Hand Pose: ,"x: 0.202117443085
y: 0.103353187442
z: 0.243346363306
x: 0.000509778037667
y: 0.350524365902
z: -0.0329428687692
w: 1.0"
2017-11-20 16:40:44:659211,Current Word:,\rspd=70\ bravest
2017-11-20 16:40:45:779035,Robot Hand Pose: ,"x: 0.202976733446
y: 0.09554874897
z: 0.244278520346
x: 0.00322969281115
y: 0.344814747572
z: -0.0719406232238
w: 1.0"
2017-11-20 16:40:45:779145,Current Word:,\rspd=70\  snake
2017-11-20 16:40:46:919581,Robot Hand Pose: ,"x: 0.203094780445
y: 0.0874281823635
z: 0.244316443801
x: 0.00418903445825
y: 0.343391031027
z: -0.111236713827
w: 1.0"
2017-11-20 16:40:46:919769,Current Word:,\rspd=70\ in
2017-11-20 16:40:48:080785,Current Word:,\rspd=70\ the
2017-11-20 16:40:48:080372,Robot Hand Pose: ,"x: 0.203400820494
y: 0.0804709419608
z: 0.245936632156
x: 0.00833900272846
y: 0.334186077118
z: -0.1467153579
w: 1.0"
2017-11-20 16:40:49:261099,Robot Hand Pose: ,"x: 0.203132718801
y: 0.0726248770952
z: 0.246140569448
x: 0.0132984481752
y: 0.332022994757
z: -0.184189379215
w: 1.0"
2017-11-20 16:40:49:261852,Current Word:,\rspd=70\ skies.
2017-11-20 16:40:50:677045,Robot State:,Looking at The Book
2017-11-20 16:40:54:557166,Robot State:,Looking at The Book
2017-11-20 16:41:09:995513,Detected Cards: ,YELLOW Card Detected
2017-11-20 16:41:10:604943,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 16:41:10:703060,Current State of Reading: ,Repeated Wrong Mode
2017-11-20 16:41:10:803012,Current State of Reading: ,Waiting for Red-card
2017-11-20 16:41:12:232104,Robot State:,Reading Mode Started
2017-11-20 16:41:17:098898,Current Word:,\rspd=70\  HOOT
2017-11-20 16:41:17:098710,Robot Hand Pose: ,"x: 0.202417194843
y: 0.112305022776
z: 0.245767369866
x: 0.0208876337856
y: 0.340005904436
z: 0.00792959053069
w: 1.0"
2017-11-20 16:41:19:889568,Robot Hand Pose: ,"x: 0.212335348129
y: 0.0901680588722
z: 0.270525485277
x: 0.00210977694951
y: 0.217613786459
z: -0.0932449325919
w: 1.0"
2017-11-20 16:41:19:889466,Current Word:,\rspd=70\ HOOT		
2017-11-20 16:41:20:899470,Robot Hand Pose: ,"x: 0.203241750598
y: 0.118395142257
z: 0.250048488379
x: 0.0128502696753
y: 0.319670379162
z: 0.0410671941936
w: 1.0"
2017-11-20 16:41:20:900184,Current Word:,\rspd=70\  Don't
2017-11-20 16:41:22:161426,Robot Hand Pose: ,"x: 0.204971969128
y: 0.120047599077
z: 0.255548357964
x: 0.00985349342227
y: 0.293010383844
z: 0.0482884384692
w: 1.0"
2017-11-20 16:41:22:161806,Current Word:,\rspd=70\ listen
2017-11-20 16:41:23:478962,Robot Hand Pose: ,"x: 0.206173419952
y: 0.112261541188
z: 0.256008774042
x: 0.000358125893399
y: 0.289578258991
z: 0.0112299527973
w: 1.0"
2017-11-20 16:41:23:480092,Current Word:,\rspd=70\ to
2017-11-20 16:41:24:799831,Robot Hand Pose: ,"x: 0.206909954548
y: 0.103052765131
z: 0.256050676107
x: 0.00154712493531
y: 0.288224220276
z: -0.0335759334266
w: 1.0"
2017-11-20 16:41:24:800271,Current Word:,\rspd=70\ that
2017-11-20 16:41:26:099791,Robot Hand Pose: ,"x: 0.207644343376
y: 0.0938187986612
z: 0.257037073374
x: 0.0020922399126
y: 0.282335847616
z: -0.0771211236715
w: 1.0"
2017-11-20 16:41:26:100722,Current Word:,\rspd=70\ tiny
