*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:48:10:742193,Child Name:,Child Name
2017-11-20 17:48:35:841830,Robot Hand Pose: ,"x: 0.137347266078
y: 0.0841319710016
z: 0.15804490447
x: -0.080226868391
y: 0.836425662041
z: -0.167730644345
w: 1.0"
2017-11-20 17:48:35:842318,Current Word:,\rspd=70\ little
2017-11-20 17:48:37:142460,Robot Hand Pose: ,"x: 0.137010216713
y: 0.0758762583137
z: 0.158216357231
x: -0.111428588629
y: 0.831505417824
z: -0.224337518215
w: 1.0"
2017-11-20 17:48:37:143349,Current Word:,\rspd=70\  rabbit 			
2017-11-20 17:48:38:461437,Robot Hand Pose: ,"x: 0.136637568474
y: 0.118739441037
z: 0.159861788154
x: 0.0548546016216
y: 0.839395523071
z: 0.07323936373
w: 1.0"
2017-11-20 17:48:38:461989,Current Word:,\rspd=70\  I am
2017-11-20 17:48:39:541606,Current Word:,\rspd=70\ the
2017-11-20 17:48:39:541491,Robot Hand Pose: ,"x: 0.136535704136
y: 0.119039222598
z: 0.159857690334
x: 0.0519156493247
y: 0.839542031288
z: 0.0755638256669
w: 1.0"
2017-11-20 17:48:40:639615,Robot Hand Pose: ,"x: 0.136487200856
y: 0.115752078593
z: 0.159318298101
x: 0.0380020774901
y: 0.8419033885
z: 0.0527399033308
w: 1.0"
2017-11-20 17:48:40:639948,Current Word:,\rspd=70\ wisest
2017-11-20 17:48:41:228982,Detected Cards: ,RED Card Detected
2017-11-20 17:48:41:410584,Current State of Reading: ,Correcting Mode
2017-11-20 17:48:41:431424,Robot State:,Reaction Mode Started
2017-11-20 17:48:50:717717,Robot State:,Looking at The Book
2017-11-20 17:48:53:418926,Robot State:,Looking at The Book
2017-11-20 17:48:53:948642,Robot State:,Reaction Mode Ended
2017-11-20 17:48:54:185542,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:48:55:765515,Robot State:,Reading Mode Started
2017-11-20 17:49:00:500309,Robot Hand Pose: ,"x: 0.135114610195
y: 0.107068486512
z: 0.1569865942
x: -0.00138805212919
y: 0.855547487736
z: -0.0218623392284
w: 1.0"
2017-11-20 17:49:00:500594,Current Word:,\rspd=70\  HOOT
2017-11-20 17:49:03:160519,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:49:03:160289,Robot Hand Pose: ,"x: 0.13526558876
y: 0.0880403071642
z: 0.15645891428
x: -0.0933433100581
y: 0.8497133255
z: -0.152165517211
w: 1.0"
2017-11-20 17:49:04:122317,Robot Hand Pose: ,"x: 0.13465988636
y: 0.115266919136
z: 0.157921344042
x: 0.0327927358449
y: 0.852910339832
z: 0.0413436591625
w: 1.0"
2017-11-20 17:49:04:123257,Current Word:,\rspd=70\  Don't
2017-11-20 17:49:05:382042,Robot Hand Pose: ,"x: 0.134517848492
y: 0.116301111877
z: 0.158051878214
x: 0.0319556556642
y: 0.852453708649
z: 0.0484621375799
w: 1.0"
2017-11-20 17:49:05:382384,Current Word:,\rspd=70\ listen
2017-11-20 17:49:06:640626,Robot Hand Pose: ,"x: 0.134962677956
y: 0.109877616167
z: 0.157390505075
x: 0.00284345448017
y: 0.854034721851
z: 0.00177121162415
w: 1.0"
2017-11-20 17:49:06:641155,Current Word:,\rspd=70\ to
2017-11-20 17:49:07:899510,Robot Hand Pose: ,"x: 0.135427743196
y: 0.097482830286
z: 0.156690567732
x: -0.0483428537846
y: 0.852837562561
z: -0.0844896957278
w: 1.0"
2017-11-20 17:49:07:900113,Current Word:,\rspd=70\ that
2017-11-20 17:49:08:567809,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:49:08:608082,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:49:08:721937,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:49:08:722705,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:49:08:723121,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:49:08:819568,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:49:09:141435,Robot Hand Pose: ,"x: 0.135438278317
y: 0.0904357880354
z: 0.15649279952
x: -0.0747765228152
y: 0.850631415844
z: -0.135775730014
w: 1.0"
2017-11-20 17:49:09:142182,Current Word:,\rspd=70\ tiny
2017-11-20 17:49:09:218244,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:49:10:420239,Robot Hand Pose: ,"x: 0.135134264827
y: 0.0827030465007
z: 0.15650652349
x: -0.102145127952
y: 0.846728444099
z: -0.188643842936
w: 1.0"
2017-11-20 17:49:10:420824,Current Word:,\rspd=70\ little
2017-11-20 17:49:11:682319,Robot Hand Pose: ,"x: 0.134910881519
y: 0.0747680142522
z: 0.156702816486
x: -0.132373660803
y: 0.841464042664
z: -0.243502065539
w: 1.0"
2017-11-20 17:49:11:683200,Current Word:,\rspd=70\  rabbit 			
2017-11-20 17:49:13:000355,Current Word:,\rspd=70\  I am
2017-11-20 17:49:12:999976,Robot Hand Pose: ,"x: 0.134530827403
y: 0.117744557559
z: 0.158248588443
x: 0.0359233766794
y: 0.851944565773
z: 0.0577836483717
w: 1.0"
2017-11-20 17:49:14:080289,Robot Hand Pose: ,"x: 0.134578406811
y: 0.118047058582
z: 0.158190727234
x: 0.0345113612711
y: 0.852492392063
z: 0.0599946007133
w: 1.0"
2017-11-20 17:49:14:081038,Current Word:,\rspd=70\ the
2017-11-20 17:49:14:765211,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:49:14:914684,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:49:15:007357,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:49:15:019819,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:49:15:019570,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:49:15:161158,Robot Hand Pose: ,"x: 0.134753912687
y: 0.113627523184
z: 0.157730430365
x: 0.0163053739816
y: 0.85344928503
z: 0.0297821257263
w: 1.0"
2017-11-20 17:49:15:225043,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:49:15:617446,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:49:16:240045,Current Word:,\rspd=70\ and
2017-11-20 17:49:16:240354,Robot Hand Pose: ,"x: 0.134979337454
y: 0.107757858932
z: 0.157325983047
x: -0.00292615359649
y: 0.85340732336
z: -0.0120495241135
w: 1.0"
2017-11-20 17:49:17:339910,Robot Hand Pose: ,"x: 0.135408222675
y: 0.100220389664
z: 0.156760454178
x: -0.0297990832478
y: 0.853626310825
z: -0.0659796372056
w: 1.0"
2017-11-20 17:49:17:340486,Current Word:,\rspd=70\ bravest
2017-11-20 17:49:18:431641,Robot Hand Pose: ,"x: 0.135459184647
y: 0.091000624001
z: 0.156493604183
x: -0.0649684816599
y: 0.850931584835
z: -0.131000190973
w: 1.0"
2017-11-20 17:49:18:432965,Current Word:,\rspd=70\  snake
