*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-03 15:16:49:845367,Child Name:,Child Name
2017-11-03 15:17:13:273120,Current Word:,\rspd=70\ I am
2017-11-03 15:17:14:551322,Current Word:,\rspd=70\ only			
2017-11-03 15:17:14:551129,Position: ,"x: 0.201745778322
y: 0.0764491483569
z: 0.242477074265
x: 0.00856968853623
y: 0.350201696157
z: -0.168643474579
w: 1.0"
2017-11-03 15:17:15:473991,Position: ,"x: 0.19755962491
y: 0.101051926613
z: 0.23322609067
x: 0.0158324725926
y: 0.400851547718
z: -0.0473180189729
w: 1.0"
2017-11-03 15:17:15:474519,Current Word:,\rspd=70\  big
2017-11-03 15:17:16:539447,Position: ,"x: 0.197619065642
y: 0.102647893131
z: 0.233603775501
x: 0.0113770430908
y: 0.399201065302
z: -0.0390457771719
w: 1.0"
2017-11-03 15:17:16:540058,Current Word:,\rspd=70\ and
2017-11-03 15:17:17:633283,Current Word:,\rspd=70\ cute
2017-11-03 15:17:17:633088,Position: ,"x: 0.197624623775
y: 0.0980677083135
z: 0.233100354671
x: 0.00480197230354
y: 0.400719404221
z: -0.0625389814377
w: 1.0"
2017-11-03 15:17:18:673870,Current Word:,\rspd=70\ but
2017-11-03 15:17:18:673962,Position: ,"x: 0.196216806769
y: 0.0906897708774
z: 0.229572057724
x: 0.00144361390267
y: 0.417447000742
z: -0.0995013043284
w: 1.0"
2017-11-03 15:17:19:698317,Position: ,"x: 0.195995956659
y: 0.084999397397
z: 0.229466810822
x: 0.00288938055746
y: 0.416762501001
z: -0.12950976193
w: 1.0"
2017-11-03 15:17:19:700026,Current Word:,\rspd=70\ really
2017-11-03 15:17:20:710232,Position: ,"x: 0.19561354816
y: 0.0795468613505
z: 0.22914275527
x: 0.00780749786645
y: 0.417235136032
z: -0.15813587606
w: 1.0"
2017-11-03 15:17:20:710697,Current Word:,\rspd=70\ I am
2017-11-03 15:17:21:695507,Position: ,"x: 0.193529248238
y: 0.0740002393723
z: 0.225607991219
x: 0.00511162774637
y: 0.434204220772
z: -0.187616750598
w: 1.0"
2017-11-03 15:17:21:696385,Current Word:,\rspd=70\ the 		
2017-11-03 15:17:22:631572,Current Word:,\rspd=70\ bravest
2017-11-03 15:17:22:631799,Position: ,"x: 0.191111087799
y: 0.0994915217161
z: 0.220701470971
x: 0.016877707094
y: 0.465100347996
z: -0.0575076155365
w: 1.0"
2017-11-03 15:17:23:910643,Current Word:,\rspd=70\  human
2017-11-03 15:17:23:912158,Position: ,"x: 0.192565083504
y: 0.100016444921
z: 0.223353326321
x: 0.00987530872226
y: 0.451292723417
z: -0.0541363246739
w: 1.0"
2017-11-03 15:17:25:210830,Current Word:,\rspd=70\ there
2017-11-03 15:17:25:210967,Position: ,"x: 0.192393526435
y: 0.0911663472652
z: 0.222487539053
x: 0.0112764444202
y: 0.453980773687
z: -0.100064188242
w: 1.0"
2017-11-03 15:17:26:451779,Current Word:,\rspd=70\ ever
2017-11-03 15:17:26:451648,Position: ,"x: 0.191943928599
y: 0.0835286453366
z: 0.221821665764
x: 0.0119844069704
y: 0.455380618572
z: -0.141433984041
w: 1.0"
2017-11-03 15:17:27:671666,Position: ,"x: 0.191057324409
y: 0.0759964883327
z: 0.220902338624
x: 0.0125700123608
y: 0.458620816469
z: -0.180841982365
w: 1.0"
2017-11-03 15:17:27:672002,Current Word:,\rspd=70\ was 
2017-11-03 15:17:29:089068,Robot State:,Looking at The Book
2017-11-03 15:17:32:888753,Robot State:,Looking at The Book
