*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 14:49:07:758128,Child Name:,Child Name
2017-11-20 14:49:07:765045,On or OFF:,Face Tracking is OFF
2017-11-20 14:49:08:396071,On or OFF:,Face Tracking is ON
2017-11-20 14:49:09:398904,Robot State:,Introduce Nao Started
2017-11-20 14:49:26:614774,Robot State:,Introduce Nao Ended
2017-11-20 14:49:27:075043,On or OFF:,Face Tracking is OFF
2017-11-20 14:49:28:099279,Robot State:,Looking at The Book
2017-11-20 14:49:28:720605,Robot State:,TaskONE Selected
2017-11-20 14:49:29:739355,Robot State:,Looking at The Book
2017-11-20 14:49:31:858242,Robot State:,Reading Mode Started
2017-11-20 14:49:36:344189,Current Word:,\rspd=70\  HOOT
2017-11-20 14:49:36:344433,Position: ,"x: 0.201810538769
y: 0.0984530374408
z: 0.241629630327
x: 0.0127644725144
y: 0.358690232038
z: -0.0616731122136
w: 1.0"
2017-11-20 14:49:39:482608,Position: ,"x: 0.209759786725
y: 0.0729238018394
z: 0.264569103718
x: -0.00322490325198
y: 0.244261220098
z: -0.177985697985
w: 1.0"
2017-11-20 14:49:39:482995,Current Word:,\rspd=70\ HOOT		
2017-11-20 14:49:40:600870,Position: ,"x: 0.200946345925
y: 0.105049304664
z: 0.241625547409
x: 0.0147550944239
y: 0.360069096088
z: -0.0257561542094
w: 1.0"
2017-11-20 14:49:40:601010,Current Word:,\rspd=70\  Don't
2017-11-20 14:49:42:001143,Position: ,"x: 0.203148677945
y: 0.106456391513
z: 0.24708533287
x: 0.0121450247243
y: 0.333230525255
z: -0.0181340612471
w: 1.0"
2017-11-20 14:49:42:001554,Current Word:,\rspd=70\ listen
2017-11-20 14:49:43:105219,Detected Cards: ,RED Card Detected
2017-11-20 14:49:44:032825,Robot State:,Reaction Mode Started
2017-11-20 14:49:52:158210,Robot State:,Looking at The Book
2017-11-20 14:49:56:398430,Robot State:,Looking at The Book
2017-11-20 14:49:56:926290,Robot State:,Reaction Mode Ended
2017-11-20 14:49:58:746700,Robot State:,Reading Mode Started
2017-11-20 14:50:03:182342,Current Word:,\rspd=70\  HOOT
2017-11-20 14:50:03:181116,Position: ,"x: 0.201407924294
y: 0.0980249047279
z: 0.240394830704
x: -0.00974819995463
y: 0.364817410707
z: -0.0634224489331
w: 1.0"
2017-11-20 14:50:06:322914,Position: ,"x: 0.209773272276
y: 0.0726423710585
z: 0.263862073421
x: -0.00275673670694
y: 0.247531011701
z: -0.179763272405
w: 1.0"
2017-11-20 14:50:06:323371,Current Word:,\rspd=70\ HOOT		
2017-11-20 14:50:07:441120,Position: ,"x: 0.201060771942
y: 0.105225384235
z: 0.240798816085
x: 0.01451045461
y: 0.364137530327
z: -0.0256226547062
w: 1.0"
2017-11-20 14:50:07:442027,Current Word:,\rspd=70\  Don't
2017-11-20 14:50:08:858182,Position: ,"x: 0.203441023827
y: 0.107002831995
z: 0.24678491056
x: 0.0139248678461
y: 0.334650725126
z: -0.0164552479982
w: 1.0"
2017-11-20 14:50:08:858746,Current Word:,\rspd=70\ listen
2017-11-20 14:50:10:279531,Current Word:,\rspd=70\ to
2017-11-20 14:50:10:279719,Position: ,"x: 0.204394131899
y: 0.096450380981
z: 0.247566387057
x: -0.00123355002142
y: 0.329171031713
z: -0.0683903172612
w: 1.0"
2017-11-20 14:50:11:720270,Position: ,"x: 0.204386427999
y: 0.0863948836923
z: 0.248188361526
x: -0.00091648491798
y: 0.324632942677
z: -0.116846352816
w: 1.0"
2017-11-20 14:50:11:720787,Current Word:,\rspd=70\ that
2017-11-20 14:50:13:158885,Position: ,"x: 0.20416469872
y: 0.0758691430092
z: 0.248739376664
x: 0.00312951346859
y: 0.320344418287
z: -0.168567284942
w: 1.0"
2017-11-20 14:50:13:159167,Current Word:,\rspd=70\ tiny
2017-11-20 14:50:14:342926,Robot State:,Reaction Mode Started
2017-11-20 14:50:22:199677,Robot State:,Looking at The Book
2017-11-20 14:50:26:837671,Robot State:,Looking at The Book
2017-11-20 14:50:27:398479,Robot State:,Reaction Mode Ended
2017-11-20 14:50:29:147553,Robot State:,Reading Mode Started
2017-11-20 14:50:33:581901,Position: ,"x: 0.203616082668
y: 0.0965799987316
z: 0.245085388422
x: -0.0145021481439
y: 0.341242313385
z: -0.0685416534543
w: 1.0"
2017-11-20 14:50:33:582811,Current Word:,\rspd=70\  HOOT
2017-11-20 14:50:36:740318,Position: ,"x: 0.209734842181
y: 0.0724617987871
z: 0.264149725437
x: -0.00288638123311
y: 0.246156036854
z: -0.181196391582
w: 1.0"
2017-11-20 14:50:36:740856,Current Word:,\rspd=70\ HOOT		
