*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:10:34:533824,Child Name:,Child Name
2017-11-20 17:10:34:540744,On or OFF:,Face Tracking is OFF
2017-11-20 17:10:36:715110,On or OFF:,Face Tracking is ON
2017-11-20 17:10:37:718485,Robot State:,Introduce Nao Started
2017-11-20 17:10:40:718335,Robot State:,Introduce Nao Ended
2017-11-20 17:10:41:351827,On or OFF:,Face Tracking is OFF
2017-11-20 17:10:42:376458,Robot State:,Looking at The Book
2017-11-20 17:10:43:050060,Robot State:,TaskONE Selected
2017-11-20 17:10:44:076421,Robot State:,Looking at The Book
2017-11-20 17:10:44:602497,Current State of Reading: ,False
2017-11-20 17:10:44:608514,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:10:46:170192,Robot State:,Reading Mode Started
2017-11-20 17:10:50:800275,Current Word:,\rspd=70\  HOOT
2017-11-20 17:10:50:799744,Robot Hand Pose: ,"x: 0.204335808754
y: 0.113847121596
z: 0.250460803509
x: 0.0182398445904
y: 0.316670566797
z: 0.0163725744933
w: 1.0"
2017-11-20 17:10:53:678047,Robot Hand Pose: ,"x: 0.211898416281
y: 0.0911391675472
z: 0.269365042448
x: -0.00134386518039
y: 0.222917750478
z: -0.0899762958288
w: 1.0"
2017-11-20 17:10:53:678781,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:10:54:700205,Current Word:,\rspd=70\  Don't
2017-11-20 17:10:54:699586,Robot Hand Pose: ,"x: 0.202667504549
y: 0.11999464035
z: 0.249278455973
x: 0.00784247554839
y: 0.32364398241
z: 0.0492219664156
w: 1.0"
2017-11-20 17:10:56:018798,Robot Hand Pose: ,"x: 0.204560592771
y: 0.121886886656
z: 0.25497725606
x: 0.00422863150015
y: 0.295685082674
z: 0.0575717650354
w: 1.0"
2017-11-20 17:10:56:019833,Current Word:,\rspd=70\ listen
2017-11-20 17:10:57:320141,Current Word:,\rspd=70\ to
2017-11-20 17:10:57:320315,Robot Hand Pose: ,"x: 0.205762550235
y: 0.113172091544
z: 0.255126029253
x: -0.00299543933943
y: 0.293929338455
z: 0.0159265305847
w: 1.0"
2017-11-20 17:10:58:622540,Robot Hand Pose: ,"x: 0.20669311285
y: 0.104000709951
z: 0.255296260118
x: -0.00227987184189
y: 0.291818410158
z: -0.0290347412229
w: 1.0"
2017-11-20 17:10:58:622908,Current Word:,\rspd=70\ that
2017-11-20 17:10:58:640271,Detected Cards: ,RED Card Detected
2017-11-20 17:10:59:652908,Current State of Reading: ,Correcting Mode
2017-11-20 17:10:59:665818,Robot State:,Reaction Mode Started
2017-11-20 17:11:07:455586,Robot State:,Looking at The Book
2017-11-20 17:11:12:437052,Robot State:,Looking at The Book
2017-11-20 17:11:12:970990,Robot State:,Reaction Mode Ended
2017-11-20 17:11:13:213834,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:11:14:766582,Robot State:,Reading Mode Started
2017-11-20 17:11:19:324783,Robot Hand Pose: ,"x: 0.204655826092
y: 0.111063048244
z: 0.250087708235
x: -0.010182486847
y: 0.318154722452
z: 0.00349163264036
w: 1.0"
2017-11-20 17:11:19:325435,Current Word:,\rspd=70\  HOOT
2017-11-20 17:11:21:429869,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:11:21:457352,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:11:21:457216,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:11:21:537969,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:11:21:586126,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:11:21:638025,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:11:22:098213,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:11:22:098362,Robot Hand Pose: ,"x: 0.212182581425
y: 0.0897602662444
z: 0.270290583372
x: -0.00224233977497
y: 0.218419775367
z: -0.0962747037411
w: 1.0"
2017-11-20 17:11:23:099244,Robot Hand Pose: ,"x: 0.203716903925
y: 0.117473170161
z: 0.250493109226
x: 0.0124572515488
y: 0.317213922739
z: 0.0360208153725
w: 1.0"
2017-11-20 17:11:23:099610,Current Word:,\rspd=70\  Don't
2017-11-20 17:11:24:336925,Current Word:,\rspd=70\ listen
2017-11-20 17:11:24:337117,Robot Hand Pose: ,"x: 0.205439686775
y: 0.118460744619
z: 0.255628108978
x: 0.00718681374565
y: 0.292083501816
z: 0.041263051331
w: 1.0"
2017-11-20 17:11:25:608369,Robot Hand Pose: ,"x: 0.206520780921
y: 0.110824622214
z: 0.256548643112
x: -0.00273774238303
y: 0.286488473415
z: 0.00273080100305
w: 1.0"
2017-11-20 17:11:25:608724,Current Word:,\rspd=70\ to
2017-11-20 17:11:25:739871,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:11:26:923588,Robot Hand Pose: ,"x: 0.20715034008
y: 0.101645469666
z: 0.256129920483
x: 0.00050226325402
y: 0.287398725748
z: -0.040569357574
w: 1.0"
2017-11-20 17:11:26:924292,Current Word:,\rspd=70\ that
2017-11-20 17:11:28:239084,Current Word:,\rspd=70\ tiny
2017-11-20 17:11:28:239372,Robot Hand Pose: ,"x: 0.207743167877
y: 0.0924447923899
z: 0.256465792656
x: 0.00380593491718
y: 0.284721702337
z: -0.0851262956858
w: 1.0"
2017-11-20 17:11:29:557689,Robot Hand Pose: ,"x: 0.207731842995
y: 0.0835733115673
z: 0.256905019283
x: 0.00582008995116
y: 0.281447052956
z: -0.128200858831
w: 1.0"
2017-11-20 17:11:29:558377,Current Word:,\rspd=70\ little
2017-11-20 17:11:30:898921,Robot Hand Pose: ,"x: 0.20723810792
y: 0.0740586072206
z: 0.256503611803
x: 0.00960387568921
y: 0.282180964947
z: -0.174745097756
w: 1.0"
2017-11-20 17:11:30:899808,Current Word:,\rspd=70\  rabbit 			
2017-11-20 17:11:32:047925,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:11:32:280991,Robot Hand Pose: ,"x: 0.197994992137
y: 0.119941905141
z: 0.23828856647
x: 0.0085832811892
y: 0.378774225712
z: 0.0497569702566
w: 1.0"
2017-11-20 17:11:32:280798,Current Word:,\rspd=70\  I am
2017-11-20 17:11:33:160453,Detected Cards: ,RED Card Detected
2017-11-20 17:11:33:398965,Robot Hand Pose: ,"x: 0.199214667082
y: 0.121489152312
z: 0.241724193096
x: 0.00908994767815
y: 0.36162135005
z: 0.0574331283569
w: 1.0"
2017-11-20 17:11:33:399713,Current Word:,\rspd=70\ the
2017-11-20 17:11:33:544637,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:11:34:477894,Robot Hand Pose: ,"x: 0.200895830989
y: 0.116122096777
z: 0.243492037058
x: 0.00254897447303
y: 0.351874232292
z: 0.0307676047087
w: 1.0"
2017-11-20 17:11:34:479141,Current Word:,\rspd=70\ wisest
2017-11-20 17:11:35:577091,Robot Hand Pose: ,"x: 0.202263712883
y: 0.108561567962
z: 0.244555577636
x: 0.000263925176114
y: 0.345312207937
z: -0.00701391324401
w: 1.0"
2017-11-20 17:11:35:577479,Current Word:,\rspd=70\ and
2017-11-20 17:11:36:736716,Robot Hand Pose: ,"x: 0.202999666333
y: 0.101371012628
z: 0.244795709848
x: 0.00357363186777
y: 0.342978864908
z: -0.0429035648704
w: 1.0"
2017-11-20 17:11:36:737517,Current Word:,\rspd=70\ bravest
2017-11-20 17:11:37:900166,Current Word:,\rspd=70\  snake
2017-11-20 17:11:37:900498,Robot Hand Pose: ,"x: 0.203368157148
y: 0.0936819836497
z: 0.244734123349
x: 0.00477283913642
y: 0.34208971262
z: -0.0806157812476
w: 1.0"
2017-11-20 17:11:39:016177,Robot Hand Pose: ,"x: 0.203217938542
y: 0.0864600986242
z: 0.24463352561
x: 0.00609396817163
y: 0.341420322657
z: -0.117752678692
w: 1.0"
2017-11-20 17:11:39:016724,Current Word:,\rspd=70\ in
2017-11-20 17:11:40:160380,Robot Hand Pose: ,"x: 0.202745586634
y: 0.0792466849089
z: 0.243981838226
x: 0.0074492264539
y: 0.343448340893
z: -0.153693124652
w: 1.0"
2017-11-20 17:11:40:161441,Current Word:,\rspd=70\ the
