*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 19:51:03:084408,Child Name:,Child Name
2017-11-28 19:51:03:089024,On or OFF:,Face Tracking is OFF
2017-11-28 19:51:03:835660,On or OFF:,Face Tracking is ON
2017-11-28 19:51:04:839590,Robot State:,Introduce Nao Started
2017-11-28 19:51:07:974615,Robot State:,Introduce Nao Ended
2017-11-28 19:51:08:156102,On or OFF:,Face Tracking is OFF
2017-11-28 19:51:09:174874,Robot State:,Looking at The Book
2017-11-28 19:51:09:902718,Robot State:,TaskONE Selected
2017-11-28 19:51:10:920207,Robot State:,Looking at The Book
2017-11-28 19:51:11:424623,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:437684,Current State of Reading: ,False
2017-11-28 19:51:11:444203,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:444952,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:11:446199,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:446449,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:11:446861,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:447381,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:11:447517,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:448080,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:11:448391,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:448958,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:11:449403,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:450027,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:11:619768,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:620790,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:11:706184,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:706834,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:11:807181,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:807908,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:11:905766,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:11:906491,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:12:003160,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:12:003556,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:12:105311,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:12:105764,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:12:305543,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:12:306382,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:12:410244,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:12:411156,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:12:505901,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:12:506374,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:12:604202,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:12:604750,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:12:716169,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:12:717078,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:12:805727,Detected ARTags: ,"41, 42, 43, 44"
2017-11-28 19:51:12:806442,Current State of Reading: ,Waiting for Red-card
2017-11-28 19:51:12:903928,Detected ARTags: ,"41, 42, 43, 44"
