*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 17:28:47:142822,Child Name:,Child Name
2017-11-28 17:31:53:473971,Robot Hand Pose: ,"x: 0.184967070818
y: 0.0453062094748
z: 0.218950122595
x: 0.0280939489603
y: 0.462152034044
z: -0.34076616168
w: 1.0"
2017-11-28 17:31:53:475241,Current Word:,\rspd=70\ video
2017-11-28 17:31:54:892271,Robot State:,Looking at The Book
2017-11-28 17:31:58:297137,Detected Cards: ,RED Card Detected
2017-11-28 17:31:58:317102,Current State of Reading: ,Waiting for Red-card
2017-11-28 17:31:58:317557,Detected Cards: ,RED Card Detected
2017-11-28 17:31:58:405212,Current State of Reading: ,Waiting for Red-card
2017-11-28 17:31:58:405409,Detected Cards: ,RED Card Detected
2017-11-28 17:31:58:679952,Robot State:,Looking at The Book
2017-11-28 17:31:58:716266,Current State of Reading: ,Correcting Mode
2017-11-28 17:31:58:743816,Robot State:,Reaction Mode Started
2017-11-28 17:32:06:025345,Robot State:,Looking at The Book
2017-11-28 17:32:06:560331,Robot State:,Reaction Mode Ended
2017-11-28 17:32:06:795660,Current State of Reading: ,Waiting for Green-card
2017-11-28 17:32:08:331561,Robot State:,Reading Mode Started
2017-11-28 17:32:12:313220,Robot Hand Pose: ,"x: 0.192912817001
y: 0.106445610523
z: 0.222766906023
x: 0.0165081527084
y: 0.455639183521
z: -0.0200067516416
w: 1.0"
2017-11-28 17:32:12:313620,Current Word:,\rspd=70\  The
2017-11-28 17:32:13:525577,Robot Hand Pose: ,"x: 0.200553074479
y: 0.100339844823
z: 0.238331973553
x: 0.0136877885088
y: 0.374903172255
z: -0.0475126318634
w: 1.0"
2017-11-28 17:32:13:525741,Current Word:,\rspd=70\ children
2017-11-28 17:32:14:697645,Current Word:,\rspd=70\ had
2017-11-28 17:32:14:696993,Robot Hand Pose: ,"x: 0.200830981135
y: 0.091903090477
z: 0.239078208804
x: 0.0024422951974
y: 0.369805276394
z: -0.0885602086782
w: 1.0"
2017-11-28 17:32:15:853123,Robot Hand Pose: ,"x: 0.200180977583
y: 0.0840419977903
z: 0.238520890474
x: 0.00644637318328
y: 0.371324747801
z: -0.128025487065
w: 1.0"
2017-11-28 17:32:15:854039,Current Word:,\rspd=70\ a
2017-11-28 17:32:17:005180,Robot Hand Pose: ,"x: 0.200241237879
y: 0.0768066048622
z: 0.239203870296
x: 0.0109384413809
y: 0.366696596146
z: -0.164159521461
w: 1.0"
2017-11-28 17:32:17:005848,Current Word:,\rspd=70\ race 		
2017-11-28 17:32:17:826523,Robot Hand Pose: ,"x: 0.18941397965
y: 0.0951828211546
z: 0.218151211739
x: 0.0108678583056
y: 0.477738529444
z: -0.0762059539557
w: 1.0"
2017-11-28 17:32:17:827169,Current Word:,\rspd=70\ Dad
2017-11-28 17:32:19:186505,Robot Hand Pose: ,"x: 0.190855517983
y: 0.0960166230798
z: 0.220848098397
x: 0.00675207655877
y: 0.463757961988
z: -0.0708597823977
w: 1.0"
2017-11-28 17:32:19:186311,Current Word:,\rspd=70\ made
2017-11-28 17:32:20:504867,Robot Hand Pose: ,"x: 0.190697908401
y: 0.0872838199139
z: 0.220335021615
x: 0.0119079491124
y: 0.464498758316
z: -0.117202498019
w: 1.0"
2017-11-28 17:32:20:505949,Current Word:,\rspd=70\ a
2017-11-28 17:32:21:826212,Robot Hand Pose: ,"x: 0.19055493176
y: 0.0780647024512
z: 0.220569506288
x: 0.0167778432369
y: 0.461260199547
z: -0.165271535516
w: 1.0"
2017-11-28 17:32:21:826670,Current Word:,\rspd=70\ video
2017-11-28 17:32:23:242803,Robot State:,Looking at The Book
2017-11-28 17:32:27:023266,Robot State:,Looking at The Book
2017-11-28 17:32:28:171816,Detected Cards: ,GREEN Card Detected
2017-11-28 17:32:28:720516,Current State of Reading: ,Correct Happy Mode
2017-11-28 17:32:29:763192,Robot State:,Looking at The Book
2017-11-28 17:32:30:266767,Robot State:,Reaction Mode Started
2017-11-28 17:32:39:821259,Robot State:,Looking at The Book
2017-11-28 17:32:40:382840,Robot State:,Reaction Mode Ended
2017-11-28 17:32:40:620269,Current State of Reading: ,False
2017-11-28 17:32:40:624902,Current State of Reading: ,Waiting for Red-card
2017-11-28 17:32:42:233553,Robot State:,Reading Mode Started
2017-11-28 17:32:47:408304,Robot Hand Pose: ,"x: 0.186706662178
y: -0.0835668295622
z: 0.209797888994
x: 0.064361564815
y: 0.485538363457
z: 0.224272832274
w: 1.0"
2017-11-28 17:32:47:408824,Current Word:,\rspd=70\  smile
2017-11-28 17:32:48:770813,Robot Hand Pose: ,"x: 0.194919198751
y: -0.0843194201589
z: 0.2240768224
x: 0.0424827672541
y: 0.412093311548
z: 0.212818518281
w: 1.0"
2017-11-28 17:32:48:771808,Current Word:,\rspd=70\ everyone
2017-11-28 17:32:50:147728,Robot Hand Pose: ,"x: 0.194371193647
y: -0.0932082682848
z: 0.221515148878
x: 0.0339823365211
y: 0.426853299141
z: 0.168884977698
w: 1.0"
2017-11-28 17:32:50:148401,Current Word:,\rspd=70\ said
2017-11-28 17:32:51:486665,Robot Hand Pose: ,"x: 0.193654075265
y: -0.102307461202
z: 0.219455644488
x: 0.0355871170759
y: 0.439253926277
z: 0.12263815105
w: 1.0"
2017-11-28 17:32:51:486865,Current Word:,\rspd=70\ dad 
2017-11-28 17:32:52:922697,Robot State:,Looking at The Book
2017-11-28 17:32:56:725130,Robot State:,Looking at The Book
2017-11-28 17:33:13:710058,Current State of Reading: ,False
2017-11-28 17:33:13:903325,Current State of Reading: ,Waiting for Red-card
2017-11-28 17:33:15:433161,Robot State:,Reading Mode Started
2017-11-28 17:33:19:806472,Robot Hand Pose: ,"x: 0.195148363709
y: 0.104896396399
z: 0.227793157101
x: 0.0214578397572
y: 0.429406553507
z: -0.0286451186985
w: 1.0"
2017-11-28 17:33:19:806656,Current Word:,\rspd=70\  Dad
2017-11-28 17:33:20:985539,Robot Hand Pose: ,"x: 0.204036533833
y: 0.0984850153327
z: 0.245966136456
x: 0.0144703285769
y: 0.336647391319
z: -0.0559943504632
w: 1.0"
2017-11-28 17:33:20:985995,Current Word:,\rspd=70\ went
2017-11-28 17:33:22:145330,Robot Hand Pose: ,"x: 0.20317812264
y: 0.0896764472127
z: 0.244120165706
x: 0.00449616461992
y: 0.344474196434
z: -0.0983574092388
w: 1.0"
2017-11-28 17:33:22:145604,Current Word:,\rspd=70\ to
2017-11-28 17:33:23:305700,Current Word:,\rspd=70\ the
2017-11-28 17:33:23:305777,Robot Hand Pose: ,"x: 0.203630894423
y: 0.0828728079796
z: 0.245581939816
x: 0.00632655015215
y: 0.336228311062
z: -0.132231220603
w: 1.0"
2017-11-28 17:33:24:444942,Robot Hand Pose: ,"x: 0.202580749989
y: 0.0753582194448
z: 0.244153171778
x: 0.00972711574286
y: 0.342066437006
z: -0.169909089804
w: 1.0"
2017-11-28 17:33:24:445269,Current Word:,"\rspd=70\ sports, day 		"
2017-11-28 17:33:25:264934,Robot Hand Pose: ,"x: 0.191907733679
y: 0.0933551937342
z: 0.221928954124
x: 0.0116737494245
y: 0.457483947277
z: -0.0847089961171
w: 1.0"
2017-11-28 17:33:25:265317,Current Word:,\rspd=70\ He
2017-11-28 17:33:26:597200,Robot Hand Pose: ,"x: 0.19340634346
y: 0.0949727967381
z: 0.225384652615
x: 0.0109546249732
y: 0.439948618412
z: -0.0757371336222
w: 1.0"
2017-11-28 17:33:26:597639,Current Word:,\rspd=70\ took
2017-11-28 17:33:27:927536,Robot Hand Pose: ,"x: 0.193965122104
y: 0.0856218785048
z: 0.226150661707
x: 0.00990470778197
y: 0.434126198292
z: -0.123230442405
w: 1.0"
2017-11-28 17:33:27:928196,Current Word:,\rspd=70\ the
2017-11-28 17:33:29:245707,Current Word:,\rspd=70\ camcorder
2017-11-28 17:33:29:245251,Robot Hand Pose: ,"x: 0.193331688643
y: 0.0765591487288
z: 0.225835591555
x: 0.0158558804542
y: 0.433872431517
z: -0.17052821815
w: 1.0"
2017-11-28 17:33:30:664421,Robot State:,Looking at The Book
2017-11-28 17:33:34:463489,Robot State:,Looking at The Book
