*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 20:32:28:973433,Child Name:,Child Name
2017-11-28 20:32:28:977497,On or OFF:,Face Tracking is OFF
2017-11-28 20:32:29:671443,On or OFF:,Face Tracking is ON
2017-11-28 20:32:30:673772,Robot State:,Introduce Nao Started
2017-11-28 20:32:33:313965,Robot State:,Introduce Nao Ended
2017-11-28 20:32:33:924562,On or OFF:,Face Tracking is OFF
2017-11-28 20:32:34:942256,Robot State:,Looking at The Book
2017-11-28 20:32:35:508623,Robot State:,TaskONE Selected
2017-11-28 20:32:36:522738,Robot State:,Looking at The Book
2017-11-28 20:32:37:026503,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:37:034769,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:37:034618,Current State of Reading: ,False
2017-11-28 20:32:37:041455,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:37:042596,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:37:042874,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:37:043023,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:37:043433,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:37:043923,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:37:044070,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:37:045365,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:37:045164,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:37:045755,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:37:047987,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:37:047867,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:37:048274,Detected ARTags: ,"53, 54, 55, 56"
2017-11-28 20:32:37:051448,Detected ARTags: ,"[53, 54]"
2017-11-28 20:32:37:052518,Current State of Reading: ,Waiting for Red-card
2017-11-28 20:32:37:052900,Detected ARTags: ,"53, 54, 55, 56"
