*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 13:07:45:878523,Child Name:,Child Name
2017-11-20 13:07:45:910919,On or OFF:,Face Tracking is OFF
2017-11-20 13:07:46:532821,On or OFF:,Face Tracking is ON
2017-11-20 13:07:47:533765,Robot State:,Introduce Nao Started
2017-11-20 13:08:03:678210,Robot State:,Introduce Nao Ended
2017-11-20 13:08:04:196833,On or OFF:,Face Tracking is OFF
2017-11-20 13:08:05:210880,Robot State:,Looking at The Book
2017-11-20 13:08:05:834087,Robot State:,TaskONE Selected
2017-11-20 13:08:06:851672,Robot State:,Looking at The Book
2017-11-20 13:08:08:958533,Robot State:,Reading Mode Started
2017-11-20 13:08:13:334193,Current Word:,\rspd=70\  HOOT
2017-11-20 13:08:13:334038,Position: ,"x: 0.199984237552
y: 0.104742631316
z: 0.237865954638
x: 0.0137624889612
y: 0.377880334854
z: -0.0329428687692
w: 1.0"
2017-11-20 13:08:16:533930,Position: ,"x: 0.208278223872
y: 0.0776966959238
z: 0.258453726768
x: 0.000424806057708
y: 0.273007690907
z: -0.160213753581
w: 1.0"
2017-11-20 13:08:16:534656,Current Word:,\rspd=70\ HOOT		
2017-11-20 13:08:17:653860,Position: ,"x: 0.198438569903
y: 0.113495603204
z: 0.237098827958
x: 0.00781498197466
y: 0.383218348026
z: 0.0133436247706
w: 1.0"
2017-11-20 13:08:17:654317,Current Word:,\rspd=70\  Don't
2017-11-20 13:08:19:073367,Current Word:,\rspd=70\ listen
2017-11-20 13:08:19:073621,Position: ,"x: 0.200393840671
y: 0.113957844675
z: 0.241795435548
x: 0.00412765936926
y: 0.359666585922
z: 0.0158946737647
w: 1.0"
2017-11-20 13:08:20:474167,Position: ,"x: 0.201356083155
y: 0.103832438588
z: 0.241813644767
x: 0.00469143781811
y: 0.357874363661
z: -0.0348834842443
w: 1.0"
2017-11-20 13:08:20:475259,Current Word:,\rspd=70\ to
2017-11-20 13:08:21:894351,Position: ,"x: 0.201747849584
y: 0.0921363607049
z: 0.242197453976
x: 0.00616511143744
y: 0.35409155488
z: -0.0936945676804
w: 1.0"
2017-11-20 13:08:21:894768,Current Word:,\rspd=70\ that
2017-11-20 13:08:23:331988,Current Word:,\rspd=70\ tiny
2017-11-20 13:08:23:332154,Position: ,"x: 0.201928466558
y: 0.0815483778715
z: 0.242674440145
x: 0.00878842081875
y: 0.350086957216
z: -0.145801365376
w: 1.0"
2017-11-20 13:08:24:762806,Position: ,"x: 0.20165155828
y: 0.0722319185734
z: 0.24313056469
x: 0.0135940052569
y: 0.346295952797
z: -0.191366121173
w: 1.0"
2017-11-20 13:08:24:763849,Current Word:,\rspd=70\ little
2017-11-20 13:08:26:234847,Current Word:,\rspd=70\  rabbit 			
2017-11-20 13:08:26:235273,Position: ,"x: 0.201468870044
y: 0.0612473040819
z: 0.24548946321
x: 0.0158017277718
y: 0.332889616489
z: -0.246142655611
w: 1.0"
2017-11-20 13:08:27:773927,Position: ,"x: 0.190945580602
y: 0.116174116731
z: 0.223462671041
x: 0.00691943056881
y: 0.454613000154
z: 0.0296884346753
w: 1.0"
2017-11-20 13:08:27:774607,Current Word:,\rspd=70\  I am
2017-11-20 13:08:28:953816,Current Word:,\rspd=70\ the
2017-11-20 13:08:28:954249,Position: ,"x: 0.193478196859
y: 0.117173373699
z: 0.228581115603
x: 0.00506282085553
y: 0.428133875132
z: 0.0336860194802
w: 1.0"
2017-11-20 13:08:30:134191,Position: ,"x: 0.194607496262
y: 0.108982563019
z: 0.22888469696
x: 0.00146690558176
y: 0.424856960773
z: -0.00845335889608
w: 1.0"
2017-11-20 13:08:30:134876,Current Word:,\rspd=70\ wisest
2017-11-20 13:08:31:313323,Current Word:,\rspd=70\ and
2017-11-20 13:08:31:313103,Position: ,"x: 0.194946318865
y: 0.100867040455
z: 0.22824665904
x: 0.00712866894901
y: 0.42647215724
z: -0.0505571365356
w: 1.0"
2017-11-20 13:08:32:512496,Position: ,"x: 0.196091577411
y: 0.0920048877597
z: 0.229688718915
x: 0.00597773352638
y: 0.417187690735
z: -0.0959434956312
w: 1.0"
2017-11-20 13:08:32:513560,Current Word:,\rspd=70\ bravest
2017-11-20 13:08:33:714841,Current Word:,\rspd=70\  snake
2017-11-20 13:08:33:714692,Position: ,"x: 0.196043491364
y: 0.0837416648865
z: 0.229815095663
x: 0.0122426869348
y: 0.414855360985
z: -0.137745320797
w: 1.0"
2017-11-20 13:08:34:993026,Position: ,"x: 0.19572262466
y: 0.0750929191709
z: 0.230128735304
x: 0.014287837781
y: 0.411489546299
z: -0.182860583067
w: 1.0"
2017-11-20 13:08:34:994071,Current Word:,\rspd=70\ in
2017-11-20 13:08:36:233121,Position: ,"x: 0.195838332176
y: 0.0672402009368
z: 0.231383323669
x: 0.0181079879403
y: 0.403606146574
z: -0.222586497664
w: 1.0"
2017-11-20 13:08:36:233813,Current Word:,\rspd=70\ the
2017-11-20 13:08:37:474458,Current Word:,\rspd=70\ skies.
2017-11-20 13:08:37:474883,Position: ,"x: 0.194930970669
y: 0.0581919625401
z: 0.232646867633
x: 0.019334660843
y: 0.395309388638
z: -0.268795341253
w: 1.0"
2017-11-20 13:08:38:890381,Robot State:,Looking at The Book
