*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:30:24:548331,Child Name:,Child Name
2017-11-20 18:30:24:554334,On or OFF:,Face Tracking is OFF
2017-11-20 18:30:25:253520,On or OFF:,Face Tracking is ON
2017-11-20 18:30:26:256097,Robot State:,Introduce Nao Started
2017-11-20 18:30:29:216759,Robot State:,Introduce Nao Ended
2017-11-20 18:30:29:743702,On or OFF:,Face Tracking is OFF
2017-11-20 18:30:30:771349,Robot State:,Looking at The Book
2017-11-20 18:30:57:051281,Robot State:,TaskONE Selected
2017-11-20 18:30:58:071306,Robot State:,Looking at The Book
2017-11-20 18:30:58:591756,Current State of Reading: ,False
2017-11-20 18:30:58:597849,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:31:02:663573,Current State of Reading: ,False
2017-11-20 18:31:02:760546,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:31:04:188925,Robot State:,Reading Mode Started
2017-11-20 18:31:08:798609,Robot Hand Pose: ,"x: 0.204329237342
y: 0.109868563712
z: 0.249637573957
x: 0.0170546025038
y: 0.320233792067
z: -0.00277204578742
w: 1.0"
2017-11-20 18:31:08:799708,Current Word:,\rspd=70\  HOOT
2017-11-20 18:31:11:556448,Robot Hand Pose: ,"x: 0.212013632059
y: 0.0868835747242
z: 0.270315408707
x: 0.00382166565396
y: 0.218002229929
z: -0.110444575548
w: 1.0"
2017-11-20 18:31:11:557335,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:31:12:540187,Current Word:,\rspd=70\  Don't
2017-11-20 18:31:12:539393,Robot Hand Pose: ,"x: 0.2043877244
y: 0.115523457527
z: 0.252027153969
x: 0.0119058098644
y: 0.30925282836
z: 0.0259449221194
w: 1.0"
2017-11-20 18:31:13:812330,Robot Hand Pose: ,"x: 0.205555588007
y: 0.117111712694
z: 0.255957216024
x: 0.0101072629914
y: 0.290371477604
z: 0.035088468343
w: 1.0"
2017-11-20 18:31:13:812920,Current Word:,\rspd=70\ listen
2017-11-20 18:31:15:092014,Current Word:,\rspd=70\ to
2017-11-20 18:31:15:092124,Robot Hand Pose: ,"x: 0.206992045045
y: 0.109129600227
z: 0.25740814209
x: 0.00203143269755
y: 0.282224833965
z: -0.00359136820771
w: 1.0"
2017-11-20 18:31:16:332442,Robot Hand Pose: ,"x: 0.207430571318
y: 0.0996361747384
z: 0.256796002388
x: 0.00240988307633
y: 0.283833116293
z: -0.0501395501196
w: 1.0"
2017-11-20 18:31:16:332917,Current Word:,\rspd=70\ that
2017-11-20 18:31:17:659936,Robot Hand Pose: ,"x: 0.207863941789
y: 0.0902890115976
z: 0.257560163736
x: 0.00299406680278
y: 0.27911734581
z: -0.0947032421827
w: 1.0"
2017-11-20 18:31:17:660904,Current Word:,\rspd=70\ tiny
2017-11-20 18:31:18:994340,Robot Hand Pose: ,"x: 0.207905098796
y: 0.0816960483789
z: 0.257913798094
x: 0.00595941254869
y: 0.276430487633
z: -0.13608519733
w: 1.0"
2017-11-20 18:31:18:994216,Current Word:,\rspd=70\ little
2017-11-20 18:31:20:314694,Robot Hand Pose: ,"x: 0.207393079996
y: 0.0728274062276
z: 0.258350819349
x: 0.0099690714851
y: 0.273250699043
z: -0.179072231054
w: 1.0"
2017-11-20 18:31:20:315366,Current Word:,\rspd=70\  rabbit 			
2017-11-20 18:31:21:653192,Robot Hand Pose: ,"x: 0.198544442654
y: 0.118111476302
z: 0.239553436637
x: 0.0114689599723
y: 0.37202116847
z: 0.0414275228977
w: 1.0"
2017-11-20 18:31:21:654661,Current Word:,\rspd=70\  I am
2017-11-20 18:31:22:741844,Robot Hand Pose: ,"x: 0.199681565166
y: 0.119017362595
z: 0.242361575365
x: 0.00788717251271
y: 0.358006954193
z: 0.0457873269916
w: 1.0"
2017-11-20 18:31:22:742036,Current Word:,\rspd=70\ the
2017-11-20 18:31:23:832220,Robot Hand Pose: ,"x: 0.200967922807
y: 0.11400577426
z: 0.243904739618
x: 0.00199769739993
y: 0.349424183369
z: 0.0208755321801
w: 1.0"
2017-11-20 18:31:23:833195,Current Word:,\rspd=70\ wisest
2017-11-20 18:31:24:913988,Robot Hand Pose: ,"x: 0.201969087124
y: 0.106839969754
z: 0.244734108448
x: 0.000390036031604
y: 0.344054490328
z: -0.0151420608163
w: 1.0"
2017-11-20 18:31:24:918852,Current Word:,\rspd=70\ and
2017-11-20 18:31:25:992250,Robot Hand Pose: ,"x: 0.202139914036
y: 0.0995754003525
z: 0.243743181229
x: 0.00381227186881
y: 0.347948402166
z: -0.0508897490799
w: 1.0"
2017-11-20 18:31:25:992446,Current Word:,\rspd=70\ bravest
2017-11-20 18:31:27:095549,Robot Hand Pose: ,"x: 0.203148245811
y: 0.0919517353177
z: 0.245378285646
x: 0.00572423869744
y: 0.338734775782
z: -0.0884102806449
w: 1.0"
2017-11-20 18:31:27:095837,Current Word:,\rspd=70\  snake
2017-11-20 18:31:28:211987,Robot Hand Pose: ,"x: 0.203274667263
y: 0.0847355350852
z: 0.245908692479
x: 0.0048483912833
y: 0.33492577076
z: -0.124118424952
w: 1.0"
2017-11-20 18:31:28:212267,Current Word:,\rspd=70\ in
2017-11-20 18:31:29:341049,Robot Hand Pose: ,"x: 0.20276710391
y: 0.0776202529669
z: 0.24512553215
x: 0.00916902534664
y: 0.337599337101
z: -0.160076335073
w: 1.0"
2017-11-20 18:31:29:343083,Current Word:,\rspd=70\ the
2017-11-20 18:31:30:473085,Current Word:,\rspd=70\ skies.
2017-11-20 18:31:30:473178,Robot Hand Pose: ,"x: 0.203048557043
y: 0.0703181251884
z: 0.247307062149
x: 0.0136907789856
y: 0.325992465019
z: -0.195140108466
w: 1.0"
2017-11-20 18:31:31:889230,Robot State:,Looking at The Book
2017-11-20 18:31:35:768771,Robot State:,Looking at The Book
2017-11-20 18:31:37:801808,Robot State:,Reading Mode Started
2017-11-20 18:31:42:671653,Robot Hand Pose: ,"x: 0.205633416772
y: 0.109301187098
z: 0.253519892693
x: 0.0214223898947
y: 0.301289379597
z: -0.00473088771105
w: 1.0"
2017-11-20 18:31:42:672713,Current Word:,\rspd=70\  HOOT
2017-11-20 18:31:45:432912,Robot Hand Pose: ,"x: 0.212121456861
y: 0.0869420170784
z: 0.270276367664
x: 0.0029140713159
y: 0.218364238739
z: -0.10885669291
w: 1.0"
2017-11-20 18:31:45:433391,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:31:46:431153,Robot Hand Pose: ,"x: 0.20434050262
y: 0.115609236062
z: 0.252120226622
x: 0.0128298457712
y: 0.308972150087
z: 0.0276237465441
w: 1.0"
2017-11-20 18:31:46:431886,Current Word:,\rspd=70\  Don't
2017-11-20 18:31:47:673115,Robot Hand Pose: ,"x: 0.205338284373
y: 0.117465287447
z: 0.255765587091
x: 0.0121517218649
y: 0.29140534997
z: 0.0367316715419
w: 1.0"
2017-11-20 18:31:47:673617,Current Word:,\rspd=70\ listen
2017-11-20 18:31:48:917587,Current Word:,\rspd=70\ to
2017-11-20 18:31:48:917824,Robot Hand Pose: ,"x: 0.20630286634
y: 0.109149366617
z: 0.256363332272
x: 0.00344710284844
y: 0.287327587605
z: -0.00355417537503
w: 1.0"
