*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:08:55:899950,Child Name:,Child Name
2017-11-20 17:09:21:823288,Robot Hand Pose: ,"x: 0.207035005093
y: 0.0743864253163
z: 0.255865931511
x: 0.00949779618531
y: 0.285259723663
z: -0.173054128885
w: 1.0"
2017-11-20 17:09:21:824414,Current Word:,\rspd=70\  rabbit 			
2017-11-20 17:09:23:222385,Robot Hand Pose: ,"x: 0.197986200452
y: 0.121261201799
z: 0.238661199808
x: 0.00922620855272
y: 0.376980572939
z: 0.0563866682351
w: 1.0"
2017-11-20 17:09:23:223001,Current Word:,\rspd=70\  I am
2017-11-20 17:09:24:323382,Current Word:,\rspd=70\ the
2017-11-20 17:09:24:323871,Robot Hand Pose: ,"x: 0.19907104969
y: 0.122425317764
z: 0.241497814655
x: 0.00791188050061
y: 0.362947285175
z: 0.0623816512525
w: 1.0"
2017-11-20 17:09:25:464451,Current Word:,\rspd=70\ wisest
2017-11-20 17:09:25:464571,Robot Hand Pose: ,"x: 0.20072928071
y: 0.116405397654
z: 0.2432076931
x: -0.00143216585275
y: 0.353353857994
z: 0.0324599184096
w: 1.0"
2017-11-20 17:09:26:587269,Current Word:,\rspd=70\ and
2017-11-20 17:09:26:586396,Robot Hand Pose: ,"x: 0.201866492629
y: 0.109855793417
z: 0.24427112937
x: -0.00215437822044
y: 0.346944361925
z: -0.000458675465779
w: 1.0"
2017-11-20 17:09:27:763546,Robot Hand Pose: ,"x: 0.202765330672
y: 0.102011404932
z: 0.244576796889
x: 0.00315926922485
y: 0.344176888466
z: -0.0396065413952
w: 1.0"
2017-11-20 17:09:27:763854,Current Word:,\rspd=70\ bravest
2017-11-20 17:09:28:881328,Robot Hand Pose: ,"x: 0.202881127596
y: 0.0941760018468
z: 0.244290411472
x: 0.00526463566348
y: 0.344332933426
z: -0.0786606520414
w: 1.0"
2017-11-20 17:09:28:882418,Current Word:,\rspd=70\  snake
2017-11-20 17:09:30:003273,Current Word:,\rspd=70\ in
2017-11-20 17:09:30:003123,Robot Hand Pose: ,"x: 0.203130841255
y: 0.0865962207317
z: 0.244713068008
x: 0.00522724352777
y: 0.341051697731
z: -0.116094902158
w: 1.0"
2017-11-20 17:09:31:121820,Robot Hand Pose: ,"x: 0.203162625432
y: 0.0797494351864
z: 0.245225995779
x: 0.00774318352342
y: 0.337341785431
z: -0.150294914842
w: 1.0"
2017-11-20 17:09:31:122185,Current Word:,\rspd=70\ the
2017-11-20 17:09:32:263190,Robot Hand Pose: ,"x: 0.203014016151
y: 0.0726851820946
z: 0.24549856782
x: 0.0108083272353
y: 0.335040658712
z: -0.184488505125
w: 1.0"
2017-11-20 17:09:32:263785,Current Word:,\rspd=70\ skies.
2017-11-20 17:09:33:718407,Robot State:,Looking at The Book
2017-11-20 17:09:37:579269,Robot State:,Looking at The Book
