*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-12-01 09:41:29:578337,Child Name:,Daria
2017-12-01 09:41:29:578412,Instruction:,"NumberOfStart:
2
ChildName:
Daria
HandMoveSpeed:
0.06
ReadDelay:
0
ReadSpeed:
80
ReactionDelay:
1
HandPoint:
point



# Hand move speed and read delay possible combinations 

Beginner Level: 0.05 0.1 0.7 1


Medium Level: 0.06 0.1 85 1 

Medium Level: 0.075 0.03 80 1 

High Level: 0.095 0 90 1"
2017-12-01 09:41:29:578737,Reading speed:,0.06with0.06delay
2017-12-01 09:41:29:598584,On or OFF:,Face Tracking is OFF
2017-12-01 09:41:30:304009,On or OFF:,Face Tracking is ON
2017-12-01 09:41:30:806886,Robot State:,Introduce Nao Started
2017-12-01 09:41:32:617444,Instruction:,\rspd=90\ 
2017-12-01 09:41:33:118213,Robot State:,Introduce Nao Ended
2017-12-01 09:41:33:306842,On or OFF:,Face Tracking is OFF
2017-12-01 09:41:34:334159,Robot State:,Looking at The Book
2017-12-01 09:41:34:853994,Robot State:,TaskONE Selected
2017-12-01 09:41:35:874427,Robot State:,Looking at The Book
2017-12-01 09:41:36:377790,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:388346,Current State of Reading: ,False
2017-12-01 09:41:36:388501,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:393556,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:394240,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:394510,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:394670,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:395414,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:395577,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:396196,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:396461,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:397089,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:397333,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:398152,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:398491,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:398661,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:398777,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:399349,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:400192,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:400384,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:400608,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:400999,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:400931,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:401136,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:402126,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:402252,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:402513,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:402580,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:403228,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:403414,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:403745,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:404489,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:404655,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:404913,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:405051,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:405496,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:405727,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:405864,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:557786,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:558629,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:558514,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:658512,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:660079,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:660566,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:760553,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:762546,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:762304,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:860578,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:861230,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:36:861378,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:955410,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:36:956289,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:36:956143,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:37:063345,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:37:064409,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:37:064754,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:37:151149,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:37:151616,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:37:151800,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:37:243249,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:37:243704,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:37:243784,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:37:361593,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:37:362063,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:37:362462,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:37:561122,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:37:561723,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:37:562034,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:37:759838,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:37:760906,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:37:761148,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:37:848206,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:37:849000,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:37:849209,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:37:962760,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:37:964336,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:37:964157,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:38:083633,Body Gesture:,Pointing
2017-12-01 09:41:38:098014,Robot State:,Reading Mode Started
2017-12-01 09:41:38:098482,Current State of Correction: ,False
2017-12-01 09:41:38:150665,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:38:151775,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:38:151894,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:38:261367,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:38:262008,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:38:262450,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:38:358686,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:38:359441,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:38:359800,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:38:559140,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:38:560944,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:38:561119,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:38:660226,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:38:661251,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:38:661366,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:38:764194,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:38:764920,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:38:765134,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:38:853135,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:38:853572,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:38:853740,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:38:951454,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:38:952313,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:38:952682,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:39:159029,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:39:160136,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:39:160339,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:39:361946,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:39:362403,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:39:362343,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:39:562657,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:39:563165,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:39:563088,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:39:655731,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:39:656213,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:39:656136,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:39:756585,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:39:757579,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:39:757724,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:39:850794,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:39:851652,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:39:851779,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:39:951793,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:39:952713,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:39:952833,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:40:051181,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:40:052154,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:40:052421,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:40:150599,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:40:151119,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:40:151320,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:40:362031,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:40:362483,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:40:362654,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:40:455144,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:40:456102,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:40:456211,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:40:660108,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:40:660808,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:40:660914,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:40:764047,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:40:764998,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:40:765373,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:40:851488,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:40:851938,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:40:852021,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:40:956788,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:40:958342,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:40:958597,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:41:052384,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:41:052876,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:41:053011,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:41:146333,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:41:146622,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:41:146568,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:41:257807,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:41:259736,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:41:260170,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:41:359570,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:41:360993,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:41:361254,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:41:458132,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:41:460103,Current State of Reading: ,Waiting for Red-card
2017-12-01 09:41:41:460293,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:41:558167,Detected ARTags: ,"106, 107, 108, 109"
2017-12-01 09:41:41:558664,Detected ARTags: ,"[106, 107]"
2017-12-01 09:41:41:558968,Current State of Reading: ,Waiting for Red-card
