*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 15:43:56:841624,Child Name:,Child Name
2017-11-20 15:43:56:846845,On or OFF:,Face Tracking is OFF
2017-11-20 15:43:57:399146,On or OFF:,Face Tracking is ON
2017-11-20 15:43:58:401913,Robot State:,Introduce Nao Started
2017-11-20 15:44:01:479181,Robot State:,Introduce Nao Ended
2017-11-20 15:44:01:651627,On or OFF:,Face Tracking is OFF
2017-11-20 15:44:02:662619,Robot State:,Looking at The Book
2017-11-20 15:44:03:289831,Robot State:,TaskONE Selected
2017-11-20 15:44:04:302774,Robot State:,Looking at The Book
2017-11-20 15:44:04:824938,Current State of Reading: ,False
2017-11-20 15:44:04:832151,Current State of Reading: ,Waiting for Red-card
2017-11-20 15:44:06:429328,Robot State:,Reading Mode Started
2017-11-20 15:44:10:948067,Robot Hand Pose: ,"x: 0.204105138779
y: 0.112851113081
z: 0.249802544713
x: 0.0186047200114
y: 0.319853037596
z: 0.0116088781506
w: 1.0"
2017-11-20 15:44:10:950041,Current Word:,\rspd=70\  HOOT
2017-11-20 15:44:13:764625,Robot Hand Pose: ,"x: 0.212062552571
y: 0.0906483456492
z: 0.269583046436
x: -0.000560041575227
y: 0.221742361784
z: -0.0932764559984
w: 1.0"
2017-11-20 15:44:13:764811,Current Word:,\rspd=70\ HOOT		
2017-11-20 15:44:14:766267,Current Word:,\rspd=70\  Don't
2017-11-20 15:44:14:766679,Robot Hand Pose: ,"x: 0.20312140882
y: 0.118279054761
z: 0.249344155192
x: 0.00747668975964
y: 0.322937309742
z: 0.0394415557384
w: 1.0"
2017-11-20 15:44:16:045325,Robot Hand Pose: ,"x: 0.205083608627
y: 0.120296157897
z: 0.255880177021
x: 0.00513790454715
y: 0.291156500578
z: 0.0494902096689
w: 1.0"
2017-11-20 15:44:16:045925,Current Word:,\rspd=70\ listen
2017-11-20 15:44:17:363997,Robot Hand Pose: ,"x: 0.205869376659
y: 0.112369060516
z: 0.25506311655
x: -0.00615122541785
y: 0.29401448369
z: 0.0110537447035
w: 1.0"
2017-11-20 15:44:17:364314,Current Word:,\rspd=70\ to
2017-11-20 15:44:18:705506,Robot Hand Pose: ,"x: 0.206703558564
y: 0.103420130908
z: 0.255303770304
x: -0.00613047601655
y: 0.291746556759
z: -0.032198112458
w: 1.0"
2017-11-20 15:44:18:706900,Current Word:,\rspd=70\ that
2017-11-20 15:44:20:033485,Robot Hand Pose: ,"x: 0.206927537918
y: 0.0939823240042
z: 0.254713058472
x: -0.00150217174087
y: 0.293248683214
z: -0.0787849128246
w: 1.0"
2017-11-20 15:44:20:034095,Current Word:,\rspd=70\ tiny
2017-11-20 15:44:21:384959,Robot Hand Pose: ,"x: 0.207276210189
y: 0.0843836218119
z: 0.255367040634
x: -0.000674624112435
y: 0.288777202368
z: -0.125221371651
w: 1.0"
2017-11-20 15:44:21:385362,Current Word:,\rspd=70\ little
2017-11-20 15:44:22:766853,Current Word:,\rspd=70\  rabbit 			
2017-11-20 15:44:22:766399,Robot Hand Pose: ,"x: 0.206928521395
y: 0.0754492878914
z: 0.256061792374
x: 0.00340856541879
y: 0.284427285194
z: -0.168151125312
w: 1.0"
2017-11-20 15:44:24:224373,Robot Hand Pose: ,"x: 0.197721198201
y: 0.121006645262
z: 0.238097608089
x: 0.00599603960291
y: 0.379907280207
z: 0.0549755170941
w: 1.0"
2017-11-20 15:44:24:224879,Current Word:,\rspd=70\  I am
2017-11-20 15:44:25:324825,Current Word:,\rspd=70\ the
2017-11-20 15:44:25:325072,Robot Hand Pose: ,"x: 0.197671592236
y: 0.122288182378
z: 0.238900899887
x: 0.00516176689416
y: 0.376053780317
z: 0.061461482197
w: 1.0"
2017-11-20 15:44:26:470262,Current Word:,\rspd=70\ wisest
2017-11-20 15:44:26:469562,Robot Hand Pose: ,"x: 0.198128610849
y: 0.117326125503
z: 0.238588824868
x: -0.00242041703314
y: 0.376750349998
z: 0.036731287837
w: 1.0"
