*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:42:45:448260,Child Name:,Child Name
2017-11-20 18:43:15:376096,Robot Hand Pose: ,"x: 0.203959897161
y: 0.107661738992
z: 0.249804407358
x: 0.00189878197853
y: 0.319274365902
z: -0.0124428272247
w: 1.0"
2017-11-20 18:43:15:377784,Current Word:,\rspd=70\ says
2017-11-20 18:43:16:088323,Detected Cards: ,RED Card Detected
2017-11-20 18:43:17:660380,Current State of Reading: ,Correcting Mode
2017-11-20 18:43:17:676639,Robot State:,Reaction Mode Started
2017-11-20 18:43:18:653718,Robot State:,Looking at The Book
2017-11-20 18:43:29:792468,Robot State:,Looking at The Book
2017-11-20 18:43:30:325112,Robot State:,Reaction Mode Ended
2017-11-20 18:43:30:564121,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:43:32:188455,Robot State:,Reading Mode Started
2017-11-20 18:43:36:835695,Robot Hand Pose: ,"x: 0.205625742674
y: 0.107831947505
z: 0.252670675516
x: -0.0071810875088
y: 0.305181801319
z: -0.0127040874213
w: 1.0"
2017-11-20 18:43:36:836073,Current Word:,\rspd=70\  HEE
2017-11-20 18:43:39:574952,Robot Hand Pose: ,"x: 0.213606834412
y: 0.0859041288495
z: 0.275612592697
x: 0.00407761801034
y: 0.193065613508
z: -0.115271642804
w: 1.0"
2017-11-20 18:43:39:575304,Current Word:,\rspd=70\ HEE!		
2017-11-20 18:43:40:601524,Robot Hand Pose: ,"x: 0.205456465483
y: 0.114569202065
z: 0.254871964455
x: 0.0136682651937
y: 0.295371055603
z: 0.0208174400032
w: 1.0"
2017-11-20 18:43:40:602284,Current Word:,\rspd=70\  That
2017-11-20 18:43:41:754918,Robot Hand Pose: ,"x: 0.206666365266
y: 0.116795785725
z: 0.259079188108
x: 0.0129202688113
y: 0.275061935186
z: 0.0312484223396
w: 1.0"
2017-11-20 18:43:41:755663,Current Word:,\rspd=70\ silly
2017-11-20 18:43:42:940907,Robot Hand Pose: ,"x: 0.208212822676
y: 0.110047183931
z: 0.261266708374
x: 0.00438404548913
y: 0.263693004847
z: -0.000942374928854
w: 1.0"
2017-11-20 18:43:42:942976,Current Word:,\rspd=70\ old 
2017-11-20 18:43:44:137513,Current Word:,\rspd=70\ owl
2017-11-20 18:43:44:137144,Robot Hand Pose: ,"x: 0.208844229579
y: 0.102012626827
z: 0.261663883924
x: 0.00254458608106
y: 0.260951548815
z: -0.0390387922525
w: 1.0"
2017-11-20 18:43:45:318781,Robot Hand Pose: ,"x: 0.209394693375
y: 0.0937785580754
z: 0.261636912823
x: 0.00456066755578
y: 0.260071575642
z: -0.0788187161088
w: 1.0"
2017-11-20 18:43:45:319561,Current Word:,\rspd=70\ didn't
2017-11-20 18:43:46:514658,Robot Hand Pose: ,"x: 0.209242805839
y: 0.0858840346336
z: 0.261968195438
x: 0.00568625237793
y: 0.257545799017
z: -0.116874791682
w: 1.0"
2017-11-20 18:43:46:514896,Current Word:,\rspd=70\ see
2017-11-20 18:43:47:716025,Robot Hand Pose: ,"x: 0.20873324573
y: 0.0779099538922
z: 0.261609911919
x: 0.00838087219745
y: 0.258484393358
z: -0.154876500368
w: 1.0"
2017-11-20 18:43:47:716557,Current Word:,\rspd=70\ me
2017-11-20 18:43:48:916321,Current Word:,\rspd=70\ coming!		
2017-11-20 18:43:48:915975,Robot Hand Pose: ,"x: 0.208224520087
y: 0.0704052001238
z: 0.261907160282
x: 0.00650384882465
y: 0.255951493979
z: -0.19145052135
w: 1.0"
2017-11-20 18:43:50:234639,Current Word:,\rspd=70\  My
2017-11-20 18:43:50:234796,Robot Hand Pose: ,"x: 0.199748173356
y: 0.114819303155
z: 0.241568759084
x: 0.0138856405392
y: 0.361429899931
z: 0.0230315700173
w: 1.0"
2017-11-20 18:43:51:534629,Robot Hand Pose: ,"x: 0.203236043453
y: 0.116227641702
z: 0.250257849693
x: 0.0123306177557
y: 0.318418562412
z: 0.0296544060111
w: 1.0"
2017-11-20 18:43:51:535101,Current Word:,\rspd=70\ dad
2017-11-20 18:43:52:835418,Robot Hand Pose: ,"x: 0.203744545579
y: 0.107340179384
z: 0.249163419008
x: 0.00459066731855
y: 0.322441458702
z: -0.0139281693846
w: 1.0"
2017-11-20 18:43:52:836011,Current Word:,\rspd=70\ says
2017-11-20 18:43:54:140464,Robot Hand Pose: ,"x: 0.204702332616
y: 0.097764082253
z: 0.250025331974
x: 0.00712837744504
y: 0.316856533289
z: -0.0608115755022
w: 1.0"
2017-11-20 18:43:54:141513,Current Word:,\rspd=70\ I am
2017-11-20 18:43:55:475119,Robot Hand Pose: ,"x: 0.204720646143
y: 0.08860899508
z: 0.249392479658
x: 0.00799894239753
y: 0.318535149097
z: -0.106079861522
w: 1.0"
2017-11-20 18:43:55:475338,Current Word:,\rspd=70\ definitely
2017-11-20 18:43:56:773393,Robot Hand Pose: ,"x: 0.204757750034
y: 0.0797689035535
z: 0.250558704138
x: 0.0119728557765
y: 0.311496645212
z: -0.14955060184
w: 1.0"
2017-11-20 18:43:56:773804,Current Word:,\rspd=70\ the
2017-11-20 18:43:58:077246,Robot Hand Pose: ,"x: 0.204291477799
y: 0.0708434432745
z: 0.250837862492
x: 0.013070486486
y: 0.30898296833
z: -0.192882344127
w: 1.0"
2017-11-20 18:43:58:078070,Current Word:,\rspd=70\  prettiest 		
2017-11-20 18:43:59:338979,Current Word:,\rspd=70\  and
2017-11-20 18:43:59:338618,Robot Hand Pose: ,"x: 0.195456445217
y: 0.110558480024
z: 0.231617599726
x: 0.0164765547961
y: 0.411086529493
z: 0.00139736756682
w: 1.0"
2017-11-20 18:44:01:254807,Robot Hand Pose: ,"x: 0.197318017483
y: 0.104139834642
z: 0.233984559774
x: 0.00734948599711
y: 0.397807717323
z: -0.0305938627571
w: 1.0"
2017-11-20 18:44:01:255902,Current Word:,\rspd=70\ bravest
2017-11-20 18:44:02:281397,Detected Cards: ,RED Card Detected
2017-11-20 18:44:03:466486,Current State of Reading: ,Correcting Mode
2017-11-20 18:44:03:490180,Robot State:,Reaction Mode Started
2017-11-20 18:44:10:972095,Robot State:,Looking at The Book
2017-11-20 18:44:16:152455,Robot State:,Looking at The Book
2017-11-20 18:44:16:702168,Robot State:,Reaction Mode Ended
2017-11-20 18:44:16:934040,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:44:18:482152,Robot State:,Reading Mode Started
2017-11-20 18:44:23:097555,Robot Hand Pose: ,"x: 0.206199228764
y: 0.107639014721
z: 0.25380423665
x: -0.00768408551812
y: 0.299586206675
z: -0.0145204849541
w: 1.0"
2017-11-20 18:44:23:098889,Current Word:,\rspd=70\  HEE
2017-11-20 18:44:25:815523,Current Word:,\rspd=70\ HEE!		
2017-11-20 18:44:25:815670,Robot Hand Pose: ,"x: 0.213304460049
y: 0.0859128534794
z: 0.27428612113
x: 0.00330828037113
y: 0.199259489775
z: -0.115264318883
w: 1.0"
2017-11-20 18:44:26:813370,Robot Hand Pose: ,"x: 0.204930275679
y: 0.115318149328
z: 0.253636717796
x: 0.0145504679531
y: 0.301444560289
z: 0.0241641923785
w: 1.0"
2017-11-20 18:44:26:813705,Current Word:,\rspd=70\  That
2017-11-20 18:44:27:955086,Robot Hand Pose: ,"x: 0.207421258092
y: 0.116678744555
z: 0.261308014393
x: 0.0129614556208
y: 0.264380007982
z: 0.0309947039932
w: 1.0"
2017-11-20 18:44:27:955503,Current Word:,\rspd=70\ silly
2017-11-20 18:44:29:118124,Current Word:,\rspd=70\ old 
2017-11-20 18:44:29:118316,Robot Hand Pose: ,"x: 0.207997113466
y: 0.11013097316
z: 0.26062259078
x: 0.00410733418539
y: 0.266710311174
z: -0.000946358544752
w: 1.0"
2017-11-20 18:44:30:275198,Robot Hand Pose: ,"x: 0.20852406323
y: 0.102203838527
z: 0.260268032551
x: 0.00326319644228
y: 0.267512470484
z: -0.0390939339995
w: 1.0"
2017-11-20 18:44:30:276067,Current Word:,\rspd=70\ owl
2017-11-20 18:44:31:474253,Current Word:,\rspd=70\ didn't
2017-11-20 18:44:31:474388,Robot Hand Pose: ,"x: 0.209006249905
y: 0.0938691496849
z: 0.260321766138
x: 0.00382387824357
y: 0.266294151545
z: -0.0788504853845
w: 1.0"
2017-11-20 18:44:32:693850,Robot Hand Pose: ,"x: 0.209074661136
y: 0.0859737992287
z: 0.260438263416
x: 0.00455020274967
y: 0.264777481556
z: -0.117044493556
w: 1.0"
2017-11-20 18:44:32:694255,Current Word:,\rspd=70\ see
2017-11-20 18:44:33:893622,Robot Hand Pose: ,"x: 0.208782285452
y: 0.0783628672361
z: 0.260329186916
x: 0.00743664056063
y: 0.264453560114
z: -0.153536111116
w: 1.0"
2017-11-20 18:44:33:894055,Current Word:,\rspd=70\ me
2017-11-20 18:44:35:095972,Current Word:,\rspd=70\ coming!		
2017-11-20 18:44:35:095667,Robot Hand Pose: ,"x: 0.207818418741
y: 0.070770740509
z: 0.259020328522
x: 0.00602485798299
y: 0.269803732634
z: -0.190203949809
w: 1.0"
2017-11-20 18:44:36:415371,Robot Hand Pose: ,"x: 0.200083747506
y: 0.114865846932
z: 0.241336941719
x: 0.0153712667525
y: 0.362519025803
z: 0.0230417270213
w: 1.0"
2017-11-20 18:44:36:416546,Current Word:,\rspd=70\  My
2017-11-20 18:44:37:693918,Robot Hand Pose: ,"x: 0.203265726566
y: 0.116324171424
z: 0.249354988337
x: 0.0120902154595
y: 0.322726428509
z: 0.0296283755451
w: 1.0"
2017-11-20 18:44:37:695018,Current Word:,\rspd=70\ dad
2017-11-20 18:44:38:994533,Current Word:,\rspd=70\ says
2017-11-20 18:44:38:994411,Robot Hand Pose: ,"x: 0.203804507852
y: 0.10737491399
z: 0.248238891363
x: 0.00118528434541
y: 0.32687920332
z: -0.0139824496582
w: 1.0"
2017-11-20 18:44:40:315528,Current Word:,\rspd=70\ I am
2017-11-20 18:44:40:315108,Robot Hand Pose: ,"x: 0.204722627997
y: 0.0985189452767
z: 0.249140918255
x: 0.00755104376003
y: 0.321151971817
z: -0.0577151477337
w: 1.0"
2017-11-20 18:44:41:633572,Robot Hand Pose: ,"x: 0.204379349947
y: 0.0889906585217
z: 0.248029276729
x: 0.00771696027368
y: 0.325213521719
z: -0.104549020529
w: 1.0"
2017-11-20 18:44:41:634627,Current Word:,\rspd=70\ definitely
2017-11-20 18:44:42:941095,Robot Hand Pose: ,"x: 0.204588189721
y: 0.0804407373071
z: 0.249065428972
x: 0.0120623130351
y: 0.318895250559
z: -0.146483510733
w: 1.0"
2017-11-20 18:44:42:941549,Current Word:,\rspd=70\ the
2017-11-20 18:44:44:256611,Robot Hand Pose: ,"x: 0.204561129212
y: 0.0715893730521
z: 0.250628888607
x: 0.0151149481535
y: 0.309971988201
z: -0.189842820168
w: 1.0"
2017-11-20 18:44:44:258005,Current Word:,\rspd=70\ funniest  		
2017-11-20 18:44:45:493394,Current Word:,\rspd=70\  and
2017-11-20 18:44:45:493145,Robot Hand Pose: ,"x: 0.195547506213
y: 0.110732160509
z: 0.230688214302
x: 0.0154457818717
y: 0.415475547314
z: 0.000972727313638
w: 1.0"
2017-11-20 18:44:47:374171,Current Word:,\rspd=70\ bravest
2017-11-20 18:44:47:374044,Robot Hand Pose: ,"x: 0.197339177132
y: 0.105489872396
z: 0.233941435814
x: 0.0033911683131
y: 0.398131072521
z: -0.0240865275264
w: 1.0"
2017-11-20 18:44:49:254373,Robot Hand Pose: ,"x: 0.197673067451
y: 0.090207606554
z: 0.233315527439
x: 0.0064942361787
y: 0.398291826248
z: -0.102407038212
w: 1.0"
2017-11-20 18:44:49:255111,Current Word:,\rspd=70\ animal
2017-11-20 18:44:51:134701,Robot Hand Pose: ,"x: 0.197788909078
y: 0.076136559248
z: 0.234082967043
x: 0.013547282666
y: 0.391832977533
z: -0.173632159829
w: 1.0"
2017-11-20 18:44:51:136090,Current Word:,\rspd=70\ around
2017-11-20 18:44:52:550450,Robot State:,Looking at The Book
2017-11-20 18:44:56:409546,Robot State:,Looking at The Book
