*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 16:15:31:395283,Child Name:,Child Name
2017-11-20 16:16:24:130651,Robot Hand Pose: ,"x: 0.211625173688
y: 0.091178573668
z: 0.269584625959
x: -0.00401763385162
y: 0.221912518144
z: -0.0899041220546
w: 1.0"
2017-11-20 16:16:24:131793,Current Word:,\rspd=70\ HOOT		
2017-11-20 16:16:25:150863,Current Word:,\rspd=70\  Don't
2017-11-20 16:16:25:150714,Robot Hand Pose: ,"x: 0.202722281218
y: 0.120129190385
z: 0.249636441469
x: 0.00621197326109
y: 0.321883410215
z: 0.0491521991789
w: 1.0"
2017-11-20 16:16:26:472571,Robot Hand Pose: ,"x: 0.204277873039
y: 0.121888682246
z: 0.254834383726
x: 0.00282294396311
y: 0.296433120966
z: 0.0575234666467
w: 1.0"
2017-11-20 16:16:26:473470,Current Word:,\rspd=70\ listen
2017-11-20 16:16:27:789698,Robot Hand Pose: ,"x: 0.205543100834
y: 0.113206855953
z: 0.255444586277
x: -0.00577143998817
y: 0.292508363724
z: 0.0159833617508
w: 1.0"
2017-11-20 16:16:27:789862,Current Word:,\rspd=70\ to
2017-11-20 16:16:29:089604,Current Word:,\rspd=70\ that
2017-11-20 16:16:29:089689,Robot Hand Pose: ,"x: 0.206430509686
y: 0.104067116976
z: 0.255945473909
x: -0.00355655397289
y: 0.288785606623
z: -0.0289719197899
w: 1.0"
2017-11-20 16:16:30:389714,Current Word:,\rspd=70\ tiny
2017-11-20 16:16:30:389941,Robot Hand Pose: ,"x: 0.207017883658
y: 0.0944761559367
z: 0.255567282438
x: -0.00115459447261
y: 0.289440125227
z: -0.0753399655223
w: 1.0"
2017-11-20 16:16:31:751062,Robot Hand Pose: ,"x: 0.206836730242
y: 0.0847598686814
z: 0.25536236167
x: 0.00302863982506
y: 0.28893083334
z: -0.123500041664
w: 1.0"
2017-11-20 16:16:31:752099,Current Word:,\rspd=70\ little
2017-11-20 16:16:33:113311,Robot Hand Pose: ,"x: 0.206842273474
y: 0.0749467015266
z: 0.256523281336
x: 0.00824502576143
y: 0.282319456339
z: -0.16978058219
w: 1.0"
2017-11-20 16:16:33:113659,Current Word:,\rspd=70\ mouse  			
2017-11-20 16:16:34:536889,Robot Hand Pose: ,"x: 0.197296842933
y: 0.122859925032
z: 0.238848224282
x: 0.00684896437451
y: 0.376631885767
z: 0.0649604201317
w: 1.0"
2017-11-20 16:16:34:537716,Current Word:,\rspd=70\  I am
2017-11-20 16:16:35:675569,Current Word:,\rspd=70\ the
2017-11-20 16:16:35:675369,Robot Hand Pose: ,"x: 0.198893517256
y: 0.124062947929
z: 0.242884069681
x: 0.00299439509399
y: 0.35640874505
z: 0.0704253390431
w: 1.0"
2017-11-20 16:16:36:790640,Robot Hand Pose: ,"x: 0.200220480561
y: 0.118843518198
z: 0.24401062727
x: -0.00548165477812
y: 0.34966635704
z: 0.0437581278384
w: 1.0"
2017-11-20 16:16:36:791305,Current Word:,\rspd=70\ wisest
2017-11-20 16:16:37:911670,Robot Hand Pose: ,"x: 0.201059967279
y: 0.11055906862
z: 0.243505120277
x: -0.00516846729442
y: 0.351058423519
z: 0.00314333662391
w: 1.0"
2017-11-20 16:16:37:911893,Current Word:,\rspd=70\ and
2017-11-20 16:16:39:030791,Robot Hand Pose: ,"x: 0.201918691397
y: 0.103795744479
z: 0.244077444077
x: 0.000314149074256
y: 0.347160190344
z: -0.0309500955045
w: 1.0"
2017-11-20 16:16:39:031120,Current Word:,\rspd=70\ bravest
2017-11-20 16:16:40:173179,Current Word:,\rspd=70\  snake
2017-11-20 16:16:40:173336,Robot Hand Pose: ,"x: 0.201986372471
y: 0.0955041795969
z: 0.243452563882
x: 0.000573445111513
y: 0.349075943232
z: -0.0715054422617
w: 1.0"
2017-11-20 16:16:41:309399,Robot Hand Pose: ,"x: 0.202380508184
y: 0.088062942028
z: 0.243837669492
x: 0.00228370167315
y: 0.345580071211
z: -0.109633155167
w: 1.0"
2017-11-20 16:16:41:310509,Current Word:,\rspd=70\ in
2017-11-20 16:16:42:470750,Current Word:,\rspd=70\ the
2017-11-20 16:16:42:471427,Robot Hand Pose: ,"x: 0.20258153975
y: 0.0803690329194
z: 0.244661659002
x: 0.00784501619637
y: 0.340509772301
z: -0.146754428744
w: 1.0"
2017-11-20 16:16:43:649656,Robot Hand Pose: ,"x: 0.202765077353
y: 0.0728471502662
z: 0.246491909027
x: 0.0123584102839
y: 0.330395996571
z: -0.183804050088
w: 1.0"
2017-11-20 16:16:43:649968,Current Word:,\rspd=70\ skies.
2017-11-20 16:16:45:068176,Robot State:,Looking at The Book
2017-11-20 16:16:48:946332,Robot State:,Looking at The Book
