*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-30 11:36:07:753499,Child Name:,Isabela
2017-11-30 11:36:07:753583,Instruction:,"NumberOfStart:
2
ChildName:
Isabela
HandMoveSpeed:
0.06
ReadDelay:
0
ReadSpeed:
80
ReactionDelay:
1


# Hand move speed and read delay possible combinations 

Beginner Level: 0.05 0.1 0.7 1


Medium Level: 0.06 0.1 85 1 

Medium Level: 0.075 0.03 80 1 

High Level: 0.095 0 90 1"
2017-11-30 11:36:07:754124,Reading speed:,0.06with0.06delay
2017-11-30 11:36:08:385633,On or OFF:,Face Tracking is OFF
2017-11-30 11:36:09:153644,On or OFF:,Face Tracking is ON
2017-11-30 11:36:09:656614,Robot State:,Introduce Nao Started
2017-11-30 11:36:11:617920,Instruction:,\rspd=90\ 
2017-11-30 11:36:12:118940,Robot State:,Introduce Nao Ended
2017-11-30 11:36:12:767334,On or OFF:,Face Tracking is OFF
2017-11-30 11:36:13:779059,Robot State:,Looking at The Book
2017-11-30 11:36:14:427714,Robot State:,TaskONE Selected
2017-11-30 11:36:15:439681,Robot State:,Looking at The Book
2017-11-30 11:36:15:944276,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:15:959756,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:15:959369,Current State of Reading: ,False
2017-11-30 11:36:15:970502,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:15:970950,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:15:971360,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:15:971831,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:15:972338,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:15:972569,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:15:972880,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:15:974799,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:15:976077,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:15:975876,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:15:977719,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:15:978614,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:15:979694,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:15:980080,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:15:980249,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:16:619111,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:16:619995,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:16:620378,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:16:726277,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:16:727555,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:16:727704,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:16:828042,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:16:829551,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:16:829960,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:16:927749,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:16:928977,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:16:929230,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:17:226610,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:17:228336,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:17:228809,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:17:311903,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:17:312567,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:17:312657,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:17:428332,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:17:430472,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:17:430962,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:17:528672,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:17:529128,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:17:529300,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:17:611737,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:17:611954,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:17:612077,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:17:728042,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:17:729196,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:17:729105,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:17:826559,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:17:827520,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:17:827670,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:17:921156,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:17:921917,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:17:922092,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:18:028025,Detected ARTags: ,"94, 95, 96, 97"
2017-11-30 11:36:18:028642,Detected ARTags: ,"[94, 95]"
2017-11-30 11:36:18:028816,Current State of Reading: ,Waiting for Red-card
2017-11-30 11:36:18:149722,Body Gesture:,Not Pointing
