*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:15:10:678483,Child Name:,Child Name
2017-11-20 18:15:32:122426,Robot Hand Pose: ,"x: 0.207098513842
y: 0.106763735414
z: 0.25695002079
x: 0.00139368930832
y: 0.283915907145
z: -0.0149564202875
w: 1.0"
2017-11-20 18:15:33:360305,Robot Hand Pose: ,"x: 0.207538366318
y: 0.0978190377355
z: 0.256611853838
x: 0.00336122256704
y: 0.284519970417
z: -0.0580189488828
w: 1.0"
2017-11-20 18:15:33:360706,Current Word:,\rspd=70\ that
2017-11-20 18:15:34:625415,Robot Hand Pose: ,"x: 0.207838624716
y: 0.0889465212822
z: 0.257003605366
x: 0.00536355888471
y: 0.281511455774
z: -0.101155929267
w: 1.0"
2017-11-20 18:15:34:626423,Current Word:,\rspd=70\ tiny
2017-11-20 18:15:35:880572,Robot Hand Pose: ,"x: 0.207851782441
y: 0.0806273296475
z: 0.257483541965
x: 0.00548836775124
y: 0.278196781874
z: -0.141012683511
w: 1.0"
2017-11-20 18:15:35:880979,Current Word:,\rspd=70\ little
2017-11-20 18:15:37:143559,Current Word:,\rspd=70\  rabbit 			
2017-11-20 18:15:37:144312,Robot Hand Pose: ,"x: 0.207663565874
y: 0.0719259530306
z: 0.258723080158
x: 0.00540449470282
y: 0.271137684584
z: -0.183957025409
w: 1.0"
2017-11-20 18:15:38:480239,Robot Hand Pose: ,"x: 0.200242370367
y: 0.114877060056
z: 0.24186603725
x: 0.0109775289893
y: 0.359655290842
z: 0.0244689248502
w: 1.0"
2017-11-20 18:15:38:480516,Current Word:,\rspd=70\  I am
2017-11-20 18:15:39:580270,Current Word:,\rspd=70\ the
2017-11-20 18:15:39:580401,Robot Hand Pose: ,"x: 0.200097978115
y: 0.116945050657
z: 0.242375016212
x: 0.0105160260573
y: 0.357478260994
z: 0.0359232611954
w: 1.0"
2017-11-20 18:15:40:684966,Robot Hand Pose: ,"x: 0.200613409281
y: 0.112366102636
z: 0.242013931274
x: 0.00371676753275
y: 0.358418017626
z: 0.0129094244912
w: 1.0"
2017-11-20 18:15:40:685451,Current Word:,\rspd=70\ wisest
2017-11-20 18:15:41:782107,Robot Hand Pose: ,"x: 0.201402902603
y: 0.104750715196
z: 0.241941839457
x: 0.00138913898263
y: 0.357583969831
z: -0.0247964207083
w: 1.0"
2017-11-20 18:15:41:782925,Current Word:,\rspd=70\ and
2017-11-20 18:15:42:862997,Current Word:,\rspd=70\ bravest
2017-11-20 18:15:42:862018,Robot Hand Pose: ,"x: 0.201791852713
y: 0.0977029651403
z: 0.241983681917
x: 0.00251043308526
y: 0.356187075377
z: -0.0608838796616
w: 1.0"
2017-11-20 18:15:43:297742,Detected Cards: ,RED Card Detected
2017-11-20 18:15:43:567514,Current State of Reading: ,Correcting Mode
2017-11-20 18:15:43:574084,Robot State:,Reaction Mode Started
2017-11-20 18:15:47:658896,Robot State:,Looking at The Book
2017-11-20 18:15:50:778997,Robot State:,Looking at The Book
2017-11-20 18:15:51:351129,Robot State:,Reaction Mode Ended
2017-11-20 18:15:51:602282,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:15:53:194303,Robot State:,Reading Mode Started
2017-11-20 18:15:57:922565,Current Word:,\rspd=70\  HOOT
2017-11-20 18:15:57:922135,Robot Hand Pose: ,"x: 0.205062791705
y: 0.107041537762
z: 0.251990884542
x: 0.0226187091321
y: 0.308399200439
z: -0.0158123597503
w: 1.0"
2017-11-20 18:16:00:562297,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:16:00:562565,Robot Hand Pose: ,"x: 0.212182119489
y: 0.0852125585079
z: 0.271401852369
x: 0.00345125375316
y: 0.212895542383
z: -0.116766043007
w: 1.0"
2017-11-20 18:16:01:530362,Current Word:,\rspd=70\  Don't
2017-11-20 18:16:01:530691,Robot Hand Pose: ,"x: 0.204618990421
y: 0.112405270338
z: 0.252320617437
x: 0.0153595767915
y: 0.307447701693
z: 0.0114056169987
w: 1.0"
2017-11-20 18:16:02:762812,Robot Hand Pose: ,"x: 0.205970436335
y: 0.113902576268
z: 0.256540179253
x: 0.014459008351
y: 0.287086814642
z: 0.018855959177
w: 1.0"
2017-11-20 18:16:02:764011,Current Word:,\rspd=70\ listen
2017-11-20 18:16:04:001818,Robot Hand Pose: ,"x: 0.207135796547
y: 0.105468787253
z: 0.257373720407
x: 0.00504545215517
y: 0.28206038475
z: -0.0211597736925
w: 1.0"
2017-11-20 18:16:04:002487,Current Word:,\rspd=70\ to
2017-11-20 18:16:05:260765,Current Word:,\rspd=70\ that
2017-11-20 18:16:05:260631,Robot Hand Pose: ,"x: 0.20716136694
y: 0.0970226153731
z: 0.256527632475
x: 0.00361295277253
y: 0.284890025854
z: -0.0627263262868
w: 1.0"
2017-11-20 18:16:06:520875,Current Word:,\rspd=70\ tiny
2017-11-20 18:16:06:520733,Robot Hand Pose: ,"x: 0.207448810339
y: 0.0883700996637
z: 0.256621927023
x: 0.00456140050665
y: 0.283414155245
z: -0.104274682701
w: 1.0"
2017-11-20 18:16:07:782016,Robot Hand Pose: ,"x: 0.207358852029
y: 0.0797829553485
z: 0.257052779198
x: 0.00570714613423
y: 0.280321449041
z: -0.145684242249
w: 1.0"
2017-11-20 18:16:07:782420,Current Word:,\rspd=70\ little
2017-11-20 18:16:09:021057,Robot Hand Pose: ,"x: 0.207097753882
y: 0.0709450170398
z: 0.257609516382
x: 0.00615742150694
y: 0.276375204325
z: -0.188877061009
w: 1.0"
2017-11-20 18:16:09:023002,Current Word:,\rspd=70\ mouse  			
2017-11-20 18:16:10:341559,Current Word:,\rspd=70\  I am
2017-11-20 18:16:10:341153,Robot Hand Pose: ,"x: 0.200049430132
y: 0.11423715204
z: 0.241738855839
x: 0.0129371974617
y: 0.360256791115
z: 0.0212227553129
w: 1.0"
2017-11-20 18:16:11:198505,Detected Cards: ,YELLOW Card Detected
2017-11-20 18:16:11:863459,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 18:16:12:464411,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:16:13:696768,Robot State:,Looking at The Book
2017-11-20 18:16:15:727699,Robot State:,Reading Mode Started
2017-11-20 18:16:20:600879,Current Word:,\rspd=70\  HOOT
2017-11-20 18:16:20:601039,Robot Hand Pose: ,"x: 0.20561209321
y: 0.106637276709
z: 0.253179073334
x: 0.0175627022982
y: 0.302508354187
z: -0.0175634399056
w: 1.0"
2017-11-20 18:16:23:242197,Robot Hand Pose: ,"x: 0.212421953678
y: 0.0860680118203
z: 0.272118538618
x: 0.00640276633203
y: 0.209571808577
z: -0.111997291446
w: 1.0"
2017-11-20 18:16:23:243314,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:16:24:199937,Current Word:,\rspd=70\  Don't
2017-11-20 18:16:24:199811,Robot Hand Pose: ,"x: 0.204694926739
y: 0.111939653754
z: 0.251817286015
x: 0.0146193904802
y: 0.309698075056
z: 0.00971505884081
w: 1.0"
2017-11-20 18:16:25:399891,Robot Hand Pose: ,"x: 0.20616966486
y: 0.11366494745
z: 0.256842315197
x: 0.0115579757839
y: 0.285585641861
z: 0.0189245268703
w: 1.0"
2017-11-20 18:16:25:400990,Current Word:,\rspd=70\ listen
2017-11-20 18:16:26:639868,Current Word:,\rspd=70\ to
2017-11-20 18:16:26:639997,Robot Hand Pose: ,"x: 0.207357540727
y: 0.105637602508
z: 0.25760525465
x: 0.00229177367873
y: 0.280846655369
z: -0.0196296833456
w: 1.0"
2017-11-20 18:16:27:900605,Robot Hand Pose: ,"x: 0.207506522536
y: 0.0967946574092
z: 0.256635993719
x: 0.00370745174587
y: 0.284331768751
z: -0.0627736747265
w: 1.0"
2017-11-20 18:16:27:901190,Current Word:,\rspd=70\ that
2017-11-20 18:16:29:160548,Robot Hand Pose: ,"x: 0.207764655352
y: 0.088545255363
z: 0.257056713104
x: 0.00345829431899
y: 0.281234025955
z: -0.102739386261
w: 1.0"
2017-11-20 18:16:29:161116,Current Word:,\rspd=70\ tiny
2017-11-20 18:16:30:418328,Robot Hand Pose: ,"x: 0.207803010941
y: 0.0799532085657
z: 0.25761282444
x: 0.00482579367235
y: 0.277549058199
z: -0.144159033895
w: 1.0"
2017-11-20 18:16:30:418597,Current Word:,\rspd=70\ little
2017-11-20 18:16:31:679336,Robot Hand Pose: ,"x: 0.20723477006
y: 0.0710168555379
z: 0.258345007896
x: 0.00611979234964
y: 0.273005247116
z: -0.187081038952
w: 1.0"
2017-11-20 18:16:31:680149,Current Word:,\rspd=70\ mouse  			
2017-11-20 18:16:33:006011,Robot Hand Pose: ,"x: 0.199456810951
y: 0.113761790097
z: 0.240168303251
x: 0.0126221412793
y: 0.368021130562
z: 0.0198769532144
w: 1.0"
2017-11-20 18:16:33:006960,Current Word:,\rspd=70\  I am
2017-11-20 18:16:34:099673,Robot Hand Pose: ,"x: 0.200693890452
y: 0.11556263268
z: 0.243268787861
x: 0.00971424020827
y: 0.352826058865
z: 0.0291792508215
w: 1.0"
2017-11-20 18:16:34:100353,Current Word:,\rspd=70\ the
2017-11-20 18:16:35:199920,Robot Hand Pose: ,"x: 0.200748369098
y: 0.111030049622
z: 0.242047965527
x: 0.00300054810941
y: 0.358059287071
z: 0.00636474182829
w: 1.0"
2017-11-20 18:16:35:199792,Current Word:,\rspd=70\ wisest
2017-11-20 18:16:36:321038,Robot Hand Pose: ,"x: 0.201012849808
y: 0.103739596903
z: 0.241469413042
x: 0.0013579322258
y: 0.359874546528
z: -0.0295365732163
w: 1.0"
2017-11-20 18:16:36:320836,Current Word:,\rspd=70\ and
2017-11-20 18:16:37:400715,Robot Hand Pose: ,"x: 0.201485112309
y: 0.0965877175331
z: 0.24142447114
x: 0.00389141100459
y: 0.358843922615
z: -0.0656568408012
w: 1.0"
2017-11-20 18:16:37:401756,Current Word:,\rspd=70\ bravest
2017-11-20 18:16:38:478654,Current Word:,\rspd=70\  snake
2017-11-20 18:16:38:478484,Robot Hand Pose: ,"x: 0.201510339975
y: 0.0893397033215
z: 0.24124160409
x: 0.00342242000625
y: 0.358540505171
z: -0.101723492146
w: 1.0"
2017-11-20 18:16:39:559491,Robot Hand Pose: ,"x: 0.201293334365
y: 0.082378230989
z: 0.241194203496
x: 0.0040824864991
y: 0.357795894146
z: -0.135956078768
w: 1.0"
2017-11-20 18:16:39:559784,Current Word:,\rspd=70\ in
2017-11-20 18:16:40:639992,Robot Hand Pose: ,"x: 0.200887680054
y: 0.0751764923334
z: 0.241169795394
x: 0.00365560222417
y: 0.356695592403
z: -0.171994030476
w: 1.0"
2017-11-20 18:16:40:640585,Current Word:,\rspd=70\ the
2017-11-20 18:16:41:720009,Current Word:,\rspd=70\ skies.
2017-11-20 18:16:41:720289,Robot Hand Pose: ,"x: 0.200527071953
y: 0.068704649806
z: 0.24147324264
x: 0.0060863206163
y: 0.354035496712
z: -0.204718306661
w: 1.0"
2017-11-20 18:16:42:679968,Detected Cards: ,RED Card Detected
2017-11-20 18:16:43:136975,Robot State:,Looking at The Book
2017-11-20 18:16:45:251719,Current State of Reading: ,Correcting Mode
2017-11-20 18:16:45:261459,Robot State:,Reaction Mode Started
2017-11-20 18:16:53:215260,Robot State:,Looking at The Book
2017-11-20 18:16:57:895834,Robot State:,Looking at The Book
2017-11-20 18:16:58:477216,Robot State:,Reaction Mode Ended
2017-11-20 18:16:58:711426,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:17:00:372359,Robot State:,Reading Mode Started
2017-11-20 18:17:05:003271,Robot Hand Pose: ,"x: 0.207590535283
y: 0.101162239909
z: 0.25680989027
x: -0.00624927552417
y: 0.284102976322
z: -0.0435384139419
w: 1.0"
2017-11-20 18:17:05:003562,Current Word:,\rspd=70\  HOOT
2017-11-20 18:17:07:503338,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:17:07:503551,Robot Hand Pose: ,"x: 0.212702780962
y: 0.0812031179667
z: 0.273174673319
x: 0.00336360628717
y: 0.204160049558
z: -0.13709294796
w: 1.0"
2017-11-20 18:17:08:403802,Robot Hand Pose: ,"x: 0.207643508911
y: 0.104994006455
z: 0.25806581974
x: 0.0189715400338
y: 0.278602391481
z: -0.0260632056743
w: 1.0"
2017-11-20 18:17:08:404412,Current Word:,\rspd=70\  Don't
2017-11-20 18:17:09:605347,Current Word:,\rspd=70\ listen
2017-11-20 18:17:09:605015,Robot Hand Pose: ,"x: 0.208440765738
y: 0.107575170696
z: 0.261422544718
x: 0.0180839784443
y: 0.262688666582
z: -0.0135342543945
w: 1.0"
2017-11-20 18:17:10:824431,Current Word:,\rspd=70\ to
2017-11-20 18:17:10:824024,Robot Hand Pose: ,"x: 0.209261640906
y: 0.100166842341
z: 0.26212349534
x: 0.0091569153592
y: 0.258415967226
z: -0.0486736483872
w: 1.0"
2017-11-20 18:17:11:816604,Detected Cards: ,YELLOW Card Detected
2017-11-20 18:17:13:059912,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 18:17:13:253808,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:17:14:380585,Robot State:,Looking at The Book
2017-11-20 18:17:16:414462,Robot State:,Reading Mode Started
2017-11-20 18:17:21:383819,Robot Hand Pose: ,"x: 0.208055749536
y: 0.101004183292
z: 0.257979184389
x: 0.0186885464936
y: 0.27829682827
z: -0.0470709130168
w: 1.0"
2017-11-20 18:17:21:383927,Current Word:,\rspd=70\  HOOT
2017-11-20 18:17:23:911465,Robot Hand Pose: ,"x: 0.212971836329
y: 0.0814707502723
z: 0.273312926292
x: 0.00488628353924
y: 0.2034252882
z: -0.135730996728
w: 1.0"
2017-11-20 18:17:23:911728,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:17:24:823582,Robot Hand Pose: ,"x: 0.207741618156
y: 0.104980200529
z: 0.257941573858
x: 0.015018763952
y: 0.278881728649
z: -0.0263028349727
w: 1.0"
2017-11-20 18:17:24:823877,Current Word:,\rspd=70\  Don't
2017-11-20 18:17:26:043756,Robot Hand Pose: ,"x: 0.208961978555
y: 0.107343845069
z: 0.262649863958
x: 0.0148928295821
y: 0.256666779518
z: -0.0138971256092
w: 1.0"
2017-11-20 18:17:26:044622,Current Word:,\rspd=70\ listen
2017-11-20 18:17:27:242623,Current Word:,\rspd=70\ to
2017-11-20 18:17:27:242792,Robot Hand Pose: ,"x: 0.209423527122
y: 0.100255995989
z: 0.262412190437
x: 0.0067178751342
y: 0.257093667984
z: -0.0470637530088
w: 1.0"
2017-11-20 18:17:28:464269,Robot Hand Pose: ,"x: 0.209032699466
y: 0.0917503610253
z: 0.260581552982
x: 0.00609451858327
y: 0.264795720577
z: -0.0883297771215
w: 1.0"
2017-11-20 18:17:28:464665,Current Word:,\rspd=70\ that
2017-11-20 18:17:29:663571,Robot Hand Pose: ,"x: 0.208689436316
y: 0.0839298442006
z: 0.25978115201
x: 0.00918832607567
y: 0.267568051815
z: -0.126585364342
w: 1.0"
2017-11-20 18:17:29:664008,Current Word:,\rspd=70\ tiny
2017-11-20 18:17:30:885154,Robot Hand Pose: ,"x: 0.208422139287
y: 0.076216712594
z: 0.260015964508
x: 0.00456752767786
y: 0.265603035688
z: -0.163078799844
w: 1.0"
2017-11-20 18:17:30:885366,Current Word:,\rspd=70\ little
2017-11-20 18:17:32:082611,Robot Hand Pose: ,"x: 0.207563132048
y: 0.0693601667881
z: 0.259033471346
x: 0.00567552121356
y: 0.269460320473
z: -0.196558311582
w: 1.0"
2017-11-20 18:17:32:082536,Current Word:,\rspd=70\ mouse  			
2017-11-20 18:17:33:286048,Robot Hand Pose: ,"x: 0.202550366521
y: 0.107461802661
z: 0.245473206043
x: 0.014841244556
y: 0.340494066477
z: -0.0136306714267
w: 1.0"
2017-11-20 18:17:33:286348,Current Word:,\rspd=70\  I am
2017-11-20 18:17:34:305250,Robot Hand Pose: ,"x: 0.202695578337
y: 0.10906534642
z: 0.245852321386
x: 0.0145184351131
y: 0.338875889778
z: -0.0055836495012
w: 1.0"
2017-11-20 18:17:34:305510,Current Word:,\rspd=70\ the
2017-11-20 18:17:35:322184,Current Word:,\rspd=70\ wisest
2017-11-20 18:17:35:322313,Robot Hand Pose: ,"x: 0.202958017588
y: 0.104637093842
z: 0.245676189661
x: 0.00620569707826
y: 0.339164346457
z: -0.0266381315887
w: 1.0"
2017-11-20 18:17:36:348782,Current Word:,\rspd=70\ and
2017-11-20 18:17:36:349238,Robot Hand Pose: ,"x: 0.203225046396
y: 0.0980343744159
z: 0.24541862309
x: 0.00301751005463
y: 0.339401364326
z: -0.0591756366193
w: 1.0"
2017-11-20 18:17:37:421922,Robot Hand Pose: ,"x: 0.20327205956
y: 0.0908977985382
z: 0.245121985674
x: 0.00140415562782
y: 0.339590549469
z: -0.0950382575393
w: 1.0"
2017-11-20 18:17:37:422209,Current Word:,\rspd=70\ bravest
2017-11-20 18:17:38:442942,Robot Hand Pose: ,"x: 0.202268511057
y: 0.0847093611956
z: 0.242951840162
x: 0.00191411119886
y: 0.349262565374
z: -0.126176118851
w: 1.0"
2017-11-20 18:17:38:443344,Current Word:,\rspd=70\  snake
2017-11-20 18:17:39:462541,Robot Hand Pose: ,"x: 0.20212456584
y: 0.0787290558219
z: 0.242794036865
x: 0.00131171988323
y: 0.349187254906
z: -0.155506491661
w: 1.0"
2017-11-20 18:17:39:463233,Current Word:,\rspd=70\ in
2017-11-20 18:17:40:502379,Robot Hand Pose: ,"x: 0.201735824347
y: 0.0735856220126
z: 0.242855489254
x: 0.00595694640651
y: 0.347935020924
z: -0.181634902954
w: 1.0"
2017-11-20 18:17:40:502945,Current Word:,\rspd=70\ the
2017-11-20 18:17:41:527471,Current Word:,\rspd=70\ skies.
2017-11-20 18:17:41:526593,Robot Hand Pose: ,"x: 0.201207950711
y: 0.0674344077706
z: 0.242853909731
x: 0.00748531706631
y: 0.346875786781
z: -0.212717935443
w: 1.0"
2017-11-20 18:17:41:715836,Detected Cards: ,RED Card Detected
2017-11-20 18:17:42:265145,Current State of Reading: ,Correcting Mode
2017-11-20 18:17:42:272874,Robot State:,Reaction Mode Started
2017-11-20 18:17:50:341153,Robot State:,Looking at The Book
2017-11-20 18:17:51:341883,Robot State:,Looking at The Book
2017-11-20 18:17:51:871903,Robot State:,Reaction Mode Ended
2017-11-20 18:17:52:125528,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:17:53:695874,Robot State:,Reading Mode Started
2017-11-20 18:17:58:223047,Robot Hand Pose: ,"x: 0.203600540757
y: 0.109998859465
z: 0.247078761458
x: 0.0200751069933
y: 0.333163112402
z: -0.000269369367743
w: 1.0"
2017-11-20 18:17:58:224091,Current Word:,\rspd=70\  HOOT
2017-11-20 18:18:00:961903,Robot Hand Pose: ,"x: 0.212341532111
y: 0.0880985707045
z: 0.26979380846
x: 0.000881642219611
y: 0.220559149981
z: -0.102648444474
w: 1.0"
2017-11-20 18:18:00:963012,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:18:01:985469,Current Word:,\rspd=70\  Don't
2017-11-20 18:18:01:984589,Robot Hand Pose: ,"x: 0.204389542341
y: 0.11547151953
z: 0.250841766596
x: 0.0113841062412
y: 0.315050750971
z: 0.027746938169
w: 1.0"
2017-11-20 18:18:03:243560,Current Word:,\rspd=70\ listen
2017-11-20 18:18:03:243922,Robot Hand Pose: ,"x: 0.205622971058
y: 0.116907574236
z: 0.255960822105
x: 0.00861972942948
y: 0.290269434452
z: 0.0350409001112
w: 1.0"
2017-11-20 18:18:04:485807,Robot Hand Pose: ,"x: 0.206343978643
y: 0.108905680478
z: 0.255237549543
x: -0.000875943689607
y: 0.292754471302
z: -0.00338367116638
w: 1.0"
2017-11-20 18:18:04:486177,Current Word:,\rspd=70\ to
2017-11-20 18:18:05:742778,Robot Hand Pose: ,"x: 0.207250922918
y: 0.100040905178
z: 0.255761504173
x: 0.00212154979818
y: 0.289044290781
z: -0.0467010997236
w: 1.0"
2017-11-20 18:18:05:743916,Current Word:,\rspd=70\ that
2017-11-20 18:18:07:065003,Robot Hand Pose: ,"x: 0.207900986075
y: 0.0910101085901
z: 0.257040888071
x: 0.00735226320103
y: 0.281733959913
z: -0.0898587778211
w: 1.0"
2017-11-20 18:18:07:065648,Current Word:,\rspd=70\ tiny
2017-11-20 18:18:08:382775,Current Word:,\rspd=70\ little
2017-11-20 18:18:08:382936,Robot Hand Pose: ,"x: 0.207948863506
y: 0.0815279707313
z: 0.257555514574
x: 0.00570604763925
y: 0.278117418289
z: -0.136162906885
w: 1.0"
2017-11-20 18:18:09:686908,Robot Hand Pose: ,"x: 0.207378208637
y: 0.0728915631771
z: 0.258378684521
x: 0.00602370128036
y: 0.273216515779
z: -0.17742139101
w: 1.0"
2017-11-20 18:18:09:687978,Current Word:,\rspd=70\ mouse  			
2017-11-20 18:18:11:066388,Robot Hand Pose: ,"x: 0.198603287339
y: 0.118397951126
z: 0.239975869656
x: 0.0112502686679
y: 0.369893610477
z: 0.044769089669
w: 1.0"
2017-11-20 18:18:11:067426,Current Word:,\rspd=70\  I am
2017-11-20 18:18:12:143950,Robot Hand Pose: ,"x: 0.197912037373
y: 0.119522571564
z: 0.239101588726
x: 0.00869712699205
y: 0.374570548534
z: 0.0499313920736
w: 1.0"
2017-11-20 18:18:12:144796,Current Word:,\rspd=70\ the
2017-11-20 18:18:13:221997,Robot Hand Pose: ,"x: 0.19868850708
y: 0.11354765296
z: 0.238732278347
x: -0.000654261210002
y: 0.375397861004
z: 0.0202691107988
w: 1.0"
2017-11-20 18:18:13:222137,Current Word:,\rspd=70\ wisest
2017-11-20 18:18:14:302897,Robot Hand Pose: ,"x: 0.199200123549
y: 0.107036948204
z: 0.238369673491
x: 0.00103138026316
y: 0.376078605652
z: -0.0127109000459
w: 1.0"
2017-11-20 18:18:14:302800,Current Word:,\rspd=70\ and
2017-11-20 18:18:15:384500,Robot Hand Pose: ,"x: 0.199568927288
y: 0.0998414754868
z: 0.238035351038
x: 0.0014779480407
y: 0.376503407955
z: -0.0489957220852
w: 1.0"
2017-11-20 18:18:15:385010,Current Word:,\rspd=70\ bravest
2017-11-20 18:18:16:482097,Robot Hand Pose: ,"x: 0.19973321259
y: 0.0923002958298
z: 0.237768232822
x: 0.00129574956372
y: 0.376526415348
z: -0.086939252913
w: 1.0"
2017-11-20 18:18:16:482758,Current Word:,\rspd=70\ bird 
2017-11-20 18:18:17:623738,Robot Hand Pose: ,"x: 0.202438995242
y: 0.0849475190043
z: 0.24402345717
x: 0.0059093660675
y: 0.344275444746
z: -0.122528597713
w: 1.0"
2017-11-20 18:18:17:624388,Current Word:,\rspd=70\ in
2017-11-20 18:18:18:741989,Robot Hand Pose: ,"x: 0.201955661178
y: 0.0777444243431
z: 0.243360608816
x: 0.00869431626052
y: 0.346418023109
z: -0.158492133021
w: 1.0"
2017-11-20 18:18:18:743054,Current Word:,\rspd=70\ the
2017-11-20 18:18:19:882779,Robot Hand Pose: ,"x: 0.202308386564
y: 0.0701203346252
z: 0.245495080948
x: 0.00882923509926
y: 0.334768801928
z: -0.195595875382
w: 1.0"
2017-11-20 18:18:19:883348,Current Word:,\rspd=70\ skies.
2017-11-20 18:18:20:483929,Detected Cards: ,YELLOW Card Detected
2017-11-20 18:18:21:298166,Robot State:,Looking at The Book
2017-11-20 18:18:21:661417,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 18:18:21:759327,Current State of Reading: ,Waiting for Green-card
2017-11-20 18:18:25:178184,Robot State:,Looking at The Book
2017-11-20 18:18:27:210416,Robot State:,Reading Mode Started
2017-11-20 18:18:32:060659,Robot Hand Pose: ,"x: 0.205285787582
y: 0.109131805599
z: 0.25111836195
x: 0.0203671790659
y: 0.312894254923
z: -0.0062793600373
w: 1.0"
2017-11-20 18:18:32:060926,Current Word:,\rspd=70\  HOOT
2017-11-20 18:18:34:802186,Robot Hand Pose: ,"x: 0.211793273687
y: 0.0876560583711
z: 0.269409298897
x: 0.00284731783904
y: 0.222205191851
z: -0.104291670024
w: 1.0"
2017-11-20 18:18:34:802845,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:18:35:780801,Robot Hand Pose: ,"x: 0.203983679414
y: 0.115755997598
z: 0.251076281071
x: 0.0122596826404
y: 0.313548207283
z: 0.0290787741542
w: 1.0"
2017-11-20 18:18:35:781766,Current Word:,\rspd=70\  Don't
2017-11-20 18:18:37:022284,Robot Hand Pose: ,"x: 0.20507517457
y: 0.117396831512
z: 0.254638791084
x: 0.00982139445841
y: 0.296450406313
z: 0.0366317518055
w: 1.0"
2017-11-20 18:18:37:022876,Current Word:,\rspd=70\ listen
2017-11-20 18:18:38:281232,Robot Hand Pose: ,"x: 0.20618455112
y: 0.109619729221
z: 0.254864573479
x: 0.000908139219973
y: 0.294462531805
z: -0.000282841501758
w: 1.0"
2017-11-20 18:18:38:281583,Current Word:,\rspd=70\ to
2017-11-20 18:18:39:523041,Robot Hand Pose: ,"x: 0.207406461239
y: 0.1003408283
z: 0.256383866072
x: 0.00381431705318
y: 0.285955190659
z: -0.0452169366181
w: 1.0"
2017-11-20 18:18:39:523619,Current Word:,\rspd=70\ that
2017-11-20 18:18:40:819837,Current Word:,\rspd=70\ tiny
2017-11-20 18:18:40:820064,Robot Hand Pose: ,"x: 0.207574293017
y: 0.0910723656416
z: 0.256889313459
x: 0.00537069095299
y: 0.282383799553
z: -0.0899027511477
w: 1.0"
2017-11-20 18:18:42:121861,Robot Hand Pose: ,"x: 0.207637399435
y: 0.082135386765
z: 0.25744125247
x: 0.00618667388335
y: 0.278668314219
z: -0.133020371199
w: 1.0"
2017-11-20 18:18:42:122302,Current Word:,\rspd=70\ little
2017-11-20 18:18:43:421513,Current Word:,\rspd=70\ mouse  			
