*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-29 15:25:45:725993,Child Name:,Gabriel
2017-11-29 15:25:45:730489,On or OFF:,Face Tracking is OFF
2017-11-29 15:25:46:416671,On or OFF:,Face Tracking is ON
2017-11-29 15:25:47:419200,Robot State:,Introduce Nao Started
2017-11-29 15:25:49:980404,Robot State:,Introduce Nao Ended
2017-11-29 15:25:50:223392,On or OFF:,Face Tracking is OFF
2017-11-29 15:25:51:245176,Robot State:,Looking at The Book
2017-11-29 15:25:51:877566,Robot State:,TaskONE Selected
2017-11-29 15:25:52:884712,Robot State:,Looking at The Book
2017-11-29 15:25:53:392936,Detected ARTags: ,"32, 33"
2017-11-29 15:25:53:399379,Detected ARTags: ,"[32, 33]"
2017-11-29 15:25:53:399532,Current State of Reading: ,False
2017-11-29 15:25:53:403713,Detected ARTags: ,"32, 33"
2017-11-29 15:25:53:403923,Current State of Reading: ,Waiting for Red-card
2017-11-29 15:25:53:404569,Detected ARTags: ,"[32, 33]"
2017-11-29 15:25:53:404925,Detected ARTags: ,"32, 33"
2017-11-29 15:25:53:405004,Detected ARTags: ,"[32, 33]"
2017-11-29 15:25:53:405307,Current State of Reading: ,Waiting for Red-card
2017-11-29 15:25:53:405670,Detected ARTags: ,"32, 33"
2017-11-29 15:25:53:406194,Detected ARTags: ,"[32, 33]"
2017-11-29 15:25:53:406352,Detected ARTags: ,"32, 33"
2017-11-29 15:25:53:406450,Detected ARTags: ,"[32, 33]"
2017-11-29 15:25:53:406299,Current State of Reading: ,Waiting for Red-card
2017-11-29 15:25:53:406530,Detected ARTags: ,"32, 33"
2017-11-29 15:25:53:407163,Current State of Reading: ,Waiting for Red-card
2017-11-29 15:25:53:407110,Detected ARTags: ,"[32, 33]"
2017-11-29 15:25:53:407420,Detected ARTags: ,"32, 33"
2017-11-29 15:25:53:407573,Current State of Reading: ,Waiting for Red-card
2017-11-29 15:25:53:407714,Detected ARTags: ,"[32, 33]"
