*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:52:06:810997,Child Name:,Child Name
2017-11-20 18:52:06:815106,On or OFF:,Face Tracking is OFF
2017-11-20 18:52:07:405459,On or OFF:,Face Tracking is ON
2017-11-20 18:52:08:408642,Robot State:,Introduce Nao Started
2017-11-20 18:52:11:031991,Robot State:,Introduce Nao Ended
2017-11-20 18:52:11:236901,On or OFF:,Face Tracking is OFF
2017-11-20 18:52:12:259216,Robot State:,Looking at The Book
2017-11-20 18:52:12:867407,Robot State:,TaskONE Selected
2017-11-20 18:52:13:878586,Robot State:,Looking at The Book
2017-11-20 18:52:14:395317,Current State of Reading: ,False
2017-11-20 18:52:14:411899,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:52:15:988658,Robot State:,Reading Mode Started
2017-11-20 18:52:20:621195,Robot Hand Pose: ,"x: 0.206075921655
y: 0.108119420707
z: 0.253969848156
x: 0.0189272481948
y: 0.298817098141
z: -0.0129092847928
w: 1.0"
2017-11-20 18:52:20:622357,Current Word:,\rspd=70\  HEE
2017-11-20 18:52:23:321833,Robot Hand Pose: ,"x: 0.213412284851
y: 0.0861646384001
z: 0.275047898293
x: 0.00432955380529
y: 0.195828944445
z: -0.113712966442
w: 1.0"
2017-11-20 18:52:23:322420,Current Word:,\rspd=70\ HEE!		
2017-11-20 18:52:24:322300,Robot Hand Pose: ,"x: 0.204993739724
y: 0.114986129105
z: 0.253615260124
x: 0.0138614010066
y: 0.301432102919
z: 0.0224346034229
w: 1.0"
2017-11-20 18:52:24:323229,Current Word:,\rspd=70\  That
2017-11-20 18:52:25:481745,Robot Hand Pose: ,"x: 0.206946700811
y: 0.116718150675
z: 0.260537564754
x: 0.0130023732781
y: 0.268102675676
z: 0.031101424247
w: 1.0"
2017-11-20 18:52:25:481597,Current Word:,\rspd=70\ silly
