*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:20:33:471982,Child Name:,Child Name
2017-11-20 17:20:33:481006,On or OFF:,Face Tracking is OFF
2017-11-20 17:20:34:102081,On or OFF:,Face Tracking is ON
2017-11-20 17:20:35:105972,Robot State:,Introduce Nao Started
2017-11-20 17:20:38:788200,Robot State:,Introduce Nao Ended
2017-11-20 17:20:39:053244,On or OFF:,Face Tracking is OFF
2017-11-20 17:20:40:079955,Robot State:,Looking at The Book
2017-11-20 17:21:17:623226,Robot State:,TaskONE Selected
2017-11-20 17:21:18:636502,Robot State:,Looking at The Book
2017-11-20 17:21:19:167493,Current State of Reading: ,False
2017-11-20 17:21:19:180682,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:21:20:732685,Robot State:,Reading Mode Started
2017-11-20 17:21:25:380811,Robot Hand Pose: ,"x: 0.206341654062
y: 0.106228150427
z: 0.253823757172
x: 0.0159764755517
y: 0.298964470625
z: -0.0211121570319
w: 1.0"
2017-11-20 17:21:25:381324,Current Word:,\rspd=70\  HOOT
2017-11-20 17:21:28:000053,Robot Hand Pose: ,"x: 0.212436199188
y: 0.0839408189058
z: 0.271542429924
x: 0.00325399334542
y: 0.212032094598
z: -0.124590441585
w: 1.0"
2017-11-20 17:21:28:000359,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:21:28:959422,Current Word:,\rspd=70\  Don't
2017-11-20 17:21:28:958645,Robot Hand Pose: ,"x: 0.205460935831
y: 0.110966287553
z: 0.253220647573
x: 0.0157319903374
y: 0.302777051926
z: 0.00315905432217
w: 1.0"
2017-11-20 17:21:30:199378,Robot Hand Pose: ,"x: 0.207077950239
y: 0.112707689404
z: 0.25846990943
x: 0.0123189231381
y: 0.277475386858
z: 0.0121783111244
w: 1.0"
2017-11-20 17:21:30:199835,Current Word:,\rspd=70\ listen
2017-11-20 17:21:31:445988,Robot Hand Pose: ,"x: 0.207640707493
y: 0.10466580838
z: 0.258146464825
x: 0.00362995872274
y: 0.278127223253
z: -0.0260167531669
w: 1.0"
2017-11-20 17:21:31:447306,Current Word:,\rspd=70\ to
2017-11-20 17:21:32:699166,Robot Hand Pose: ,"x: 0.207795143127
y: 0.0961097329855
z: 0.257198661566
x: 0.00264214118943
y: 0.281586229801
z: -0.0675593987107
w: 1.0"
2017-11-20 17:21:32:699562,Current Word:,\rspd=70\ that
2017-11-20 17:21:33:939766,Current Word:,\rspd=70\ tiny
2017-11-20 17:21:33:940067,Robot Hand Pose: ,"x: 0.208066761494
y: 0.0876725465059
z: 0.257587730885
x: 0.00212339661084
y: 0.278651088476
z: -0.109067939222
w: 1.0"
2017-11-20 17:21:35:179835,Current Word:,\rspd=70\ little
2017-11-20 17:21:35:180399,Robot Hand Pose: ,"x: 0.207712948322
y: 0.0782420039177
z: 0.257468998432
x: 0.00222428725101
y: 0.2780598104
z: -0.153702259064
w: 1.0"
2017-11-20 17:21:36:438960,Robot Hand Pose: ,"x: 0.207521080971
y: 0.0705231204629
z: 0.258363187313
x: 0.00372355221771
y: 0.272833675146
z: -0.190437465906
w: 1.0"
2017-11-20 17:21:36:439457,Current Word:,\rspd=70\  rabbit 			
2017-11-20 17:21:37:739760,Robot Hand Pose: ,"x: 0.200479343534
y: 0.114041253924
z: 0.242106974125
x: 0.012396575883
y: 0.358389794827
z: 0.0195479672402
w: 1.0"
2017-11-20 17:21:37:740318,Current Word:,\rspd=70\  I am
2017-11-20 17:21:38:838214,Robot Hand Pose: ,"x: 0.200085043907
y: 0.115115702152
z: 0.241548329592
x: 0.0107016991824
y: 0.361209243536
z: 0.0244094561785
w: 1.0"
2017-11-20 17:21:38:839325,Current Word:,\rspd=70\ the
2017-11-20 17:21:39:919172,Current Word:,\rspd=70\ wisest
2017-11-20 17:21:39:919574,Robot Hand Pose: ,"x: 0.20047980547
y: 0.11040392518
z: 0.24122056365
x: 0.00429176259786
y: 0.362151235342
z: 0.00147572765127
w: 1.0"
2017-11-20 17:21:40:998045,Robot Hand Pose: ,"x: 0.20099581778
y: 0.103100538254
z: 0.240924760699
x: 0.00102919363417
y: 0.362507402897
z: -0.0344324111938
w: 1.0"
2017-11-20 17:21:40:998806,Current Word:,\rspd=70\ and
2017-11-20 17:21:42:081723,Current Word:,\rspd=70\ bravest
2017-11-20 17:21:42:081986,Robot Hand Pose: ,"x: 0.201404750347
y: 0.0961063429713
z: 0.240613341331
x: 0.000830290955491
y: 0.362830758095
z: -0.0691921040416
w: 1.0"
2017-11-20 17:21:43:187763,Robot Hand Pose: ,"x: 0.201392158866
y: 0.0886554270983
z: 0.240447178483
x: 0.00142768060323
y: 0.362434208393
z: -0.106688164175
w: 1.0"
2017-11-20 17:21:43:188366,Current Word:,\rspd=70\  snake
2017-11-20 17:21:44:280957,Robot Hand Pose: ,"x: 0.201208949089
y: 0.0817539021373
z: 0.240340054035
x: -0.000106580540887
y: 0.361782282591
z: -0.141146555543
w: 1.0"
2017-11-20 17:21:44:281159,Current Word:,\rspd=70\ in
2017-11-20 17:21:45:238830,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:21:45:383710,Robot Hand Pose: ,"x: 0.200807601213
y: 0.07462669909
z: 0.24029250443
x: -0.00116908189375
y: 0.360604971647
z: -0.177405104041
w: 1.0"
2017-11-20 17:21:45:384274,Current Word:,\rspd=70\ the
2017-11-20 17:21:45:415942,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:21:45:622455,Current State of Reading: ,Repeated Wrong Mode
2017-11-20 17:21:45:923578,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:21:46:478940,Robot Hand Pose: ,"x: 0.200203195214
y: 0.0680211037397
z: 0.240311771631
x: 0.00146801804658
y: 0.359561413527
z: -0.210066452622
w: 1.0"
2017-11-20 17:21:46:480120,Current Word:,\rspd=70\ skies.
2017-11-20 17:21:47:896139,Robot State:,Looking at The Book
2017-11-20 17:21:51:756744,Robot State:,Looking at The Book
2017-11-20 17:22:10:060430,Detected Cards: ,RED Card Detected
2017-11-20 17:22:10:125223,Current State of Reading: ,Correcting Mode
2017-11-20 17:22:10:135912,Robot State:,Reaction Mode Started
2017-11-20 17:22:10:247313,Detected Cards: ,RED Card Detected
2017-11-20 17:22:17:435586,Robot State:,Looking at The Book
2017-11-20 17:22:17:991796,Robot State:,Reaction Mode Ended
2017-11-20 17:22:18:233017,Current State of Reading: ,Waiting for Green-card
2017-11-20 17:22:20:047831,Robot State:,Reading Mode Started
2017-11-20 17:22:24:598501,Robot Hand Pose: ,"x: 0.203375026584
y: 0.108125858009
z: 0.24523563683
x: 0.0179849807173
y: 0.341480225325
z: -0.0120752314106
w: 1.0"
2017-11-20 17:22:24:599267,Current Word:,\rspd=70\  HOOT
2017-11-20 17:22:27:279367,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:22:27:278171,Robot Hand Pose: ,"x: 0.212626487017
y: 0.086575217545
z: 0.270991444588
x: -0.0018025666941
y: 0.214744150639
z: -0.11047552526
w: 1.0"
2017-11-20 17:22:28:241272,Robot Hand Pose: ,"x: 0.204703718424
y: 0.112255819142
z: 0.250649869442
x: 0.0140265477821
y: 0.315613418818
z: 0.0114473411813
w: 1.0"
2017-11-20 17:22:28:241705,Current Word:,\rspd=70\  Don't
2017-11-20 17:22:29:502941,Robot Hand Pose: ,"x: 0.205704838037
y: 0.114259541035
z: 0.253875464201
x: 0.0120959775522
y: 0.300054699183
z: 0.0208006389439
w: 1.0"
2017-11-20 17:22:29:503428,Current Word:,\rspd=70\ listen
2017-11-20 17:22:30:759307,Robot Hand Pose: ,"x: 0.207539007068
y: 0.10600540787
z: 0.256373077631
x: 0.0025113413576
y: 0.286811590195
z: -0.0181630440056
w: 1.0"
2017-11-20 17:22:30:759844,Current Word:,\rspd=70\ to
2017-11-20 17:22:31:998639,Robot Hand Pose: ,"x: 0.207547351718
y: 0.0973151773214
z: 0.255037367344
x: 0.00372875062749
y: 0.292141109705
z: -0.0612149313092
w: 1.0"
2017-11-20 17:22:31:999068,Current Word:,\rspd=70\ that
2017-11-20 17:22:33:237073,Robot Hand Pose: ,"x: 0.207850128412
y: 0.088395819068
z: 0.255414903164
x: 0.00383336399682
y: 0.289142638445
z: -0.104451827705
w: 1.0"
2017-11-20 17:22:33:237754,Current Word:,\rspd=70\ tiny
2017-11-20 17:22:34:498560,Robot Hand Pose: ,"x: 0.207606062293
y: 0.0801433846354
z: 0.255276054144
x: 0.00313916569576
y: 0.288734793663
z: -0.144459173083
w: 1.0"
2017-11-20 17:22:34:498915,Current Word:,\rspd=70\ little
2017-11-20 17:22:35:758948,Current Word:,\rspd=70\ mouse  			
2017-11-20 17:22:35:758627,Robot Hand Pose: ,"x: 0.208221390843
y: 0.0721970498562
z: 0.258375138044
x: 0.00887535233051
y: 0.272903650999
z: -0.182445988059
w: 1.0"
2017-11-20 17:22:37:098675,Current Word:,\rspd=70\  I am
2017-11-20 17:22:37:099246,Robot Hand Pose: ,"x: 0.200253516436
y: 0.115541532636
z: 0.24065618217
x: 0.0123199308291
y: 0.365816920996
z: 0.0278529878706
w: 1.0"
2017-11-20 17:22:38:177360,Current Word:,\rspd=70\ the
2017-11-20 17:22:38:177487,Robot Hand Pose: ,"x: 0.19995328784
y: 0.116822361946
z: 0.24046048522
x: 0.0101311374456
y: 0.367029041052
z: 0.0344777218997
w: 1.0"
2017-11-20 17:22:39:298461,Robot Hand Pose: ,"x: 0.200424328446
y: 0.111839398742
z: 0.240156203508
x: 0.00280478899367
y: 0.367715358734
z: 0.00983641669154
w: 1.0"
2017-11-20 17:22:39:299561,Current Word:,\rspd=70\ wisest
2017-11-20 17:22:40:397386,Robot Hand Pose: ,"x: 0.200968131423
y: 0.10448307544
z: 0.239755168557
x: 0.000492485298309
y: 0.368485093117
z: -0.0264986287802
w: 1.0"
2017-11-20 17:22:40:397212,Current Word:,\rspd=70\ and
2017-11-20 17:22:41:478102,Robot Hand Pose: ,"x: 0.201263979077
y: 0.0974226817489
z: 0.239444568753
x: 0.00122603250202
y: 0.368799895048
z: -0.0625102669001
w: 1.0"
2017-11-20 17:22:41:479374,Current Word:,\rspd=70\ bravest
2017-11-20 17:22:42:560148,Robot Hand Pose: ,"x: 0.201360151172
y: 0.0901981815696
z: 0.239213168621
x: 0.000406786799431
y: 0.36871868372
z: -0.0986967384815
w: 1.0"
2017-11-20 17:22:42:560733,Current Word:,\rspd=70\ bird 
2017-11-20 17:22:43:657592,Current Word:,\rspd=70\ in
2017-11-20 17:22:43:657766,Robot Hand Pose: ,"x: 0.201162904501
y: 0.0826353952289
z: 0.23914514482
x: -0.000877648650203
y: 0.367793738842
z: -0.136426746845
w: 1.0"
2017-11-20 17:22:44:778100,Robot Hand Pose: ,"x: 0.200764775276
y: 0.0767814964056
z: 0.239081680775
x: 0.00223394669592
y: 0.367094755173
z: -0.166014254093
w: 1.0"
2017-11-20 17:22:44:778796,Current Word:,\rspd=70\ the
2017-11-20 17:22:45:899094,Robot Hand Pose: ,"x: 0.200322940946
y: 0.0696264877915
z: 0.238938465714
x: 0.00426088832319
y: 0.366532832384
z: -0.202290803194
w: 1.0"
2017-11-20 17:22:45:900274,Current Word:,\rspd=70\ skies.
2017-11-20 17:22:47:335168,Robot State:,Looking at The Book
2017-11-20 17:22:47:491220,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:22:47:512981,Current State of Reading: ,Repeat Correct Mode
