*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:09:38:709930,Child Name:,Child Name
2017-11-20 18:10:34:235759,Robot Hand Pose: ,"x: 0.204229012132
y: 0.107686795294
z: 0.248865365982
x: 0.00769459828734
y: 0.323682248592
z: -0.0123787196353
w: 1.0"
2017-11-20 18:10:34:236377,Current Word:,\rspd=70\  HOOT
2017-11-20 18:10:36:936653,Robot Hand Pose: ,"x: 0.212438881397
y: 0.0865842849016
z: 0.271666675806
x: 0.00645717373118
y: 0.211733907461
z: -0.110429883003
w: 1.0"
2017-11-20 18:10:36:937437,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:10:37:917745,Current Word:,\rspd=70\  Don't
2017-11-20 18:10:37:918092,Robot Hand Pose: ,"x: 0.204662084579
y: 0.112395882607
z: 0.251910746098
x: 0.0139381820336
y: 0.30940425396
z: 0.0115490537137
w: 1.0"
2017-11-20 18:10:39:155878,Robot Hand Pose: ,"x: 0.206407353282
y: 0.114498578012
z: 0.257368683815
x: 0.0123258475214
y: 0.283122181892
z: 0.0220210570842
w: 1.0"
2017-11-20 18:10:39:156865,Current Word:,\rspd=70\ listen
2017-11-20 18:10:40:413853,Robot Hand Pose: ,"x: 0.206890285015
y: 0.106556721032
z: 0.25632750988
x: 0.00284179369919
y: 0.287084937096
z: -0.0163711309433
w: 1.0"
2017-11-20 18:10:40:414424,Current Word:,\rspd=70\ to
2017-11-20 18:10:41:654781,Robot Hand Pose: ,"x: 0.207550644875
y: 0.0976037308574
z: 0.256615966558
x: 0.0048262369819
y: 0.284625977278
z: -0.0595066994429
w: 1.0"
2017-11-20 18:10:41:655484,Current Word:,\rspd=70\ that
2017-11-20 18:10:42:915621,Robot Hand Pose: ,"x: 0.20762655139
y: 0.0886971503496
z: 0.256362974644
x: 0.00334323849529
y: 0.284680336714
z: -0.102682135999
w: 1.0"
2017-11-20 18:10:42:916321,Current Word:,\rspd=70\ tiny
2017-11-20 18:10:44:175242,Robot Hand Pose: ,"x: 0.207833275199
y: 0.0804669931531
z: 0.257486253977
x: 0.00513528287411
y: 0.278192132711
z: -0.142582982779
w: 1.0"
2017-11-20 18:10:44:175953,Current Word:,\rspd=70\ little
2017-11-20 18:10:45:434753,Robot Hand Pose: ,"x: 0.207694977522
y: 0.0714844614267
z: 0.258381187916
x: 0.00663537438959
y: 0.272877901793
z: -0.185528635979
w: 1.0"
2017-11-20 18:10:45:436064,Current Word:,\rspd=70\ mouse  			
2017-11-20 18:10:46:754246,Robot Hand Pose: ,"x: 0.200035244226
y: 0.115527942777
z: 0.241290777922
x: 0.0122798485681
y: 0.3626742661
z: 0.0278181172907
w: 1.0"
2017-11-20 18:10:46:754885,Current Word:,\rspd=70\  I am
2017-11-20 18:10:47:842850,Robot Hand Pose: ,"x: 0.200151905417
y: 0.116779260337
z: 0.2419988662
x: 0.011546577327
y: 0.359417617321
z: 0.0343008749187
w: 1.0"
2017-11-20 18:10:47:843320,Current Word:,\rspd=70\ the
2017-11-20 18:10:48:937998,Robot Hand Pose: ,"x: 0.2006444484
y: 0.111909724772
z: 0.241651341319
x: 0.00230677705258
y: 0.360093981028
z: 0.00952355377376
w: 1.0"
2017-11-20 18:10:48:939020,Current Word:,\rspd=70\ wisest
2017-11-20 18:10:50:018565,Robot Hand Pose: ,"x: 0.201162099838
y: 0.104676000774
z: 0.241267696023
x: 0.000203919611522
y: 0.360770314932
z: -0.0265700630844
w: 1.0"
2017-11-20 18:10:50:018982,Current Word:,\rspd=70\ and
2017-11-20 18:10:51:095906,Robot Hand Pose: ,"x: 0.201464951038
y: 0.0974374637008
z: 0.240978196263
x: 0.00141378375702
y: 0.361064642668
z: -0.0625813901424
w: 1.0"
2017-11-20 18:10:51:096230,Current Word:,\rspd=70\ bravest
2017-11-20 18:10:52:175500,Robot Hand Pose: ,"x: 0.201545998454
y: 0.0901348739862
z: 0.240790128708
x: 0.00301305274479
y: 0.360986411572
z: -0.0984535887837
w: 1.0"
2017-11-20 18:10:52:176371,Current Word:,\rspd=70\ bird 
2017-11-20 18:10:53:256382,Robot Hand Pose: ,"x: 0.201517254114
y: 0.0826014578342
z: 0.24095121026
x: 0.000233832746744
y: 0.358787894249
z: -0.136262953281
w: 1.0"
2017-11-20 18:10:53:257218,Current Word:,\rspd=70\ in
2017-11-20 18:10:54:357742,Robot Hand Pose: ,"x: 0.201084882021
y: 0.0764705464244
z: 0.24091629684
x: 0.00304238963872
y: 0.357899159193
z: -0.167336925864
w: 1.0"
2017-11-20 18:10:54:358284,Current Word:,\rspd=70\ the
2017-11-20 18:10:55:495022,Robot Hand Pose: ,"x: 0.200637280941
y: 0.0692602321506
z: 0.240956902504
x: 0.00584669038653
y: 0.356521755457
z: -0.203360363841
w: 1.0"
2017-11-20 18:10:55:495459,Current Word:,\rspd=70\ skies.
2017-11-20 18:10:56:079599,Detected Cards: ,YELLOW Card Detected
2017-11-20 18:10:56:166343,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 18:10:56:230893,Detected Cards: ,YELLOW Card Detected
2017-11-20 18:10:56:268473,Current State of Reading: ,Repeat Correct Mode
2017-11-20 18:10:56:268744,Detected Cards: ,YELLOW Card Detected
2017-11-20 18:10:56:372126,Current State of Reading: ,Repeated Correct Mode
2017-11-20 18:10:56:467485,Current State of Reading: ,Waiting for Green-card
2017-11-20 18:10:56:910991,Robot State:,Looking at The Book
2017-11-20 18:11:00:791166,Robot State:,Looking at The Book
