*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-27 14:30:17:428195,Child Name:,Child Name
2017-11-27 14:30:17:432310,On or OFF:,Face Tracking is OFF
2017-11-27 14:30:18:129154,On or OFF:,Face Tracking is ON
2017-11-27 14:30:19:133750,Robot State:,Introduce Nao Started
2017-11-27 14:30:22:028469,Robot State:,Introduce Nao Ended
2017-11-27 14:30:22:302998,On or OFF:,Face Tracking is OFF
2017-11-27 14:30:23:314692,Robot State:,Looking at The Book
2017-11-27 14:30:23:930421,Robot State:,TaskONE Selected
2017-11-27 14:30:24:954666,Robot State:,Looking at The Book
2017-11-27 14:30:25:475111,Current State of Reading: ,False
2017-11-27 14:30:25:479893,Current State of Reading: ,Waiting for Red-card
2017-11-27 14:30:27:067265,Robot State:,Reading Mode Started
2017-11-27 14:30:31:637908,Robot Hand Pose: ,"x: 0.205317825079
y: 0.0761793702841
z: 0.250123858452
x: 0.0116880144924
y: 0.312740206718
z: -0.16768784821
w: 1.0"
2017-11-27 14:30:31:638133,Current Word:,\rspd=70\  The
2017-11-27 14:30:33:183838,Current Word:,\rspd=70\ new
2017-11-27 14:30:33:184422,Robot Hand Pose: ,"x: 0.210573285818
y: 0.0657786950469
z: 0.267802804708
x: 0.00582961365581
y: 0.227753043175
z: -0.211329907179
w: 1.0"
2017-11-27 14:30:34:698234,Current Word:,\rspd=70\ house		
2017-11-27 14:30:34:698347,Robot Hand Pose: ,"x: 0.208539903164
y: 0.0567181631923
z: 0.265819638968
x: 0.0102999191731
y: 0.236043870449
z: -0.255653828382
w: 1.0"
2017-11-27 14:30:35:357769,Robot Hand Pose: ,"x: 0.204957559705
y: 0.0671477615833
z: 0.251579016447
x: 0.0174195840955
y: 0.304763823748
z: -0.210582897067
w: 1.0"
2017-11-27 14:30:35:358075,Current Word:,\rspd=70\  and
2017-11-27 14:30:36:704804,Robot Hand Pose: ,"x: 0.205779463053
y: 0.0689996257424
z: 0.253077656031
x: 0.0110700782388
y: 0.297803223133
z: -0.200689986348
w: 1.0"
2017-11-27 14:30:36:705432,Current Word:,\rspd=70\ the
2017-11-27 14:30:37:998635,Robot Hand Pose: ,"x: 0.204021781683
y: 0.0612019188702
z: 0.251461029053
x: 0.0131949353963
y: 0.304520994425
z: -0.239456355572
w: 1.0"
2017-11-27 14:30:37:999694,Current Word:,\rspd=70\ moving
2017-11-27 14:30:39:318512,Robot Hand Pose: ,"x: 0.20272500813
y: 0.0530716665089
z: 0.251037120819
x: 0.0156356878579
y: 0.305371522903
z: -0.279887139797
w: 1.0"
2017-11-27 14:30:39:319237,Current Word:,\rspd=70\ van		
2017-11-27 14:30:40:735638,Robot State:,Looking at The Book
2017-11-27 14:30:44:656996,Robot State:,Looking at The Book
