*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-28 18:17:18:216460,Child Name:,Child Name
2017-11-28 18:17:18:223405,On or OFF:,Face Tracking is OFF
2017-11-28 18:17:18:782012,On or OFF:,Face Tracking is ON
2017-11-28 18:17:19:784755,Robot State:,Introduce Nao Started
2017-11-28 18:17:23:232607,Robot State:,Introduce Nao Ended
2017-11-28 18:17:23:721837,On or OFF:,Face Tracking is OFF
2017-11-28 18:17:24:737835,Robot State:,Looking at The Book
2017-11-28 18:17:25:302913,Robot State:,TaskONE Selected
2017-11-28 18:17:26:317872,Robot State:,Looking at The Book
2017-11-28 18:17:26:830564,Current State of Reading: ,False
2017-11-28 18:17:26:835220,Current State of Reading: ,Waiting for Red-card
2017-11-28 18:17:27:013855,Detected Cards: ,YELLOW Card Detected
2017-11-28 18:17:27:112458,Current State of Reading: ,Repeat Wrong Mode
2017-11-28 18:17:27:203805,Current State of Reading: ,Waiting for Red-card
2017-11-28 18:17:28:428088,Robot State:,Reading Mode Started
2017-11-28 18:17:32:901548,Robot Hand Pose: ,"x: 0.193645238876
y: 0.108004406095
z: 0.226501494646
x: 0.0165315233171
y: 0.436624228954
z: -0.0116256466135
w: 1.0"
2017-11-28 18:17:32:902176,Current Word:,\rspd=80\  It
2017-11-28 18:17:34:601768,Robot Hand Pose: ,"x: 0.193663954735
y: 0.107859961689
z: 0.226527199149
x: 0.0215430688113
y: 0.436430811882
z: -0.0133837740868
w: 1.0"
2017-11-28 18:17:34:602053,Current Word:,\rspd=80\  It
