*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:48:17:291460,Child Name:,Child Name
2017-11-20 18:48:43:312824,Robot Hand Pose: ,"x: 0.209068804979
y: 0.0779835134745
z: 0.261691600084
x: 0.00636557722464
y: 0.257882893085
z: -0.155074805021
w: 1.0"
2017-11-20 18:48:43:313814,Current Word:,\rspd=70\ me
2017-11-20 18:48:44:507361,Robot Hand Pose: ,"x: 0.208763569593
y: 0.0704586952925
z: 0.262936383486
x: 0.00720438966528
y: 0.251012861729
z: -0.191407620907
w: 1.0"
2017-11-20 18:48:44:507113,Current Word:,\rspd=70\ coming!		
2017-11-20 18:48:45:829465,Robot Hand Pose: ,"x: 0.200530678034
y: 0.115227527916
z: 0.242966189981
x: 0.0152518264949
y: 0.354271858931
z: 0.0242167040706
w: 1.0"
2017-11-20 18:48:45:830031,Current Word:,\rspd=70\  My
2017-11-20 18:48:47:107433,Current Word:,\rspd=70\ dad
2017-11-20 18:48:47:107642,Robot Hand Pose: ,"x: 0.203198134899
y: 0.116257682443
z: 0.24984779954
x: 0.0138619458303
y: 0.320414155722
z: 0.0296458955854
w: 1.0"
2017-11-20 18:48:48:406523,Robot Hand Pose: ,"x: 0.203765809536
y: 0.106966771185
z: 0.249153330922
x: 0.00247809127904
y: 0.322419553995
z: -0.0155745837837
w: 1.0"
2017-11-20 18:48:48:406837,Current Word:,\rspd=70\ says
2017-11-20 18:48:49:727345,Robot Hand Pose: ,"x: 0.204646810889
y: 0.0978013128042
z: 0.250065982342
x: 0.00697901751846
y: 0.316588282585
z: -0.0608723647892
w: 1.0"
2017-11-20 18:48:49:727837,Current Word:,\rspd=70\ I am
2017-11-20 18:48:51:026851,Robot Hand Pose: ,"x: 0.20460306108
y: 0.0886386707425
z: 0.249391123652
x: 0.00795522145927
y: 0.31852671504
z: -0.106035009027
w: 1.0"
2017-11-20 18:48:51:027006,Current Word:,\rspd=70\ definitely
2017-11-20 18:48:52:366563,Robot Hand Pose: ,"x: 0.204310461879
y: 0.0790661871433
z: 0.248942181468
x: 0.0100748268887
y: 0.319362282753
z: -0.152914091945
w: 1.0"
2017-11-20 18:48:52:366460,Current Word:,\rspd=70\ the
2017-11-20 18:48:53:688669,Robot Hand Pose: ,"x: 0.204151526093
y: 0.070591814816
z: 0.250526577234
x: 0.0151828182861
y: 0.310383081436
z: -0.194602265954
w: 1.0"
2017-11-20 18:48:53:689247,Current Word:,\rspd=70\  prettiest 		
2017-11-20 18:48:54:829124,Detected Cards: ,RED Card Detected
2017-11-20 18:48:54:862312,Current State of Reading: ,Correcting Mode
2017-11-20 18:48:54:875791,Robot State:,Reaction Mode Started
2017-11-20 18:48:55:066494,Detected Cards: ,RED Card Detected
2017-11-20 18:49:03:230677,Robot State:,Looking at The Book
2017-11-20 18:49:07:625240,Robot State:,Looking at The Book
2017-11-20 18:49:08:162871,Robot State:,Reaction Mode Ended
2017-11-20 18:49:08:405047,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:49:09:997506,Robot State:,Reading Mode Started
2017-11-20 18:49:14:850050,Robot Hand Pose: ,"x: 0.20627361536
y: 0.108453042805
z: 0.25456994772
x: 0.0194284599274
y: 0.296015620232
z: -0.0113178864121
w: 1.0"
2017-11-20 18:49:14:850857,Current Word:,\rspd=70\  HEE
2017-11-20 18:49:17:607241,Robot Hand Pose: ,"x: 0.213473588228
y: 0.0858873724937
z: 0.27542090416
x: 0.00572305219248
y: 0.194005385041
z: -0.115173958242
w: 1.0"
2017-11-20 18:49:17:608262,Current Word:,\rspd=70\ HEE!		
2017-11-20 18:49:18:606568,Robot Hand Pose: ,"x: 0.205809548497
y: 0.115189693868
z: 0.255832523108
x: 0.0145184453577
y: 0.290781229734
z: 0.0238166227937
w: 1.0"
2017-11-20 18:49:18:607013,Current Word:,\rspd=70\  That
2017-11-20 18:49:19:768169,Robot Hand Pose: ,"x: 0.207448810339
y: 0.116392761469
z: 0.261277318001
x: 0.0107486369088
y: 0.264397382736
z: 0.0293357148767
w: 1.0"
2017-11-20 18:49:19:769722,Current Word:,\rspd=70\ silly
2017-11-20 18:49:20:973191,Robot Hand Pose: ,"x: 0.208108976483
y: 0.110745407641
z: 0.261293560266
x: 0.00354362186044
y: 0.263596385717
z: 0.00225661881268
w: 1.0"
2017-11-20 18:49:20:974654,Current Word:,\rspd=70\ old 
2017-11-20 18:49:22:167417,Robot Hand Pose: ,"x: 0.208924427629
y: 0.102035529912
z: 0.261564671993
x: 0.000892483745702
y: 0.26138573885
z: -0.0390068776906
w: 1.0"
2017-11-20 18:49:22:168173,Current Word:,\rspd=70\ owl
2017-11-20 18:49:23:367408,Robot Hand Pose: ,"x: 0.208628565073
y: 0.0936283916235
z: 0.260119825602
x: 0.00465563545004
y: 0.267163336277
z: -0.0804413482547
w: 1.0"
2017-11-20 18:49:23:367807,Current Word:,\rspd=70\ didn't
2017-11-20 18:49:24:586393,Robot Hand Pose: ,"x: 0.208981156349
y: 0.0858522355556
z: 0.2609795928
x: 0.00533317495137
y: 0.262335389853
z: -0.116840928793
w: 1.0"
2017-11-20 18:49:24:587084,Current Word:,\rspd=70\ see
2017-11-20 18:49:25:789018,Current Word:,\rspd=70\ me
2017-11-20 18:49:25:789313,Robot Hand Pose: ,"x: 0.208761408925
y: 0.0779655575752
z: 0.261577010155
x: 0.00975662097335
y: 0.258591681719
z: -0.154907166958
w: 1.0"
2017-11-20 18:49:27:005658,Robot Hand Pose: ,"x: 0.208529651165
y: 0.0707331895828
z: 0.262800365686
x: 0.00949026364833
y: 0.251882791519
z: -0.189661771059
w: 1.0"
2017-11-20 18:49:27:006078,Current Word:,\rspd=70\ coming!		
2017-11-20 18:49:28:368754,Robot Hand Pose: ,"x: 0.200339078903
y: 0.115219384432
z: 0.242716595531
x: 0.0138846645132
y: 0.355571657419
z: 0.0243079476058
w: 1.0"
2017-11-20 18:49:28:369432,Current Word:,\rspd=70\  My
2017-11-20 18:49:29:668497,Robot Hand Pose: ,"x: 0.203092783689
y: 0.116256944835
z: 0.249958783388
x: 0.0106650227681
y: 0.319836050272
z: 0.0296418853104
w: 1.0"
2017-11-20 18:49:29:669338,Current Word:,\rspd=70\ dad
2017-11-20 18:49:30:966536,Robot Hand Pose: ,"x: 0.204102635384
y: 0.10800165683
z: 0.250072211027
x: 0.000614268705249
y: 0.317907333374
z: -0.0109362946823
w: 1.0"
2017-11-20 18:49:30:967480,Current Word:,\rspd=70\ says
2017-11-20 18:49:32:287466,Robot Hand Pose: ,"x: 0.204589039087
y: 0.0981577783823
z: 0.249703615904
x: 0.00731920264661
y: 0.31840544939
z: -0.0592623390257
w: 1.0"
2017-11-20 18:49:32:288145,Current Word:,\rspd=70\ I am
2017-11-20 18:49:33:606886,Current Word:,\rspd=70\ definitely
2017-11-20 18:49:33:607103,Robot Hand Pose: ,"x: 0.204829096794
y: 0.0885907113552
z: 0.249726161361
x: 0.00821702554822
y: 0.316922843456
z: -0.106060646474
w: 1.0"
2017-11-20 18:49:34:907638,Robot Hand Pose: ,"x: 0.20483417809
y: 0.0797475576401
z: 0.250185728073
x: 0.0133436117321
y: 0.313342869282
z: -0.149611696601
w: 1.0"
2017-11-20 18:49:34:908520,Current Word:,\rspd=70\ the
2017-11-20 18:49:36:228105,Robot Hand Pose: ,"x: 0.204514190555
y: 0.0710125863552
z: 0.250740945339
x: 0.0170583408326
y: 0.309260159731
z: -0.193120568991
w: 1.0"
2017-11-20 18:49:36:230206,Current Word:,\rspd=70\ funniest  		
2017-11-20 18:49:37:485970,Robot Hand Pose: ,"x: 0.194958671927
y: 0.110935807228
z: 0.23041023314
x: 0.0168555229902
y: 0.417250394821
z: 0.00305302161723
w: 1.0"
2017-11-20 18:49:37:486586,Current Word:,\rspd=70\  and
2017-11-20 18:49:39:386636,Robot Hand Pose: ,"x: 0.197376608849
y: 0.105774097145
z: 0.234349355102
x: 0.0042720567435
y: 0.396191209555
z: -0.0223802942783
w: 1.0"
2017-11-20 18:49:39:387306,Current Word:,\rspd=70\ bravest
2017-11-20 18:49:41:326698,Robot Hand Pose: ,"x: 0.197822123766
y: 0.0892969891429
z: 0.233713150024
x: 0.00487525435165
y: 0.396174252033
z: -0.107319131494
w: 1.0"
2017-11-20 18:49:41:327711,Current Word:,\rspd=70\ animal
2017-11-20 18:49:43:267502,Robot Hand Pose: ,"x: 0.197764962912
y: 0.0753590092063
z: 0.234480306506
x: 0.0130267776549
y: 0.389862060547
z: -0.176770314574
w: 1.0"
2017-11-20 18:49:43:268054,Current Word:,\rspd=70\ around
2017-11-20 18:49:44:682814,Robot State:,Looking at The Book
2017-11-20 18:49:48:504132,Robot State:,Looking at The Book
2017-11-20 18:50:57:526456,Detected Cards: ,GREEN Card Detected
2017-11-20 18:50:57:552613,Current State of Reading: ,Wrong Happy Mode
2017-11-20 18:50:57:552705,Detected Cards: ,GREEN Card Detected
2017-11-20 18:50:58:581191,Robot State:,Looking at The Book
2017-11-20 18:50:59:085503,Robot State:,Reaction Mode Started
2017-11-20 18:51:08:659952,Robot State:,Looking at The Book
2017-11-20 18:51:09:199852,Robot State:,Reaction Mode Ended
2017-11-20 18:51:09:433830,Current State of Reading: ,False
2017-11-20 18:51:09:437552,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:51:10:990883,Robot State:,Reading Mode Started
2017-11-20 18:51:15:623758,Robot Hand Pose: ,"x: 0.200307905674
y: -0.0729708075523
z: 0.239230692387
x: 0.0696562826633
y: 0.335337728262
z: 0.262899935246
w: 1.0"
2017-11-20 18:51:15:624994,Current Word:,\rspd=70\ Nothing
2017-11-20 18:51:16:942061,Robot Hand Pose: ,"x: 0.208001613617
y: -0.0734300911427
z: 0.259695053101
x: 0.0417588762939
y: 0.237614795566
z: 0.252912908792
w: 1.0"
2017-11-20 18:51:16:942524,Current Word:,\rspd=70\ scares
2017-11-20 18:51:18:285066,Current Word:,\rspd=70\ the
2017-11-20 18:51:18:284816,Robot Hand Pose: ,"x: 0.208647638559
y: -0.0810170397162
z: 0.258287161589
x: 0.0356650874019
y: 0.245177060366
z: 0.21707765758
w: 1.0"
2017-11-20 18:51:19:623298,Robot Hand Pose: ,"x: 0.208474546671
y: -0.0900170579553
z: 0.25593444705
x: 0.0318420492113
y: 0.25696927309
z: 0.175272539258
w: 1.0"
2017-11-20 18:51:19:623629,Current Word:,\rspd=70\  queen
2017-11-20 18:51:20:922782,Current Word:,\rspd=70\ of
2017-11-20 18:51:20:923149,Robot Hand Pose: ,"x: 0.208895415068
y: -0.0996457710862
z: 0.255954265594
x: 0.0306885950267
y: 0.25792863965
z: 0.129265069962
w: 1.0"
2017-11-20 18:51:22:202495,Robot Hand Pose: ,"x: 0.208541959524
y: -0.108939230442
z: 0.254475593567
x: 0.0259058903903
y: 0.266145199537
z: 0.0851107314229
w: 1.0"
2017-11-20 18:51:22:203067,Current Word:,\rspd=70\ mischief
2017-11-20 18:51:23:522557,Robot Hand Pose: ,"x: 0.207937225699
y: -0.117524668574
z: 0.254024684429
x: 0.0258372183889
y: 0.269327670336
z: 0.043875426054
w: 1.0"
2017-11-20 18:51:23:523023,Current Word:,\rspd=70\ you'll
2017-11-20 18:51:24:783414,Current Word:,\rspd=70\ see!
2017-11-20 18:51:24:783222,Robot Hand Pose: ,"x: 0.207103639841
y: -0.12604534626
z: 0.253027707338
x: 0.0286396294832
y: 0.27518838644
z: 0.002646318404
w: 1.0"
2017-11-20 18:51:26:249103,Robot State:,Looking at The Book
2017-11-20 18:51:30:179647,Robot State:,Looking at The Book
