*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-30 17:51:57:551684,Child Name:,Isabela
2017-11-30 17:51:57:551869,Instruction:,"NumberOfStart:
2
ChildName:
Isabela
HandMoveSpeed:
0.06
ReadDelay:
0
ReadSpeed:
80
ReactionDelay:
1


# Hand move speed and read delay possible combinations 

Beginner Level: 0.05 0.1 0.7 1


Medium Level: 0.06 0.1 85 1 

Medium Level: 0.075 0.03 80 1 

High Level: 0.095 0 90 1"
2017-11-30 17:51:57:551798,Reading speed:,0.06with0.06delay
2017-11-30 17:51:57:556199,On or OFF:,Face Tracking is OFF
2017-11-30 17:51:58:219995,On or OFF:,Face Tracking is ON
2017-11-30 17:51:58:722268,Robot State:,Introduce Nao Started
2017-11-30 17:52:00:859647,Instruction:,\rspd=90\ 
2017-11-30 17:52:01:360665,Robot State:,Introduce Nao Ended
2017-11-30 17:52:01:652863,On or OFF:,Face Tracking is OFF
2017-11-30 17:52:02:677890,Robot State:,Looking at The Book
2017-11-30 17:52:03:266485,Robot State:,TaskONE Selected
2017-11-30 17:52:04:295856,Robot State:,Looking at The Book
2017-11-30 17:52:04:799339,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:805694,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:805627,Current State of Reading: ,False
2017-11-30 17:52:04:809916,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:810267,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:810687,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:810811,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:811040,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:811105,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:811418,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:811661,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:811782,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:812143,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:812333,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:812806,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:812871,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:813060,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:813487,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:813273,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:813992,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:814073,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:814260,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:814431,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:814552,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:814978,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:815176,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:815470,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:815687,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:815989,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:816169,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:816342,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:816416,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:816677,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:817066,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:816947,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:817411,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:817814,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:817777,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:818017,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:818218,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:818272,Detected ARTags: ,"85, 86"
2017-11-30 17:52:04:818768,Detected ARTags: ,"[85, 86]"
2017-11-30 17:52:04:818865,Current State of Reading: ,Waiting for Red-card
2017-11-30 17:52:04:819142,Detected ARTags: ,"85, 86"
