*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-30 20:06:23:265783,Reading speed:,0.05with0.05delay
2017-11-30 20:06:23:265924,Instruction:,"NumberOfStart:
2
ChildName:
test
HandMoveSpeed:
0.05
ReadDelay:
0
ReadSpeed:
80
ReactionDelay:
1
HandPoint:



# Hand move speed and read delay possible combinations 

Beginner Level: 0.05 0.1 0.7 1


Medium Level: 0.06 0.1 85 1 

Medium Level: 0.075 0.03 80 1 

High Level: 0.095 0 90 1"
2017-11-30 20:06:23:266018,Child Name:,test
2017-11-30 20:06:23:274021,On or OFF:,Face Tracking is OFF
2017-11-30 20:06:24:027431,On or OFF:,Face Tracking is ON
2017-11-30 20:06:24:529247,Robot State:,Introduce Nao Started
2017-11-30 20:06:36:484172,Instruction:,\rspd=90\ 
2017-11-30 20:06:36:985164,Robot State:,Introduce Nao Ended
