*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:24:41:691412,Child Name:,Child Name
2017-11-20 18:24:41:701459,On or OFF:,Face Tracking is OFF
2017-11-20 18:24:42:442581,On or OFF:,Face Tracking is ON
2017-11-20 18:24:43:445631,Robot State:,Introduce Nao Started
2017-11-20 18:24:46:195728,Robot State:,Introduce Nao Ended
2017-11-20 18:24:46:730571,On or OFF:,Face Tracking is OFF
2017-11-20 18:24:47:737095,Robot State:,Looking at The Book
2017-11-20 18:24:48:753156,Robot State:,TaskONE Selected
2017-11-20 18:24:49:778786,Robot State:,Looking at The Book
2017-11-20 18:24:50:298153,Current State of Reading: ,False
2017-11-20 18:24:50:308099,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:24:51:892550,Robot State:,Reading Mode Started
2017-11-20 18:24:56:543278,Robot Hand Pose: ,"x: 0.204245194793
y: 0.108788907528
z: 0.24939326942
x: 0.019799111411
y: 0.321146279573
z: -0.0077619892545
w: 1.0"
2017-11-20 18:24:56:543537,Current Word:,\rspd=70\  HOOT
2017-11-20 18:24:59:201765,Robot Hand Pose: ,"x: 0.212370723486
y: 0.0873226895928
z: 0.270904779434
x: 0.0053331325762
y: 0.215332984924
z: -0.105754286051
w: 1.0"
2017-11-20 18:24:59:202262,Current Word:,\rspd=70\ HOOT		
2017-11-20 18:25:00:159826,Robot Hand Pose: ,"x: 0.204874694347
y: 0.114032447338
z: 0.252859652042
x: 0.0136847468093
y: 0.304949432611
z: 0.0210675597191
w: 1.0"
2017-11-20 18:25:00:160099,Current Word:,\rspd=70\  Don't
2017-11-20 18:25:01:399615,Current Word:,\rspd=70\ listen
2017-11-20 18:25:01:399712,Robot Hand Pose: ,"x: 0.206218466163
y: 0.115629151464
z: 0.257122188807
x: 0.0110830925405
y: 0.28443351388
z: 0.028398592025
w: 1.0"
2017-11-20 18:25:02:639987,Robot Hand Pose: ,"x: 0.206800535321
y: 0.107456326485
z: 0.256415307522
x: 0.00191540294327
y: 0.286846280098
z: -0.00987685378641
w: 1.0"
2017-11-20 18:25:02:640377,Current Word:,\rspd=70\ to
2017-11-20 18:25:03:880557,Current Word:,\rspd=70\ that
2017-11-20 18:25:03:880167,Robot Hand Pose: ,"x: 0.207684472203
y: 0.0989892929792
z: 0.257357150316
x: 0.00550875114277
y: 0.281109333038
z: -0.0515549369156
w: 1.0"
2017-11-20 18:25:05:159321,Robot Hand Pose: ,"x: 0.207460686564
y: 0.0895355567336
z: 0.256621539593
x: 0.00473554432392
y: 0.28351688385
z: -0.0979644656181
w: 1.0"
2017-11-20 18:25:05:159982,Current Word:,\rspd=70\ tiny
2017-11-20 18:25:06:400134,Robot Hand Pose: ,"x: 0.207352787256
y: 0.0813943222165
z: 0.256821841002
x: 0.00528094777837
y: 0.281658291817
z: -0.136077493429
w: 1.0"
2017-11-20 18:25:06:400621,Current Word:,\rspd=70\ little
2017-11-20 18:25:07:720403,Current Word:,\rspd=70\  rabbit 			
2017-11-20 18:25:07:720267,Robot Hand Pose: ,"x: 0.20699980855
y: 0.0721659064293
z: 0.257386445999
x: 0.00722970115021
y: 0.277812480927
z: -0.180697664618
w: 1.0"
2017-11-20 18:25:09:040734,Robot Hand Pose: ,"x: 0.200078994036
y: 0.116444282234
z: 0.242543533444
x: 0.0131394211203
y: 0.356584697962
z: 0.0343090742826
w: 1.0"
2017-11-20 18:25:09:042016,Current Word:,\rspd=70\  I am
2017-11-20 18:25:10:139783,Robot Hand Pose: ,"x: 0.199951544404
y: 0.117561779916
z: 0.24261303246
x: 0.0101819364354
y: 0.356441676617
z: 0.0391915775836
w: 1.0"
2017-11-20 18:25:10:140343,Current Word:,\rspd=70\ the
2017-11-20 18:25:11:240110,Robot Hand Pose: ,"x: 0.20012652874
y: 0.112540155649
z: 0.241749212146
x: 0.00342326262034
y: 0.360039591789
z: 0.014826814644
w: 1.0"
2017-11-20 18:25:11:240747,Current Word:,\rspd=70\ wisest
2017-11-20 18:25:12:341069,Robot Hand Pose: ,"x: 0.200687691569
y: 0.105551987886
z: 0.241332948208
x: 0.00336705916561
y: 0.360867410898
z: -0.0196474939585
w: 1.0"
2017-11-20 18:25:12:341923,Current Word:,\rspd=70\ and
2017-11-20 18:25:13:465604,Robot Hand Pose: ,"x: 0.201211556792
y: 0.0979551523924
z: 0.241252765059
x: 0.00246378686279
y: 0.36005333066
z: -0.057388484478
w: 1.0"
