*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-29 15:58:05:712816,Child Name:,Gabriel
2017-11-29 15:58:05:713117,Reading speed:,0.08with0.08delay
2017-11-29 15:58:06:085218,On or OFF:,Face Tracking is OFF
2017-11-29 15:58:06:997252,On or OFF:,Face Tracking is ON
2017-11-29 15:58:07:500478,Robot State:,Introduce Nao Started
