*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:58:29:511549,Child Name:,Child Name
2017-11-20 18:58:29:518385,On or OFF:,Face Tracking is OFF
2017-11-20 18:58:30:204675,On or OFF:,Face Tracking is ON
2017-11-20 18:58:31:209059,Robot State:,Introduce Nao Started
2017-11-20 18:58:33:878812,Robot State:,Introduce Nao Ended
2017-11-20 18:58:34:444646,On or OFF:,Face Tracking is OFF
2017-11-20 18:58:35:469449,Robot State:,Looking at The Book
2017-11-20 18:58:36:055652,Robot State:,TaskONE Selected
2017-11-20 18:58:37:090354,Robot State:,Looking at The Book
2017-11-20 18:58:37:615093,Current State of Reading: ,False
2017-11-20 18:58:37:624284,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:58:39:184268,Robot State:,Reading Mode Started
2017-11-20 18:58:43:831159,Robot Hand Pose: ,"x: 0.206614345312
y: 0.108067706227
z: 0.255583703518
x: 0.0190744604915
y: 0.290964901447
z: -0.0130737833679
w: 1.0"
2017-11-20 18:58:43:832627,Current Word:,\rspd=70\  HEE
2017-11-20 18:58:46:553926,Current Word:,\rspd=70\ HEE!		
2017-11-20 18:58:46:554160,Robot Hand Pose: ,"x: 0.213920548558
y: 0.0865489318967
z: 0.276982605457
x: 0.00532140862197
y: 0.18667691946
z: -0.112252011895
w: 1.0"
2017-11-20 18:58:47:571165,Robot Hand Pose: ,"x: 0.205818265676
y: 0.11482218653
z: 0.256269395351
x: 0.0141659844667
y: 0.288663744926
z: 0.0222580060363
w: 1.0"
2017-11-20 18:58:47:571565,Current Word:,\rspd=70\  That
2017-11-20 18:58:48:732319,Robot Hand Pose: ,"x: 0.207010626793
y: 0.11641318351
z: 0.26048874855
x: 0.0124743347988
y: 0.268258929253
z: 0.0294855795801
w: 1.0"
2017-11-20 18:58:48:733388,Current Word:,\rspd=70\ silly
2017-11-20 18:58:49:932574,Robot Hand Pose: ,"x: 0.207892745733
y: 0.109041824937
z: 0.260764241219
x: 0.00485164206475
y: 0.266121298075
z: -0.00554222147912
w: 1.0"
2017-11-20 18:58:49:932989,Current Word:,\rspd=70\  young
2017-11-20 18:58:51:172238,Robot Hand Pose: ,"x: 0.208711117506
y: 0.101714789867
z: 0.261378496885
x: 0.00517303077504
y: 0.262297928333
z: -0.0406064465642
w: 1.0"
2017-11-20 18:58:51:172783,Current Word:,\rspd=70\ owl
2017-11-20 18:58:52:377732,Robot Hand Pose: ,"x: 0.209138780832
y: 0.093784943223
z: 0.262182116508
x: 0.00482699135318
y: 0.257501006126
z: -0.0786988586187
w: 1.0"
2017-11-20 18:58:52:378586,Current Word:,\rspd=70\ didn't
2017-11-20 18:58:53:589949,Robot Hand Pose: ,"x: 0.208883017302
y: 0.0858860835433
z: 0.261030822992
x: 0.00677555240691
y: 0.262053638697
z: -0.116930797696
w: 1.0"
2017-11-20 18:58:53:590127,Current Word:,\rspd=70\ see
2017-11-20 18:58:54:771046,Robot Hand Pose: ,"x: 0.20913220942
y: 0.0782956853509
z: 0.26320964098
x: 0.00637946510687
y: 0.250697374344
z: -0.153264701366
w: 1.0"
2017-11-20 18:58:54:772062,Current Word:,\rspd=70\ me
2017-11-20 18:58:55:972104,Current Word:,\rspd=70\ coming!		
2017-11-20 18:58:55:972641,Robot Hand Pose: ,"x: 0.208282694221
y: 0.0700577273965
z: 0.26181858778
x: 0.00935939513147
y: 0.256467700005
z: -0.193044096231
w: 1.0"
2017-11-20 18:58:57:310943,Current Word:,\rspd=70\  My
2017-11-20 18:58:57:310822,Robot Hand Pose: ,"x: 0.199964091182
y: 0.11522679776
z: 0.242186799645
x: 0.0154486922547
y: 0.358223944902
z: 0.0243932828307
w: 1.0"
2017-11-20 18:58:58:611690,Current Word:,\rspd=70\ dad
2017-11-20 18:58:58:611507,Robot Hand Pose: ,"x: 0.203220427036
y: 0.115912929177
z: 0.250279843807
x: 0.0133502129465
y: 0.318264842033
z: 0.0280323866755
w: 1.0"
2017-11-20 18:58:59:910426,Robot Hand Pose: ,"x: 0.204133793712
y: 0.107248567045
z: 0.250095307827
x: 0.00333024654537
y: 0.317924797535
z: -0.0139583768323
w: 1.0"
2017-11-20 18:58:59:911545,Current Word:,\rspd=70\ says
2017-11-20 18:59:01:213526,Robot Hand Pose: ,"x: 0.204634353518
y: 0.0977539718151
z: 0.249650284648
x: 0.00702807353809
y: 0.31869289279
z: -0.0608611889184
w: 1.0"
2017-11-20 18:59:01:214487,Current Word:,\rspd=70\ I am
2017-11-20 18:59:02:532333,Robot Hand Pose: ,"x: 0.204775422812
y: 0.0886324346066
z: 0.249756097794
x: 0.00953191891313
y: 0.316698282957
z: -0.106127798557
w: 1.0"
2017-11-20 18:59:02:532613,Current Word:,\rspd=70\ definitely
2017-11-20 18:59:03:833986,Robot Hand Pose: ,"x: 0.204873755574
y: 0.0797260254622
z: 0.250560730696
x: 0.0105999903753
y: 0.311542183161
z: -0.149558901787
w: 1.0"
2017-11-20 18:59:03:834339,Current Word:,\rspd=70\ the
2017-11-20 18:59:05:132875,Current Word:,\rspd=70\  prettiest 		
2017-11-20 18:59:05:132459,Robot Hand Pose: ,"x: 0.204622223973
y: 0.0708247944713
z: 0.251474380493
x: 0.0120240589604
y: 0.305866986513
z: -0.19287545979
w: 1.0"
2017-11-20 18:59:06:353603,Robot Hand Pose: ,"x: 0.195002496243
y: 0.109916985035
z: 0.230385899544
x: 0.0150598268956
y: 0.417263448238
z: -0.00187388493214
w: 1.0"
2017-11-20 18:59:06:354318,Current Word:,\rspd=70\  and
2017-11-20 18:59:06:911345,Detected Cards: ,RED Card Detected
2017-11-20 18:59:06:959668,Current State of Reading: ,Correcting Mode
2017-11-20 18:59:06:981334,Robot State:,Reaction Mode Started
2017-11-20 18:59:07:096877,Detected Cards: ,RED Card Detected
2017-11-20 18:59:11:568869,Robot State:,Looking at The Book
2017-11-20 18:59:14:067419,Robot State:,Looking at The Book
2017-11-20 18:59:14:602959,Robot State:,Reaction Mode Ended
2017-11-20 18:59:14:837845,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:59:16:375818,Robot State:,Reading Mode Started
2017-11-20 18:59:21:170292,Robot Hand Pose: ,"x: 0.205754712224
y: 0.108238235116
z: 0.252719581127
x: 0.0217052251101
y: 0.304892390966
z: -0.0128445187584
w: 1.0"
2017-11-20 18:59:21:170728,Current Word:,\rspd=70\  HEE
2017-11-20 18:59:23:912240,Current Word:,\rspd=70\ HEE!		
2017-11-20 18:59:23:911862,Robot Hand Pose: ,"x: 0.213380709291
y: 0.0859466046095
z: 0.275536864996
x: 0.00483796559274
y: 0.193539664149
z: -0.113607414067
w: 1.0"
2017-11-20 18:59:24:910853,Robot Hand Pose: ,"x: 0.205460131168
y: 0.115059651434
z: 0.254895746708
x: 0.0146117405966
y: 0.295291125774
z: 0.0239669792354
w: 1.0"
2017-11-20 18:59:24:911428,Current Word:,\rspd=70\  That
2017-11-20 18:59:26:070587,Robot Hand Pose: ,"x: 0.207159861922
y: 0.116916164756
z: 0.260736703873
x: 0.0132105546072
y: 0.267052382231
z: 0.0325424149632
w: 1.0"
2017-11-20 18:59:26:071363,Current Word:,\rspd=70\ silly
2017-11-20 18:59:27:252241,Robot Hand Pose: ,"x: 0.208077326417
y: 0.109527528286
z: 0.260997503996
x: 0.00409311568365
y: 0.264955341816
z: -0.00246616988443
w: 1.0"
2017-11-20 18:59:27:253616,Current Word:,\rspd=70\ old 
2017-11-20 18:59:28:450495,Robot Hand Pose: ,"x: 0.208608806133
y: 0.101876959205
z: 0.260771989822
x: 0.00395406829193
y: 0.265224128962
z: -0.0389602445066
w: 1.0"
2017-11-20 18:59:28:452090,Current Word:,\rspd=70\ owl
2017-11-20 18:59:29:632652,Robot Hand Pose: ,"x: 0.208886653185
y: 0.0937608778477
z: 0.261165082455
x: 0.00560261262581
y: 0.262208133936
z: -0.0787807255983
w: 1.0"
