*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 11:16:50:425106,Child Name:,Child Name
2017-11-20 11:16:50:663513,On or OFF:,Face Tracking is OFF
2017-11-20 11:16:51:343171,On or OFF:,Face Tracking is ON
2017-11-20 11:16:52:345658,Robot State:,Introduce Nao Started
2017-11-20 11:17:09:026851,Robot State:,Introduce Nao Ended
2017-11-20 11:17:09:236985,On or OFF:,Face Tracking is OFF
2017-11-20 11:17:10:254707,Robot State:,Looking at The Book
2017-11-20 11:17:10:890262,Robot State:,TaskONE Selected
2017-11-20 11:17:11:913609,Robot State:,Looking at The Book
2017-11-20 11:17:14:010691,Robot State:,Reading Mode Started
2017-11-20 11:17:14:013337,Position: ,"x: 0.0850524902344
y: 0.118694581091
z: 0.142963662744
x: -1.05076694489
y: 0.84730130434
z: -0.00840181577951
w: 1.0"
2017-11-20 11:17:14:013763,Current Word:,\rspd=70\  HOOT
2017-11-20 11:17:14:220650,Current Word:,\rspd=70\ HOOT		
2017-11-20 11:17:14:220463,Position: ,"x: 0.0851784348488
y: 0.118569746614
z: 0.14311131835
x: -1.04601871967
y: 0.844793260098
z: -0.010332214646
w: 1.0"
2017-11-20 11:17:14:424972,Position: ,"x: 0.0851087123156
y: 0.118720524013
z: 0.143128335476
x: -1.04609847069
y: 0.844496667385
z: -0.0101134022698
w: 1.0"
2017-11-20 11:17:14:425932,Current Word:,\rspd=70\  Don't
2017-11-20 11:17:14:635331,Position: ,"x: 0.0850852504373
y: 0.118718095124
z: 0.143143296242
x: -1.04607439041
y: 0.844330191612
z: -0.0100995274261
w: 1.0"
2017-11-20 11:17:14:635700,Current Word:,\rspd=70\ listen
2017-11-20 11:17:14:840349,Position: ,"x: 0.0852127298713
y: 0.118734709918
z: 0.143122091889
x: -1.04637551308
y: 0.844392359257
z: -0.0103825516999
w: 1.0"
2017-11-20 11:17:14:840889,Current Word:,\rspd=70\ to
2017-11-20 11:17:15:045527,Position: ,"x: 0.0850321426988
y: 0.118693090975
z: 0.143121108413
x: -1.04594349861
y: 0.844696164131
z: -0.0100510139018
w: 1.0"
2017-11-20 11:17:15:045268,Current Word:,\rspd=70\ that
2017-11-20 11:17:15:251550,Position: ,"x: 0.0851473361254
y: 0.118849404156
z: 0.14313980937
x: -1.04681575298
y: 0.844029903412
z: -0.00917837489396
w: 1.0"
2017-11-20 11:17:15:252332,Current Word:,\rspd=70\ tiny
2017-11-20 11:17:15:458133,Current Word:,\rspd=70\ little
2017-11-20 11:17:15:458231,Position: ,"x: 0.0850519537926
y: 0.11874384433
z: 0.143083870411
x: -1.04647445679
y: 0.844832181931
z: -0.0104458853602
w: 1.0"
2017-11-20 11:17:15:667492,Position: ,"x: 0.0850832313299
y: 0.118686921895
z: 0.143161118031
x: -1.0457482338
y: 0.844318628311
z: -0.00985515024513
w: 1.0"
2017-11-20 11:17:15:668649,Current Word:,\rspd=70\  rabbit 			
2017-11-20 11:17:15:875417,Position: ,"x: 0.0850993469357
y: 0.118683539331
z: 0.143152460456
x: -1.04571187496
y: 0.844433426857
z: -0.00982500705868
w: 1.0"
2017-11-20 11:17:15:875185,Current Word:,\rspd=70\  I am
2017-11-20 11:17:16:085613,Position: ,"x: 0.0851035937667
y: 0.118620336056
z: 0.143108934164
x: -1.04665374756
y: 0.844334542751
z: -0.010702336207
w: 1.0"
2017-11-20 11:17:16:086461,Current Word:,\rspd=70\ the
2017-11-20 11:17:16:296858,Current Word:,\rspd=70\ wisest
2017-11-20 11:17:16:297332,Position: ,"x: 0.0850262418389
y: 0.118700653315
z: 0.143101885915
x: -1.04638624191
y: 0.844630241394
z: -0.0103854816407
w: 1.0"
2017-11-20 11:17:16:501913,Position: ,"x: 0.0850411504507
y: 0.118684791028
z: 0.143120855093
x: -1.04585635662
y: 0.844760835171
z: -0.00998394563794
w: 1.0"
2017-11-20 11:17:16:502251,Current Word:,\rspd=70\ and
2017-11-20 11:17:16:706707,Position: ,"x: 0.0850272476673
y: 0.118692554533
z: 0.14319396019
x: -1.04609262943
y: 0.843695759773
z: -0.0100691439584
w: 1.0"
2017-11-20 11:17:16:707813,Current Word:,\rspd=70\ bravest
2017-11-20 11:17:16:913133,Position: ,"x: 0.0850756317377
y: 0.118699014187
z: 0.143138721585
x: -1.04623746872
y: 0.844241201878
z: -0.0102237462997
w: 1.0"
2017-11-20 11:17:16:913465,Current Word:,\rspd=70\  snake
2017-11-20 11:17:17:117685,Position: ,"x: 0.0850985571742
y: 0.118740037084
z: 0.143103599548
x: -1.04666566849
y: 0.84440022707
z: -0.0105408364907
w: 1.0"
2017-11-20 11:17:17:118061,Current Word:,\rspd=70\ in
2017-11-20 11:17:17:331277,Position: ,"x: 0.0851925164461
y: 0.118708871305
z: 0.143168359995
x: -1.0460267067
y: 0.844048380852
z: -0.0100706992671
w: 1.0"
2017-11-20 11:17:17:331781,Current Word:,\rspd=70\ the
2017-11-20 11:17:17:536626,Position: ,"x: 0.0850366801023
y: 0.118709556758
z: 0.143109858036
x: -1.04611575603
y: 0.844726800919
z: -0.0101794777438
w: 1.0"
2017-11-20 11:17:17:537600,Current Word:,\rspd=70\ skies.
2017-11-20 11:17:18:973177,Robot State:,Looking at The Book
2017-11-20 11:17:22:653169,Robot State:,Looking at The Book
