*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 13:02:55:777418,Child Name:,Child Name
2017-11-20 13:02:55:781858,On or OFF:,Face Tracking is OFF
2017-11-20 13:02:56:447866,On or OFF:,Face Tracking is ON
2017-11-20 13:02:57:452534,Robot State:,Introduce Nao Started
2017-11-20 13:03:14:745390,Robot State:,Introduce Nao Ended
2017-11-20 13:03:14:898705,On or OFF:,Face Tracking is OFF
2017-11-20 13:03:15:916230,Robot State:,Looking at The Book
2017-11-20 13:03:16:530823,Robot State:,TaskONE Selected
2017-11-20 13:03:17:554921,Robot State:,Looking at The Book
2017-11-20 13:03:19:660983,Robot State:,Reading Mode Started
2017-11-20 13:03:24:097083,Position: ,"x: 0.202566146851
y: 0.103900790215
z: 0.242038592696
x: 0.0143393855542
y: 0.356695175171
z: -0.0382813178003
w: 1.0"
2017-11-20 13:03:24:099048,Current Word:,\rspd=70\  HOOT
2017-11-20 13:03:27:257387,Position: ,"x: 0.210403934121
y: 0.0781398937106
z: 0.262245088816
x: 0.00263228570111
y: 0.254968822002
z: -0.156797364354
w: 1.0"
2017-11-20 13:03:27:257906,Current Word:,\rspd=70\ HOOT		
2017-11-20 13:03:28:402332,Position: ,"x: 0.201302051544
y: 0.112783655524
z: 0.241287350655
x: 0.00921197328717
y: 0.361865907907
z: 0.00923307333142
w: 1.0"
2017-11-20 13:03:28:402604,Current Word:,\rspd=70\  Don't
2017-11-20 13:03:29:817694,Position: ,"x: 0.203010648489
y: 0.112853758037
z: 0.245706021786
x: 0.00559028191492
y: 0.340043663979
z: 0.0105316471308
w: 1.0"
2017-11-20 13:03:29:818257,Current Word:,\rspd=70\ listen
2017-11-20 13:03:31:258931,Current Word:,\rspd=70\ to
2017-11-20 13:03:31:257742,Position: ,"x: 0.204122036695
y: 0.102260857821
z: 0.245797500014
x: 0.00385280745104
y: 0.338012069464
z: -0.0415541827679
w: 1.0"
2017-11-20 13:03:32:696481,Position: ,"x: 0.204296991229
y: 0.0914085134864
z: 0.24513360858
x: 0.00431807199493
y: 0.339519947767
z: -0.0952681899071
w: 1.0"
2017-11-20 13:03:32:697529,Current Word:,\rspd=70\ that
2017-11-20 13:03:34:142753,Position: ,"x: 0.2049575001
y: 0.0809182077646
z: 0.247125953436
x: 0.00996580440551
y: 0.328046441078
z: -0.147086575627
w: 1.0"
2017-11-20 13:03:34:143651,Current Word:,\rspd=70\ tiny
2017-11-20 13:03:35:611778,Current Word:,\rspd=70\ little
2017-11-20 13:03:35:612438,Position: ,"x: 0.204464271665
y: 0.0714336484671
z: 0.247417837381
x: 0.013515974395
y: 0.325138062239
z: -0.193994641304
w: 1.0"
2017-11-20 13:03:37:117702,Position: ,"x: 0.203341573477
y: 0.0609589442611
z: 0.24786311388
x: 0.0159504916519
y: 0.321409404278
z: -0.245529636741
w: 1.0"
2017-11-20 13:03:37:118507,Current Word:,\rspd=70\  rabbit 			
2017-11-20 13:03:38:660859,Position: ,"x: 0.194511890411
y: 0.115555047989
z: 0.228037983179
x: 0.00848250929266
y: 0.430168777704
z: 0.0248723905534
w: 1.0"
2017-11-20 13:03:38:661992,Current Word:,\rspd=70\  I am
2017-11-20 13:03:39:877498,Position: ,"x: 0.196683004498
y: 0.116674162447
z: 0.232599318027
x: 0.0062850327231
y: 0.407002091408
z: 0.0308759324253
w: 1.0"
2017-11-20 13:03:39:878054,Current Word:,\rspd=70\ the
2017-11-20 13:03:41:076655,Position: ,"x: 0.197999581695
y: 0.108832292259
z: 0.233582735062
x: 0.00241536088288
y: 0.400308817625
z: -0.00943314097822
w: 1.0"
2017-11-20 13:03:41:077124,Current Word:,\rspd=70\ wisest
2017-11-20 13:03:42:338202,Current Word:,\rspd=70\ and
2017-11-20 13:03:42:337958,Position: ,"x: 0.198307961226
y: 0.100483112037
z: 0.232858687639
x: 0.00829755421728
y: 0.402338653803
z: -0.0527868270874
w: 1.0"
2017-11-20 13:03:43:578596,Current Word:,\rspd=70\ bravest
2017-11-20 13:03:43:579040,Position: ,"x: 0.199049398303
y: 0.0914822593331
z: 0.233495146036
x: 0.00691309105605
y: 0.39750418067
z: -0.0976055786014
w: 1.0"
2017-11-20 13:03:44:839332,Position: ,"x: 0.199064105749
y: 0.0827175676823
z: 0.233950510621
x: 0.0113518685102
y: 0.393474787474
z: -0.142386496067
w: 1.0"
2017-11-20 13:03:44:839892,Current Word:,\rspd=70\  snake
2017-11-20 13:03:46:098679,Current Word:,\rspd=70\ in
2017-11-20 13:03:46:099262,Position: ,"x: 0.199459373951
y: 0.074538782239
z: 0.235440999269
x: 0.0166952386498
y: 0.384443163872
z: -0.183626741171
w: 1.0"
2017-11-20 13:03:47:358081,Position: ,"x: 0.198731914163
y: 0.066094852984
z: 0.235856205225
x: 0.019484275952
y: 0.380826890469
z: -0.226372286677
w: 1.0"
2017-11-20 13:03:47:359039,Current Word:,\rspd=70\ the
2017-11-20 13:03:48:617943,Position: ,"x: 0.197814136744
y: 0.0576102025807
z: 0.236394733191
x: 0.0210139341652
y: 0.376618027687
z: -0.269040942192
w: 1.0"
2017-11-20 13:03:48:619039,Current Word:,\rspd=70\ skies.
2017-11-20 13:03:50:035214,Robot State:,Looking at The Book
2017-11-20 13:03:53:893320,Robot State:,Looking at The Book
