*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-12-04 16:23:47:867504,Child Name:,Mahan
2017-12-04 16:23:47:867387,Instruction:,"NumberOfStart:
2
ChildName:
Mahan
HandMoveSpeed:
0.06
ReadDelay:
0
ReadSpeed:
80
ReactionDelay:
1
HandPoint:




# Hand move speed and read delay possible combinations 

Beginner Level: 0.05 0.1 0.7 1


Medium Level: 0.06 0.1 85 1 

Medium Level: 0.075 0.03 80 1 

High Level: 0.095 0 90 1"
2017-12-04 16:23:47:867854,Reading speed:,0.06with0.06delay
2017-12-04 16:23:47:872007,On or OFF:,Face Tracking is OFF
2017-12-04 16:23:48:896420,Robot State:,Looking at The Book
2017-12-04 16:23:49:996207,On or OFF:,Face Tracking is ON
2017-12-04 16:23:50:500390,Robot State:,Introduce Nao Started
2017-12-04 16:23:52:405328,Instruction:,\rspd=90\ 
2017-12-04 16:23:52:905736,Robot State:,Introduce Nao Ended
2017-12-04 16:23:53:160091,On or OFF:,Face Tracking is OFF
2017-12-04 16:23:54:174792,Robot State:,Looking at The Book
2017-12-04 16:23:54:703320,Robot State:,TaskONE Selected
2017-12-04 16:23:55:715502,Robot State:,Looking at The Book
2017-12-04 16:23:56:220470,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:235748,Current State of Reading: ,False
2017-12-04 16:23:56:235428,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:240688,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:241355,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:241959,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:242290,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:242374,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:242503,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:242650,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:242714,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:243010,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:243077,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:243042,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:243176,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:243431,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:243543,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:243944,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:244139,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:244296,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:244705,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:244988,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:245381,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:245430,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:245737,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:245629,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:246095,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:246649,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:246581,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:246864,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:247226,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:247285,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:247507,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:247589,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:247650,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:247739,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:248058,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:248220,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:248373,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:248762,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:248982,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:249487,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:249939,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:250188,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:250303,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:249176,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:251176,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:312945,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:313313,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:313463,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:418124,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:418597,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:418708,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:520425,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:520905,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:521188,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:616704,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:617694,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:617955,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:703932,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:704063,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:704169,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:807892,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:56:807777,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:808163,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:910795,Detected ARTags: ,"30, 31"
2017-12-04 16:23:56:911041,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:56:911213,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:57:014482,Detected ARTags: ,"30, 31"
2017-12-04 16:23:57:014677,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:57:014862,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:57:109618,Detected ARTags: ,"30, 31"
2017-12-04 16:23:57:110582,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:57:110885,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:57:214020,Detected ARTags: ,"30, 31"
2017-12-04 16:23:57:215169,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:57:215260,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:57:306904,Detected ARTags: ,"30, 31"
2017-12-04 16:23:57:307378,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:57:307307,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:57:403644,Detected ARTags: ,"30, 31"
2017-12-04 16:23:57:403832,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:57:403888,Detected ARTags: ,"[30, 31]"
2017-12-04 16:23:57:515326,Detected ARTags: ,"30, 31"
2017-12-04 16:23:57:517217,Current State of Reading: ,Waiting for Red-card
2017-12-04 16:23:57:517044,Detected ARTags: ,"[30, 31]"
