*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:34:48:606276,Child Name:,Child Name
2017-11-20 18:36:12:697505,Robot Hand Pose: ,"x: 0.201726824045
y: 0.113676019013
z: 0.245757907629
x: 0.015887979418
y: 0.340103983879
z: 0.017265541479
w: 1.0"
2017-11-20 18:36:12:698220,Current Word:,\rspd=70\  My
2017-11-20 18:36:14:138207,Robot Hand Pose: ,"x: 0.204156398773
y: 0.113431543112
z: 0.251951187849
x: 0.0127108786255
y: 0.309628397226
z: 0.0165006499738
w: 1.0"
2017-11-20 18:36:14:138895,Current Word:,\rspd=70\ dad
2017-11-20 18:36:15:579412,Current Word:,\rspd=70\ says
2017-11-20 18:36:15:579117,Robot Hand Pose: ,"x: 0.205284699798
y: 0.102171733975
z: 0.252375394106
x: 0.00689975917339
y: 0.305969148874
z: -0.0383195020258
w: 1.0"
2017-11-20 18:36:16:028708,Detected Cards: ,RED Card Detected
2017-11-20 18:36:17:352015,Current State of Reading: ,Correcting Mode
2017-11-20 18:36:17:361864,Robot State:,Reaction Mode Started
2017-11-20 18:36:20:794307,Robot State:,Looking at The Book
2017-11-20 18:36:24:514129,Robot State:,Looking at The Book
2017-11-20 18:36:25:062712,Robot State:,Reaction Mode Ended
2017-11-20 18:36:25:300877,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:36:26:888334,Robot State:,Reading Mode Started
2017-11-20 18:36:30:938518,Robot Hand Pose: ,"x: 0.206519141793
y: 0.107232801616
z: 0.255338847637
x: -0.00636148219928
y: 0.292113751173
z: -0.0162908975035
w: 1.0"
2017-11-20 18:36:30:938957,Current Word:,\rspd=70\  HEE
2017-11-20 18:36:33:682112,Robot Hand Pose: ,"x: 0.213737204671
y: 0.085731446743
z: 0.27689743042
x: 0.00523769622669
y: 0.187151059508
z: -0.115268871188
w: 1.0"
2017-11-20 18:36:33:682674,Current Word:,\rspd=70\ HEE!		
2017-11-20 18:36:34:697707,Robot Hand Pose: ,"x: 0.205236300826
y: 0.114642933011
z: 0.254252672195
x: 0.0148949855939
y: 0.298277825117
z: 0.0207342263311
w: 1.0"
2017-11-20 18:36:34:698015,Current Word:,\rspd=70\  That
2017-11-20 18:36:35:877442,Robot Hand Pose: ,"x: 0.207630872726
y: 0.116368971765
z: 0.261976569891
x: 0.0138307353482
y: 0.261060118675
z: 0.0291957370937
w: 1.0"
2017-11-20 18:36:35:878016,Current Word:,\rspd=70\ silly
2017-11-20 18:36:37:080144,Robot Hand Pose: ,"x: 0.208108782768
y: 0.109252534807
z: 0.261396616697
x: 0.00667914561927
y: 0.263014137745
z: -0.00407193880528
w: 1.0"
2017-11-20 18:36:37:081683,Current Word:,\rspd=70\ old 
2017-11-20 18:36:38:298722,Current Word:,\rspd=70\ owl
2017-11-20 18:36:38:299245,Robot Hand Pose: ,"x: 0.20862467587
y: 0.101440183818
z: 0.261862546206
x: 0.00463612517342
y: 0.259869813919
z: -0.042231194675
w: 1.0"
2017-11-20 18:36:39:498041,Robot Hand Pose: ,"x: 0.209159612656
y: 0.0932359918952
z: 0.26222127676
x: 0.00509521691129
y: 0.257076263428
z: -0.0820581614971
w: 1.0"
2017-11-20 18:36:39:498274,Current Word:,\rspd=70\ didn't
2017-11-20 18:36:40:696874,Current Word:,\rspd=70\ see
2017-11-20 18:36:40:696990,Robot Hand Pose: ,"x: 0.209339275956
y: 0.0855070576072
z: 0.26268774271
x: 0.00579352816567
y: 0.254117667675
z: -0.118419781327
w: 1.0"
2017-11-20 18:36:41:936308,Robot Hand Pose: ,"x: 0.208887785673
y: 0.0772605538368
z: 0.262243449688
x: 0.00953671243042
y: 0.255376815796
z: -0.158012524247
w: 1.0"
2017-11-20 18:36:41:937448,Current Word:,\rspd=70\ me
2017-11-20 18:36:43:117499,Robot Hand Pose: ,"x: 0.208825111389
y: 0.0695813596249
z: 0.263791173697
x: 0.00803938694298
y: 0.247169867158
z: -0.194267690182
w: 1.0"
2017-11-20 18:36:43:118615,Current Word:,\rspd=70\ coming!		
2017-11-20 18:36:44:476344,Robot Hand Pose: ,"x: 0.200323730707
y: 0.114466287196
z: 0.242783278227
x: 0.0163431037217
y: 0.355322241783
z: 0.021215390414
w: 1.0"
2017-11-20 18:36:44:476944,Current Word:,\rspd=70\  My
2017-11-20 18:36:45:775594,Robot Hand Pose: ,"x: 0.203451931477
y: 0.115945018828
z: 0.250882029533
x: 0.011297271587
y: 0.315145850182
z: 0.0277887172997
w: 1.0"
2017-11-20 18:36:45:776010,Current Word:,\rspd=70\ dad
2017-11-20 18:36:47:077225,Robot Hand Pose: ,"x: 0.204157054424
y: 0.1066114977
z: 0.250084847212
x: 0.00379443587735
y: 0.317860424519
z: -0.0172163248062
w: 1.0"
2017-11-20 18:36:47:077538,Current Word:,\rspd=70\ says
2017-11-20 18:36:48:395959,Robot Hand Pose: ,"x: 0.204816520214
y: 0.0975101962686
z: 0.250318199396
x: 0.00782166887075
y: 0.315224647522
z: -0.0625739693642
w: 1.0"
2017-11-20 18:36:48:396298,Current Word:,\rspd=70\ I am
2017-11-20 18:36:49:697727,Robot Hand Pose: ,"x: 0.20489525795
y: 0.0879242420197
z: 0.25005403161
x: 0.00735083129257
y: 0.315214216709
z: -0.10928158462
w: 1.0"
2017-11-20 18:36:49:698433,Current Word:,\rspd=70\ definitely
2017-11-20 18:36:49:917218,Detected Cards: ,YELLOW Card Detected
2017-11-20 18:36:50:858141,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 18:36:50:966123,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:36:52:535299,Robot State:,Looking at The Book
2017-11-20 18:36:54:567716,Robot State:,Reading Mode Started
2017-11-20 18:36:59:557085,Robot Hand Pose: ,"x: 0.20708796382
y: 0.107820019126
z: 0.256371796131
x: 0.0182330198586
y: 0.287023514509
z: -0.0148882716894
w: 1.0"
2017-11-20 18:36:59:558357,Current Word:,\rspd=70\  HEE
2017-11-20 18:37:02:297549,Robot Hand Pose: ,"x: 0.213870212436
y: 0.0853471979499
z: 0.276587188244
x: 0.00566288921982
y: 0.188506379724
z: -0.118448384106
w: 1.0"
2017-11-20 18:37:02:298392,Current Word:,\rspd=70\ HEE!		
2017-11-20 18:37:03:297401,Robot Hand Pose: ,"x: 0.206038475037
y: 0.1147313416
z: 0.256440579891
x: 0.0132676959038
y: 0.287688136101
z: 0.0204455554485
w: 1.0"
2017-11-20 18:37:03:298296,Current Word:,\rspd=70\  That
2017-11-20 18:37:04:455626,Robot Hand Pose: ,"x: 0.206497371197
y: 0.116328567266
z: 0.258839607239
x: 0.0104171475396
y: 0.276160508394
z: 0.0280077662319
w: 1.0"
2017-11-20 18:37:04:456396,Current Word:,\rspd=70\ silly
2017-11-20 18:37:05:680293,Current Word:,\rspd=70\ old 
2017-11-20 18:37:05:680520,Robot Hand Pose: ,"x: 0.208162337542
y: 0.109088368714
z: 0.261772155762
x: 0.00201341300271
y: 0.261333882809
z: -0.00560456281528
w: 1.0"
2017-11-20 18:37:06:877976,Robot Hand Pose: ,"x: 0.208649292588
y: 0.101531483233
z: 0.26183655858
x: 0.00169294897933
y: 0.260075002909
z: -0.0421863086522
w: 1.0"
2017-11-20 18:37:06:878966,Current Word:,\rspd=70\ owl
2017-11-20 18:37:08:056046,Robot Hand Pose: ,"x: 0.209482520819
y: 0.0931842848659
z: 0.262774378061
x: 0.00281120277941
y: 0.254649490118
z: -0.0819869861007
w: 1.0"
2017-11-20 18:37:08:056765,Current Word:,\rspd=70\ didn't
2017-11-20 18:37:09:301093,Robot Hand Pose: ,"x: 0.209117591381
y: 0.0856907367706
z: 0.262059658766
x: 0.00701046874747
y: 0.25715342164
z: -0.118413291872
w: 1.0"
2017-11-20 18:37:09:301660,Current Word:,\rspd=70\ see
2017-11-20 18:37:10:516052,Robot Hand Pose: ,"x: 0.20923486352
y: 0.0778511613607
z: 0.263217151165
x: 0.00807071756572
y: 0.250816464424
z: -0.154759332538
w: 1.0"
2017-11-20 18:37:10:516818,Current Word:,\rspd=70\ me
2017-11-20 18:37:11:718204,Robot Hand Pose: ,"x: 0.208609864116
y: 0.0699587389827
z: 0.263178944588
x: 0.00935339741409
y: 0.250116288662
z: -0.192762866616
w: 1.0"
2017-11-20 18:37:11:718556,Current Word:,\rspd=70\ coming!		
2017-11-20 18:37:13:076264,Robot Hand Pose: ,"x: 0.20078471303
y: 0.115134030581
z: 0.244032099843
x: 0.0139458598569
y: 0.349074542522
z: 0.0241637099534
w: 1.0"
2017-11-20 18:37:13:076511,Current Word:,\rspd=70\  My
2017-11-20 18:37:14:383229,Current Word:,\rspd=70\ dad
2017-11-20 18:37:14:383328,Robot Hand Pose: ,"x: 0.203331321478
y: 0.115962058306
z: 0.250567317009
x: 0.0113039826974
y: 0.3166847229
z: 0.0278298296034
w: 1.0"
2017-11-20 18:37:15:703574,Robot Hand Pose: ,"x: 0.204417020082
y: 0.106970988214
z: 0.250674843788
x: 0.00418280996382
y: 0.314950227737
z: -0.0157061871141
w: 1.0"
2017-11-20 18:37:15:704227,Current Word:,\rspd=70\ says
2017-11-20 18:37:17:020984,Robot Hand Pose: ,"x: 0.204829633236
y: 0.0977849140763
z: 0.250319033861
x: 0.00695997802541
y: 0.315320640802
z: -0.0609041377902
w: 1.0"
2017-11-20 18:37:17:022629,Current Word:,\rspd=70\ I am
2017-11-20 18:37:18:336566,Robot Hand Pose: ,"x: 0.205319985747
y: 0.0881994441152
z: 0.250966370106
x: 0.0101141426712
y: 0.310895889997
z: -0.107556641102
w: 1.0"
2017-11-20 18:37:18:337224,Current Word:,\rspd=70\ definitely
2017-11-20 18:37:19:681915,Robot Hand Pose: ,"x: 0.204601913691
y: 0.0790555849671
z: 0.249929353595
x: 0.0106547595933
y: 0.314507067204
z: -0.152852937579
w: 1.0"
2017-11-20 18:37:19:682366,Current Word:,\rspd=70\ the
2017-11-20 18:37:21:016764,Robot Hand Pose: ,"x: 0.204760611057
y: 0.0701162666082
z: 0.251732230186
x: 0.0130514381453
y: 0.304601341486
z: -0.195982500911
w: 1.0"
2017-11-20 18:37:21:017874,Current Word:,\rspd=70\  prettiest 		
2017-11-20 18:37:22:254998,Robot Hand Pose: ,"x: 0.195352464914
y: 0.109623253345
z: 0.230925321579
x: 0.0155894523486
y: 0.414306104183
z: -0.00376003002748
w: 1.0"
2017-11-20 18:37:22:255290,Current Word:,\rspd=70\  and
2017-11-20 18:37:24:157053,Robot Hand Pose: ,"x: 0.197438597679
y: 0.105175890028
z: 0.234287112951
x: 0.00590110057965
y: 0.396329969168
z: -0.0257629249245
w: 1.0"
2017-11-20 18:37:24:158495,Current Word:,\rspd=70\ bravest
2017-11-20 18:37:26:116532,Robot Hand Pose: ,"x: 0.198853760958
y: 0.0900587588549
z: 0.235868185759
x: 0.00989924836904
y: 0.385601431131
z: -0.102010883391
w: 1.0"
2017-11-20 18:37:26:117321,Current Word:,\rspd=70\ animal
2017-11-20 18:37:28:075024,Robot Hand Pose: ,"x: 0.198996037245
y: 0.0757120847702
z: 0.236859053373
x: 0.0156392119825
y: 0.377961456776
z: -0.174618169665
w: 1.0"
2017-11-20 18:37:28:075749,Current Word:,\rspd=70\ around
2017-11-20 18:37:29:492633,Robot State:,Looking at The Book
2017-11-20 18:37:33:332259,Robot State:,Looking at The Book
2017-11-20 18:37:33:526605,Detected Cards: ,GREEN Card Detected
2017-11-20 18:37:33:563509,Current State of Reading: ,Wrong Happy Mode
2017-11-20 18:37:33:564169,Detected Cards: ,GREEN Card Detected
2017-11-20 18:37:33:578178,Robot State:,Reaction Mode Started
2017-11-20 18:37:43:132858,Robot State:,Looking at The Book
2017-11-20 18:37:43:679718,Robot State:,Reaction Mode Ended
2017-11-20 18:37:43:927170,Current State of Reading: ,False
2017-11-20 18:37:43:928846,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:37:45:481211,Robot State:,Reading Mode Started
2017-11-20 18:37:50:116300,Robot Hand Pose: ,"x: 0.200889378786
y: -0.0729597657919
z: 0.240388631821
x: 0.0696442872286
y: 0.329682290554
z: 0.262256532907
w: 1.0"
2017-11-20 18:37:50:116552,Current Word:,\rspd=70\ Nothing
2017-11-20 18:37:51:475234,Robot Hand Pose: ,"x: 0.208146557212
y: -0.0732872337103
z: 0.25973829627
x: 0.0410492829978
y: 0.238025724888
z: 0.252694636583
w: 1.0"
2017-11-20 18:37:51:475464,Current Word:,\rspd=70\ scares
2017-11-20 18:37:52:814578,Robot Hand Pose: ,"x: 0.208625048399
y: -0.0809270367026
z: 0.258903235197
x: 0.0378331430256
y: 0.242373585701
z: 0.216781675816
w: 1.0"
2017-11-20 18:37:52:815263,Current Word:,\rspd=70\ the
2017-11-20 18:37:54:114412,Current Word:,\rspd=70\  queen
2017-11-20 18:37:54:114247,Robot Hand Pose: ,"x: 0.208782911301
y: -0.090361431241
z: 0.256470441818
x: 0.0308965556324
y: 0.254514396191
z: 0.173426404595
w: 1.0"
