*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:38:51:115045,Child Name:,Child Name
2017-11-20 18:39:25:272859,Robot Hand Pose: ,"x: 0.204659864306
y: 0.0886230245233
z: 0.249441340566
x: 0.00620759325102
y: 0.318161010742
z: -0.106167003512
w: 1.0"
2017-11-20 18:39:25:274216,Current Word:,\rspd=70\ definitely
2017-11-20 18:39:26:592149,Robot Hand Pose: ,"x: 0.205045819283
y: 0.0798199102283
z: 0.250819295645
x: 0.0120032681152
y: 0.310169935226
z: -0.14963452518
w: 1.0"
2017-11-20 18:39:26:593258,Current Word:,\rspd=70\ the
2017-11-20 18:39:27:931881,Robot Hand Pose: ,"x: 0.204082474113
y: 0.070305146277
z: 0.250226199627
x: 0.0140160620213
y: 0.311652034521
z: -0.196435138583
w: 1.0"
2017-11-20 18:39:27:932820,Current Word:,\rspd=70\  prettiest 		
2017-11-20 18:39:29:182986,Robot Hand Pose: ,"x: 0.195135623217
y: 0.110665939748
z: 0.230668157339
x: 0.016002330929
y: 0.415796220303
z: 0.00127416208852
w: 1.0"
2017-11-20 18:39:29:183342,Current Word:,\rspd=70\  and
2017-11-20 18:39:29:974356,Detected Cards: ,RED Card Detected
2017-11-20 18:39:30:152505,Current State of Reading: ,Correcting Mode
2017-11-20 18:39:30:163806,Robot State:,Reaction Mode Started
2017-11-20 18:39:30:208623,Detected Cards: ,RED Card Detected
2017-11-20 18:39:38:691414,Robot State:,Looking at The Book
2017-11-20 18:39:42:768838,Robot State:,Looking at The Book
2017-11-20 18:39:43:336073,Robot State:,Reaction Mode Ended
2017-11-20 18:39:43:571009,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:39:45:226946,Robot State:,Reading Mode Started
2017-11-20 18:39:50:037250,Robot Hand Pose: ,"x: 0.205909639597
y: 0.108754821122
z: 0.253664642572
x: 0.0168633386493
y: 0.300421655178
z: -0.00958873983473
w: 1.0"
2017-11-20 18:39:50:037980,Current Word:,\rspd=70\  HEE
2017-11-20 18:39:52:795447,Robot Hand Pose: ,"x: 0.213384971023
y: 0.0856990292668
z: 0.274642795324
x: 0.00325255165808
y: 0.197602659464
z: -0.116886623204
w: 1.0"
2017-11-20 18:39:52:795950,Current Word:,\rspd=70\ HEE!		
2017-11-20 18:39:53:796261,Robot Hand Pose: ,"x: 0.20571513474
y: 0.11532510072
z: 0.255869835615
x: 0.0130601488054
y: 0.290677011013
z: 0.0238946042955
w: 1.0"
2017-11-20 18:39:53:796889,Current Word:,\rspd=70\  That
2017-11-20 18:39:54:942069,Robot Hand Pose: ,"x: 0.207111775875
y: 0.116827480495
z: 0.260375022888
x: 0.0115775102749
y: 0.268956869841
z: 0.0310932341963
w: 1.0"
2017-11-20 18:39:54:943865,Current Word:,\rspd=70\ silly
2017-11-20 18:39:56:156623,Robot Hand Pose: ,"x: 0.20705768466
y: 0.110305018723
z: 0.258104175329
x: 0.00261111068539
y: 0.278972327709
z: -0.000559716427233
w: 1.0"
2017-11-20 18:39:56:157405,Current Word:,\rspd=70\ old 
2017-11-20 18:39:57:357171,Robot Hand Pose: ,"x: 0.20807620883
y: 0.102281823754
z: 0.259028345346
x: 0.000260149157839
y: 0.273597538471
z: -0.0389117486775
w: 1.0"
2017-11-20 18:39:57:357870,Current Word:,\rspd=70\ owl
2017-11-20 18:39:58:554876,Robot Hand Pose: ,"x: 0.208582371473
y: 0.0937225073576
z: 0.259717077017
x: 0.00485906936228
y: 0.269289523363
z: -0.0802686363459
w: 1.0"
2017-11-20 18:39:58:555491,Current Word:,\rspd=70\ didn't
2017-11-20 18:39:59:756774,Robot Hand Pose: ,"x: 0.20749899745
y: 0.0858900099993
z: 0.256016761065
x: 0.00145915558096
y: 0.285940349102
z: -0.118818312883
w: 1.0"
2017-11-20 18:39:59:758436,Current Word:,\rspd=70\ see
2017-11-20 18:40:00:975786,Current Word:,\rspd=70\ me
2017-11-20 18:40:00:975560,Robot Hand Pose: ,"x: 0.206930592656
y: 0.0780154019594
z: 0.255705207586
x: 0.00106070947368
y: 0.286360383034
z: -0.157244920731
w: 1.0"
2017-11-20 18:40:02:176336,Current Word:,\rspd=70\ coming!		
2017-11-20 18:40:02:176379,Robot Hand Pose: ,"x: 0.206373885274
y: 0.0701223388314
z: 0.25561657548
x: 0.000934049603529
y: 0.285743355751
z: -0.195537105203
w: 1.0"
2017-11-20 18:40:03:494795,Robot Hand Pose: ,"x: 0.199981570244
y: 0.115361638367
z: 0.241325885057
x: 0.0158585421741
y: 0.362693846226
z: 0.0245866272599
w: 1.0"
2017-11-20 18:40:03:495060,Current Word:,\rspd=70\  My
2017-11-20 18:40:04:795230,Current Word:,\rspd=70\ dad
2017-11-20 18:40:04:795452,Robot Hand Pose: ,"x: 0.202648103237
y: 0.116197809577
z: 0.248617559671
x: 0.00817701313645
y: 0.326211810112
z: 0.0279833767563
w: 1.0"
2017-11-20 18:40:06:138989,Robot Hand Pose: ,"x: 0.203222289681
y: 0.107096709311
z: 0.247950851917
x: 0.00117859232705
y: 0.328512787819
z: -0.0153336338699
w: 1.0"
2017-11-20 18:40:06:139277,Current Word:,\rspd=70\ says
2017-11-20 18:40:07:455209,Robot Hand Pose: ,"x: 0.203669548035
y: 0.0983416289091
z: 0.247553035617
x: 0.0051834047772
y: 0.329026788473
z: -0.0591718889773
w: 1.0"
2017-11-20 18:40:07:455846,Current Word:,\rspd=70\ I am
2017-11-20 18:40:08:775564,Robot Hand Pose: ,"x: 0.204143971205
y: 0.0888333842158
z: 0.248205214739
x: 0.00721147097647
y: 0.324323564768
z: -0.106178417802
w: 1.0"
2017-11-20 18:40:08:776699,Current Word:,\rspd=70\ definitely
2017-11-20 18:40:10:096162,Robot Hand Pose: ,"x: 0.204640954733
y: 0.0802642181516
z: 0.249945178628
x: 0.0119893392548
y: 0.314539194107
z: -0.148067101836
w: 1.0"
2017-11-20 18:40:10:096755,Current Word:,\rspd=70\ the
2017-11-20 18:40:11:435892,Robot Hand Pose: ,"x: 0.203681960702
y: 0.0710693001747
z: 0.248985394835
x: 0.0143006490543
y: 0.317943245173
z: -0.193277731538
w: 1.0"
2017-11-20 18:40:11:436267,Current Word:,\rspd=70\ funniest  		
2017-11-20 18:40:12:658451,Robot Hand Pose: ,"x: 0.194775700569
y: 0.110709220171
z: 0.230150401592
x: 0.0150047503412
y: 0.418723404408
z: 0.00156853941735
w: 1.0"
2017-11-20 18:40:12:658797,Current Word:,\rspd=70\  and
2017-11-20 18:40:14:536267,Robot Hand Pose: ,"x: 0.197389349341
y: 0.10588760674
z: 0.234312206507
x: 0.00263598328456
y: 0.396405845881
z: -0.0224815644324
w: 1.0"
2017-11-20 18:40:14:536661,Current Word:,\rspd=70\ bravest
2017-11-20 18:40:16:435716,Robot Hand Pose: ,"x: 0.197569653392
y: 0.0899057239294
z: 0.23344707489
x: 0.00655374117196
y: 0.397839963436
z: -0.103741012514
w: 1.0"
2017-11-20 18:40:16:436018,Current Word:,\rspd=70\ animal
2017-11-20 18:40:18:375136,Robot Hand Pose: ,"x: 0.197475612164
y: 0.0761861726642
z: 0.233950555325
x: 0.013926926069
y: 0.392714887857
z: -0.173462808132
w: 1.0"
2017-11-20 18:40:18:376292,Current Word:,\rspd=70\ around
2017-11-20 18:40:19:813621,Robot State:,Looking at The Book
2017-11-20 18:40:23:674604,Robot State:,Looking at The Book
2017-11-20 18:40:30:834222,Detected Cards: ,GREEN Card Detected
2017-11-20 18:40:30:865989,Current State of Reading: ,Wrong Happy Mode
2017-11-20 18:40:30:866286,Detected Cards: ,GREEN Card Detected
2017-11-20 18:40:31:891337,Robot State:,Looking at The Book
2017-11-20 18:40:41:921660,Robot State:,Looking at The Book
2017-11-20 18:40:42:693930,Current State of Reading: ,False
2017-11-20 18:40:42:706362,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:40:44:284966,Robot State:,Reading Mode Started
2017-11-20 18:40:49:473676,Robot Hand Pose: ,"x: 0.20078997314
y: -0.0729653760791
z: 0.240072190762
x: 0.0679576769471
y: 0.331384569407
z: 0.260807842016
w: 1.0"
2017-11-20 18:40:49:474111,Current Word:,\rspd=70\ Nothing
2017-11-20 18:40:50:794435,Robot Hand Pose: ,"x: 0.207675084472
y: -0.0734544321895
z: 0.258504092693
x: 0.0425246618688
y: 0.243523180485
z: 0.25181850791
w: 1.0"
2017-11-20 18:40:50:795085,Current Word:,\rspd=70\ scares
2017-11-20 18:40:52:153641,Robot Hand Pose: ,"x: 0.208291351795
y: -0.0809864997864
z: 0.257530450821
x: 0.0396231338382
y: 0.248574092984
z: 0.217380821705
w: 1.0"
2017-11-20 18:40:52:153907,Current Word:,\rspd=70\ the
2017-11-20 18:40:53:453854,Robot Hand Pose: ,"x: 0.208829283714
y: -0.0908540487289
z: 0.256439000368
x: 0.0316526256502
y: 0.254751324654
z: 0.17027027905
w: 1.0"
2017-11-20 18:40:53:455292,Current Word:,\rspd=70\  queen
2017-11-20 18:40:54:735333,Robot Hand Pose: ,"x: 0.208746343851
y: -0.0998788848519
z: 0.254861533642
x: 0.0322498753667
y: 0.263340860605
z: 0.12787425518
w: 1.0"
2017-11-20 18:40:54:736368,Current Word:,\rspd=70\ of
2017-11-20 18:40:56:013604,Robot Hand Pose: ,"x: 0.208734169602
y: -0.109565228224
z: 0.254597395658
x: 0.026453550905
y: 0.265659600496
z: 0.0818830654025
w: 1.0"
2017-11-20 18:40:56:013937,Current Word:,\rspd=70\ mischief
2017-11-20 18:40:57:313956,Robot Hand Pose: ,"x: 0.207864522934
y: -0.117389328778
z: 0.252917826176
x: 0.0272696968168
y: 0.274924188852
z: 0.0439901165664
w: 1.0"
2017-11-20 18:40:57:314937,Current Word:,\rspd=70\ you'll
2017-11-20 18:40:58:616592,Current Word:,\rspd=70\ see!
2017-11-20 18:40:58:616392,Robot Hand Pose: ,"x: 0.207091003656
y: -0.125777944922
z: 0.25263094902
x: 0.0265167225152
y: 0.277534753084
z: 0.00253577809781
w: 1.0"
2017-11-20 18:41:00:031856,Robot State:,Looking at The Book
2017-11-20 18:41:03:970932,Robot State:,Looking at The Book
