*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:04:30:589585,Child Name:,Child Name
2017-11-20 17:05:01:632519,Current Word:,\rspd=70\ and
2017-11-20 17:05:02:771898,Robot Hand Pose: ,"x: 0.199594527483
y: 0.103534251451
z: 0.23784288764
x: -0.000575417652726
y: 0.378001362085
z: -0.03257079795
w: 1.0"
2017-11-20 17:05:02:772248,Current Word:,\rspd=70\ bravest
2017-11-20 17:05:03:912782,Robot Hand Pose: ,"x: 0.200044900179
y: 0.0957060977817
z: 0.237843960524
x: 0.000122858211398
y: 0.376609176397
z: -0.072449490428
w: 1.0"
2017-11-20 17:05:03:913209,Current Word:,\rspd=70\  snake
2017-11-20 17:05:05:038681,Robot Hand Pose: ,"x: 0.200129374862
y: 0.0872516185045
z: 0.23762062192
x: -0.0017093764618
y: 0.376267194748
z: -0.115103930235
w: 1.0"
2017-11-20 17:05:05:039295,Current Word:,\rspd=70\ in
2017-11-20 17:05:06:216671,Robot Hand Pose: ,"x: 0.200794935226
y: 0.0803285092115
z: 0.23936316371
x: 0.00239529693499
y: 0.36639726162
z: -0.14947669208
w: 1.0"
2017-11-20 17:05:06:216874,Current Word:,\rspd=70\ the
2017-11-20 17:05:07:412416,Robot Hand Pose: ,"x: 0.200260013342
y: 0.0726326629519
z: 0.239312902093
x: 0.00254362355918
y: 0.365303725004
z: -0.187332838774
w: 1.0"
2017-11-20 17:05:07:412618,Current Word:,\rspd=70\ skies.
2017-11-20 17:05:08:831096,Robot State:,Looking at The Book
2017-11-20 17:05:12:692043,Robot State:,Looking at The Book
