*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 18:47:14:712338,Child Name:,Child Name
2017-11-20 18:47:14:719316,On or OFF:,Face Tracking is OFF
2017-11-20 18:47:15:290315,On or OFF:,Face Tracking is ON
2017-11-20 18:47:16:293259,Robot State:,Introduce Nao Started
2017-11-20 18:47:18:896546,Robot State:,Introduce Nao Ended
2017-11-20 18:47:19:519042,On or OFF:,Face Tracking is OFF
2017-11-20 18:47:20:548098,Robot State:,Looking at The Book
2017-11-20 18:47:21:165629,Robot State:,TaskONE Selected
2017-11-20 18:47:22:187342,Robot State:,Looking at The Book
2017-11-20 18:47:22:707843,Current State of Reading: ,False
2017-11-20 18:47:22:713404,Current State of Reading: ,Waiting for Red-card
2017-11-20 18:47:24:295312,Robot State:,Reading Mode Started
2017-11-20 18:47:28:955182,Robot Hand Pose: ,"x: 0.206191241741
y: 0.108209528029
z: 0.254256814718
x: 0.0217658542097
y: 0.297375947237
z: -0.0130153661594
w: 1.0"
2017-11-20 18:47:28:955898,Current Word:,\rspd=70\  HEE
2017-11-20 18:47:31:690181,Current Word:,\rspd=70\ HEE!		
2017-11-20 18:47:31:689969,Robot Hand Pose: ,"x: 0.213504314423
y: 0.0858213156462
z: 0.275810360909
x: 0.00448880158365
y: 0.192196115851
z: -0.115214399993
w: 1.0"
2017-11-20 18:47:32:689528,Current Word:,\rspd=70\  That
2017-11-20 18:47:32:689727,Robot Hand Pose: ,"x: 0.205644518137
y: 0.114864699543
z: 0.25583961606
x: 0.0125514473766
y: 0.290707230568
z: 0.0223457645625
w: 1.0"
2017-11-20 18:47:33:869495,Robot Hand Pose: ,"x: 0.207460701466
y: 0.116368338466
z: 0.261281996965
x: 0.0108420681208
y: 0.264406740665
z: 0.0293535534292
w: 1.0"
2017-11-20 18:47:33:870624,Current Word:,\rspd=70\ silly
2017-11-20 18:47:35:030965,Robot Hand Pose: ,"x: 0.208382815123
y: 0.109359741211
z: 0.261554270983
x: 0.00360141787678
y: 0.262239485979
z: -0.00415288377553
w: 1.0"
2017-11-20 18:47:35:031313,Current Word:,\rspd=70\  young
2017-11-20 18:47:36:208377,Robot Hand Pose: ,"x: 0.208915740252
y: 0.101823687553
z: 0.261581778526
x: 0.00315812299959
y: 0.261131614447
z: -0.0407624766231
w: 1.0"
2017-11-20 18:47:36:209256,Current Word:,\rspd=70\ owl
2017-11-20 18:47:37:409592,Robot Hand Pose: ,"x: 0.209311455488
y: 0.093844845891
z: 0.261682271957
x: 0.00429955171421
y: 0.259762227535
z: -0.0787756815553
w: 1.0"
2017-11-20 18:47:37:410015,Current Word:,\rspd=70\ didn't
2017-11-20 18:47:38:613411,Robot Hand Pose: ,"x: 0.209043174982
y: 0.0858576744795
z: 0.261305361986
x: 0.00554255815223
y: 0.260788172483
z: -0.116885259748
w: 1.0"
2017-11-20 18:47:38:614144,Current Word:,\rspd=70\ see
2017-11-20 18:47:39:807964,Robot Hand Pose: ,"x: 0.209152162075
y: 0.0785325318575
z: 0.262475401163
x: 0.00667260307819
y: 0.254407525063
z: -0.151724934578
w: 1.0"
2017-11-20 18:47:39:808687,Current Word:,\rspd=70\ me
2017-11-20 18:47:41:050378,Robot Hand Pose: ,"x: 0.208553984761
y: 0.0706875622272
z: 0.262413442135
x: 0.00926783494651
y: 0.253754973412
z: -0.189720198512
w: 1.0"
2017-11-20 18:47:41:050917,Current Word:,\rspd=70\ coming!		
2017-11-20 18:47:42:395048,Current Word:,\rspd=70\  My
2017-11-20 18:47:42:395344,Robot Hand Pose: ,"x: 0.200010687113
y: 0.114838570356
z: 0.242175251245
x: 0.0136545011774
y: 0.358331948519
z: 0.0228693913668
w: 1.0"
2017-11-20 18:47:43:690816,Robot Hand Pose: ,"x: 0.20317786932
y: 0.116287760437
z: 0.250298976898
x: 0.0136729925871
y: 0.318155229092
z: 0.0295797716826
w: 1.0"
2017-11-20 18:47:43:691344,Current Word:,\rspd=70\ dad
2017-11-20 18:47:44:991381,Robot Hand Pose: ,"x: 0.204126253724
y: 0.107579216361
z: 0.250098347664
x: 0.00385180721059
y: 0.317956775427
z: -0.0123371388763
w: 1.0"
2017-11-20 18:47:44:991527,Current Word:,\rspd=70\ says
2017-11-20 18:47:46:310708,Robot Hand Pose: ,"x: 0.204595252872
y: 0.098175778985
z: 0.249686360359
x: 0.007244954817
y: 0.318461596966
z: -0.0592771917582
w: 1.0"
2017-11-20 18:47:46:311010,Current Word:,\rspd=70\ I am
2017-11-20 18:47:47:631230,Robot Hand Pose: ,"x: 0.2047842592
y: 0.0886462703347
z: 0.249750763178
x: 0.00961467251182
y: 0.316753685474
z: -0.106100484729
w: 1.0"
2017-11-20 18:47:47:632292,Current Word:,\rspd=70\ definitely
2017-11-20 18:47:48:953830,Robot Hand Pose: ,"x: 0.204980492592
y: 0.0797852799296
z: 0.25077688694
x: 0.0104443328455
y: 0.310373187065
z: -0.149577856064
w: 1.0"
2017-11-20 18:47:48:953984,Current Word:,\rspd=70\ the
2017-11-20 18:47:50:268445,Robot Hand Pose: ,"x: 0.204402118921
y: 0.0708066523075
z: 0.250850200653
x: 0.0147589212283
y: 0.308976352215
z: -0.192894563079
w: 1.0"
2017-11-20 18:47:50:268845,Current Word:,\rspd=70\  prettiest 		
2017-11-20 18:47:51:489382,Robot Hand Pose: ,"x: 0.194858103991
y: 0.110273480415
z: 0.23007401824
x: 0.0156730525196
y: 0.418910264969
z: -0.000180754737812
w: 1.0"
2017-11-20 18:47:51:489937,Current Word:,\rspd=70\  and
2017-11-20 18:47:53:369648,Robot Hand Pose: ,"x: 0.197287842631
y: 0.105133257806
z: 0.234313577414
x: 0.00278307520784
y: 0.396178692579
z: -0.0257273968309
w: 1.0"
2017-11-20 18:47:53:370161,Current Word:,\rspd=70\ bravest
2017-11-20 18:47:55:249822,Robot Hand Pose: ,"x: 0.197998702526
y: 0.0894215777516
z: 0.234357252717
x: 0.00789247080684
y: 0.393117845058
z: -0.105361431837
w: 1.0"
2017-11-20 18:47:55:250267,Current Word:,\rspd=70\ animal
2017-11-20 18:47:57:187548,Robot Hand Pose: ,"x: 0.198276460171
y: 0.0764240697026
z: 0.235359460115
x: 0.0152279604226
y: 0.385468184948
z: -0.17180287838
w: 1.0"
2017-11-20 18:47:57:188056,Current Word:,\rspd=70\ around
2017-11-20 18:47:58:078155,Detected Cards: ,RED Card Detected
2017-11-20 18:47:58:156607,Current State of Reading: ,Correcting Mode
2017-11-20 18:47:58:173951,Robot State:,Reaction Mode Started
2017-11-20 18:47:58:224117,Detected Cards: ,RED Card Detected
2017-11-20 18:47:58:605793,Robot State:,Looking at The Book
2017-11-20 18:48:06:966171,Robot State:,Looking at The Book
2017-11-20 18:48:10:526377,Robot State:,Looking at The Book
2017-11-20 18:48:11:061509,Robot State:,Reaction Mode Ended
2017-11-20 18:48:11:293450,Current State of Reading: ,Waiting for Green-card
2017-11-20 18:48:12:886936,Robot State:,Reading Mode Started
