*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-20 17:49:21:447448,Child Name:,Child Name
2017-11-20 17:50:08:623089,Robot Hand Pose: ,"x: 0.114638797939
y: 0.0983293801546
z: 0.142251521349
x: -0.0506507270038
y: 0.968456447124
z: -0.0808440074325
w: 1.0"
2017-11-20 17:50:08:623390,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:50:09:599440,Current Word:,\rspd=70\  Don't
2017-11-20 17:50:09:599551,Robot Hand Pose: ,"x: 0.11451677233
y: 0.116904579103
z: 0.143985658884
x: 0.0599049292505
y: 0.964828968048
z: 0.0701715573668
w: 1.0"
2017-11-20 17:50:10:838172,Current Word:,\rspd=70\ listen
2017-11-20 17:50:10:837792,Robot Hand Pose: ,"x: 0.114608362317
y: 0.116509199142
z: 0.143893510103
x: 0.0532392263412
y: 0.965433955193
z: 0.0676170513034
w: 1.0"
2017-11-20 17:50:12:097939,Current Word:,\rspd=70\ to
2017-11-20 17:50:12:098140,Robot Hand Pose: ,"x: 0.114943467081
y: 0.107735596597
z: 0.143218323588
x: 0.000444146600785
y: 0.965960144997
z: -0.00244179135188
w: 1.0"
2017-11-20 17:50:13:358649,Robot Hand Pose: ,"x: 0.115096881986
y: 0.101030245423
z: 0.142779588699
x: -0.0307856034487
y: 0.965540409088
z: -0.0587700381875
w: 1.0"
2017-11-20 17:50:13:358953,Current Word:,\rspd=70\ that
2017-11-20 17:50:14:639893,Current Word:,\rspd=70\ tiny
2017-11-20 17:50:14:639989,Robot Hand Pose: ,"x: 0.115134492517
y: 0.0981364771724
z: 0.142625704408
x: -0.0400127395988
y: 0.964985489845
z: -0.0830875784159
w: 1.0"
2017-11-20 17:50:15:877548,Robot Hand Pose: ,"x: 0.116319775581
y: 0.0941940099001
z: 0.143238484859
x: -0.0558992251754
y: 0.957347214222
z: -0.114339530468
w: 1.0"
2017-11-20 17:50:15:878022,Current Word:,\rspd=70\ little
2017-11-20 17:50:17:121349,Robot Hand Pose: ,"x: 0.117007210851
y: 0.0907220691442
z: 0.143510058522
x: -0.0590520091355
y: 0.952849984169
z: -0.143035069108
w: 1.0"
2017-11-20 17:50:17:123131,Current Word:,\rspd=70\ mouse  			
2017-11-20 17:50:18:438387,Current Word:,\rspd=70\  I am
2017-11-20 17:50:18:438159,Robot Hand Pose: ,"x: 0.115810126066
y: 0.11979097873
z: 0.145312190056
x: 0.0757553130388
y: 0.955365896225
z: 0.0932903811336
w: 1.0"
2017-11-20 17:50:19:538210,Robot Hand Pose: ,"x: 0.115860700607
y: 0.119388446212
z: 0.145246163011
x: 0.0674273967743
y: 0.955685853958
z: 0.0906233936548
w: 1.0"
2017-11-20 17:50:19:539082,Current Word:,\rspd=70\ the
2017-11-20 17:50:20:618998,Robot Hand Pose: ,"x: 0.116104856133
y: 0.114797651768
z: 0.144784018397
x: 0.0432859286666
y: 0.956810772419
z: 0.0535873249173
w: 1.0"
2017-11-20 17:50:20:619383,Current Word:,\rspd=70\ wisest
2017-11-20 17:50:21:726689,Current Word:,\rspd=70\ and
2017-11-20 17:50:21:726889,Robot Hand Pose: ,"x: 0.116515047848
y: 0.105613529682
z: 0.143968373537
x: -0.00398207223043
y: 0.958130657673
z: -0.0210559442639
w: 1.0"
2017-11-20 17:50:22:838393,Robot Hand Pose: ,"x: 0.116700932384
y: 0.0991361513734
z: 0.143529370427
x: -0.029346447438
y: 0.957838118076
z: -0.0745462551713
w: 1.0"
2017-11-20 17:50:22:838661,Current Word:,\rspd=70\ bravest
2017-11-20 17:50:23:959165,Robot Hand Pose: ,"x: 0.116534411907
y: 0.0979108586907
z: 0.143526792526
x: -0.0302151963115
y: 0.957125425339
z: -0.0848888978362
w: 1.0"
2017-11-20 17:50:23:960492,Current Word:,\rspd=70\  snake
2017-11-20 17:50:25:040003,Robot Hand Pose: ,"x: 0.116982758045
y: 0.094691298902
z: 0.143610611558
x: -0.0377454049885
y: 0.954420030117
z: -0.111307367682
w: 1.0"
2017-11-20 17:50:25:040590,Current Word:,\rspd=70\ in
2017-11-20 17:50:25:451673,Detected Cards: ,YELLOW Card Detected
2017-11-20 17:50:27:415572,Current State of Reading: ,Repeat Wrong Mode
2017-11-20 17:50:28:054593,Robot State:,Looking at The Book
2017-11-20 17:50:28:823945,Current State of Reading: ,Waiting for Red-card
2017-11-20 17:50:30:089181,Robot State:,Reading Mode Started
2017-11-20 17:50:34:959025,Robot Hand Pose: ,"x: 0.123847097158
y: 0.110284909606
z: 0.148922950029
x: 0.0159616619349
y: 0.920178472996
z: 0.000661064579617
w: 1.0"
2017-11-20 17:50:34:959331,Current Word:,\rspd=70\  HOOT
2017-11-20 17:50:37:616863,Robot Hand Pose: ,"x: 0.124187663198
y: 0.0936013385653
z: 0.147921323776
x: -0.066787302494
y: 0.917854905128
z: -0.112847454846
w: 1.0"
2017-11-20 17:50:37:617067,Current Word:,\rspd=70\ HOOT		
2017-11-20 17:50:38:599026,Current Word:,\rspd=70\  Don't
2017-11-20 17:50:38:599208,Robot Hand Pose: ,"x: 0.123372033238
y: 0.117707036436
z: 0.149668887258
x: 0.0558745265007
y: 0.917206168175
z: 0.0721145421267
w: 1.0"
2017-11-20 17:50:39:839990,Robot Hand Pose: ,"x: 0.123337246478
y: 0.118327714503
z: 0.14968302846
x: 0.0584369748831
y: 0.917545258999
z: 0.0771242454648
w: 1.0"
2017-11-20 17:50:39:840259,Current Word:,\rspd=70\ listen
2017-11-20 17:50:41:077942,Robot Hand Pose: ,"x: 0.123651906848
y: 0.112100936472
z: 0.149053663015
x: 0.024664029479
y: 0.918946862221
z: 0.0290850810707
w: 1.0"
2017-11-20 17:50:41:079185,Current Word:,\rspd=70\ to
2017-11-20 17:50:42:316607,Robot Hand Pose: ,"x: 0.124150626361
y: 0.0994830131531
z: 0.148142382503
x: -0.0393675006926
y: 0.919480741024
z: -0.0670148804784
w: 1.0"
2017-11-20 17:50:42:317139,Current Word:,\rspd=70\ that
2017-11-20 17:50:43:596935,Robot Hand Pose: ,"x: 0.124186292291
y: 0.0942777246237
z: 0.148049265146
x: -0.0573402568698
y: 0.917367398739
z: -0.107099555433
w: 1.0"
2017-11-20 17:50:43:597624,Current Word:,\rspd=70\ tiny
2017-11-20 17:50:44:858864,Robot Hand Pose: ,"x: 0.124223217368
y: 0.090779684484
z: 0.147931590676
x: -0.0640756264329
y: 0.916276037693
z: -0.134840220213
w: 1.0"
2017-11-20 17:50:44:859668,Current Word:,\rspd=70\ little
2017-11-20 17:50:46:138389,Robot Hand Pose: ,"x: 0.12442240119
y: 0.0865782052279
z: 0.148331910372
x: -0.0734696388245
y: 0.910870671272
z: -0.166633725166
w: 1.0"
2017-11-20 17:50:46:138883,Current Word:,\rspd=70\  rabbit 			
2017-11-20 17:50:47:457011,Robot Hand Pose: ,"x: 0.123929537833
y: 0.120048366487
z: 0.150501474738
x: 0.072433874011
y: 0.912068903446
z: 0.0892325788736
w: 1.0"
2017-11-20 17:50:47:457569,Current Word:,\rspd=70\  I am
2017-11-20 17:50:48:560654,Robot Hand Pose: ,"x: 0.123818852007
y: 0.120312154293
z: 0.150522977114
x: 0.0697940737009
y: 0.912045240402
z: 0.0916635617614
w: 1.0"
2017-11-20 17:50:48:561658,Current Word:,\rspd=70\ the
2017-11-20 17:50:49:681599,Robot Hand Pose: ,"x: 0.124375365674
y: 0.11435521394
z: 0.149936676025
x: 0.0372534580529
y: 0.913411140442
z: 0.04669316113
w: 1.0"
2017-11-20 17:50:49:681845,Current Word:,\rspd=70\ wisest
2017-11-20 17:50:50:763443,Current Word:,\rspd=70\ and
2017-11-20 17:50:50:763852,Robot Hand Pose: ,"x: 0.124380752444
y: 0.108199134469
z: 0.149197220802
x: 0.0130811389536
y: 0.915778577328
z: -0.00113095832057
w: 1.0"
2017-11-20 17:50:51:836765,Robot Hand Pose: ,"x: 0.124512247741
y: 0.101671725512
z: 0.148737519979
x: -0.0132502708584
y: 0.915821075439
z: -0.0517007745802
w: 1.0"
2017-11-20 17:50:51:837835,Current Word:,\rspd=70\ bravest
2017-11-20 17:50:52:936986,Robot Hand Pose: ,"x: 0.124807164073
y: 0.0926477685571
z: 0.148554474115
x: -0.0531196668744
y: 0.912350535393
z: -0.119602099061
w: 1.0"
2017-11-20 17:50:52:937366,Current Word:,\rspd=70\  snake
2017-11-20 17:50:54:037777,Robot Hand Pose: ,"x: 0.124961197376
y: 0.0912218093872
z: 0.148560792208
x: -0.0501664541662
y: 0.911556780338
z: -0.131541311741
w: 1.0"
2017-11-20 17:50:54:038449,Current Word:,\rspd=70\ in
2017-11-20 17:50:55:157138,Robot Hand Pose: ,"x: 0.124933078885
y: 0.0879069194198
z: 0.148554593325
x: -0.0575988180935
y: 0.909767985344
z: -0.15658468008
w: 1.0"
2017-11-20 17:50:55:158168,Current Word:,\rspd=70\ the
2017-11-20 17:50:56:279064,Robot Hand Pose: ,"x: 0.125332251191
y: 0.0848449766636
z: 0.148884773254
x: -0.0626237615943
y: 0.905293166637
z: -0.180700972676
w: 1.0"
2017-11-20 17:50:56:279407,Current Word:,\rspd=70\ skies.
2017-11-20 17:50:57:694358,Robot State:,Looking at The Book
2017-11-20 17:51:01:514739,Robot State:,Looking at The Book
