*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-29 14:11:47:877076,Child Name:,Child Name
2017-11-29 14:11:47:891409,On or OFF:,Face Tracking is OFF
2017-11-29 14:11:48:665093,On or OFF:,Face Tracking is ON
2017-11-29 14:11:49:668556,Robot State:,Introduce Nao Started
2017-11-29 14:11:55:428957,Robot State:,Introduce Nao Ended
2017-11-29 14:11:56:115747,On or OFF:,Face Tracking is OFF
2017-11-29 14:11:57:143217,Robot State:,Looking at The Book
2017-11-29 14:11:57:771683,Robot State:,TaskONE Selected
2017-11-29 14:11:58:803815,Robot State:,Looking at The Book
2017-11-29 14:11:59:307379,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:313415,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:313590,Current State of Reading: ,False
2017-11-29 14:11:59:321901,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:322320,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:322493,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:322710,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:323418,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:323481,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:323756,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:324192,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:324319,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:324714,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:325388,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:325529,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:325573,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:325701,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:326112,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:326311,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:326983,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:327399,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:327736,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:328533,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:328766,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:329247,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:329748,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:329978,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:330220,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:330501,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:330346,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:331156,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:331028,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:331621,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:331877,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:332202,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:332366,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:332479,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:332544,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:332666,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:333148,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:333480,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:333427,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:334018,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:334219,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:334298,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:334713,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:334922,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:335034,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:370416,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:370688,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:370789,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:470384,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:471165,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:471042,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:575726,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:576296,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:576399,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:675175,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:676605,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:676517,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:771466,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:771848,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:771936,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:883374,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:884195,Detected ARTags: ,"[30, 31]"
2017-11-29 14:11:59:884477,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:971263,Detected ARTags: ,"30, 31"
2017-11-29 14:11:59:971552,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:11:59:971740,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:069534,Detected ARTags: ,"30, 31"
2017-11-29 14:12:00:069804,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:069883,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:00:181500,Detected ARTags: ,"30, 31"
2017-11-29 14:12:00:182642,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:183068,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:00:270210,Detected ARTags: ,"30, 31"
2017-11-29 14:12:00:270323,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:376941,Detected ARTags: ,"30, 31"
2017-11-29 14:12:00:377478,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:377714,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:00:483523,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:00:483300,Detected ARTags: ,"30, 31"
2017-11-29 14:12:00:483823,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:568960,Detected ARTags: ,"30, 31"
2017-11-29 14:12:00:569266,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:569321,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:00:675006,Detected ARTags: ,"30, 31"
2017-11-29 14:12:00:675965,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:675879,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:00:769733,Detected ARTags: ,"30, 31"
2017-11-29 14:12:00:770202,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:770324,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:00:869298,Detected ARTags: ,"30, 31"
2017-11-29 14:12:00:869684,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:869573,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:00:889444,Robot State:,Reading Mode Started
2017-11-29 14:12:00:889590,Current State of Correction: ,False
2017-11-29 14:12:00:974713,Detected ARTags: ,"30, 31"
2017-11-29 14:12:00:975286,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:00:975459,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:01:082894,Detected ARTags: ,"30, 31"
2017-11-29 14:12:01:083893,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:01:084610,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:01:172453,Detected ARTags: ,"30, 31"
2017-11-29 14:12:01:173075,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:01:174978,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:01:280017,Detected ARTags: ,"30, 31"
2017-11-29 14:12:01:281118,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:01:281534,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:01:374575,Detected ARTags: ,"30, 31"
2017-11-29 14:12:01:375805,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:01:375909,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:01:482436,Detected ARTags: ,"30, 31"
2017-11-29 14:12:01:483214,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:01:483494,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:01:584735,Detected ARTags: ,"30, 31"
2017-11-29 14:12:01:586045,Detected ARTags: ,"[30, 31]"
2017-11-29 14:12:01:585832,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:01:678587,Detected ARTags: ,"30, 31"
2017-11-29 14:12:01:679497,Current State of Reading: ,Waiting for Red-card
2017-11-29 14:12:01:679673,Detected ARTags: ,"[30, 31]"
